value_loss,total_timesteps,policy_entropy,fps,policy_loss,nupdates,explained_variance,ep_reward_mean,ep_len_mean
0.06690112501382828,458983,-0.5707793831825256,194,-0.44596001505851746,27000,0.2337283492088318,471.26228965000007,1000.0
0.002896792022511363,460683,-0.6629891395568848,194,0.09860347211360931,27100,0.6873867511749268,481.3222149100001,1000.0
0.033514149487018585,462383,-0.7302093505859375,194,-0.5101259350776672,27200,0.039375483989715576,502.84296726000014,1000.0
0.003039567731320858,464083,-0.8308310508728027,194,0.28819069266319275,27300,0.25076353549957275,514.3836491300001,1000.0
0.0062472703866660595,465783,-0.8834915161132812,194,0.3953247666358948,27400,-0.3661365509033203,535.9590652200001,1000.0
0.05738206207752228,467483,-0.9766750335693359,194,-0.40911343693733215,27500,0.4801146388053894,562.3061374900001,1000.0
0.015516740269958973,469183,-1.0816657543182373,194,0.6939378380775452,27600,-0.43607771396636963,576.3381916499999,1000.0
0.013139424845576286,470883,-1.172142744064331,194,-0.8062192797660828,27700,0.6113857328891754,602.65365987,1000.0
0.00037397147389128804,472583,-1.2805981636047363,194,0.17862482368946075,27800,0.9140964820981026,616.9552566699999,1000.0
0.004620504565536976,474283,-1.4027483463287354,194,0.23081520199775696,27900,0.5755900144577026,644.81467702,1000.0
0.08286382257938385,475983,-1.4973467588424683,194,-0.22160020470619202,28000,-0.10432934761047363,669.6648730000001,1000.0
0.004577550571411848,477683,-1.5868570804595947,194,-0.3485542833805084,28100,0.5379425585269928,682.6234173700001,1000.0
0.010524753481149673,479383,-1.6815615892410278,194,0.1278512179851532,28200,-0.052582740783691406,708.4680688900002,1000.0
0.04213427007198334,481083,-1.7648224830627441,194,-0.05067754536867142,28300,-0.11399698257446289,724.0960843700002,1000.0
0.0006301227258518338,482783,-1.8137143850326538,194,-0.7310197353363037,28400,0.7203853726387024,741.72497644,1000.0
0.04608679562807083,484483,-1.8709707260131836,194,-0.2490738034248352,28500,-7.081875801086426,761.0922736800001,1000.0
0.025428198277950287,486183,-1.9241466522216797,194,0.7622923254966736,28600,0.3661554455757141,767.0892276299998,1000.0
0.001521552912890911,487883,-1.9754164218902588,194,0.013561520725488663,28700,0.5020800232887268,791.5187446699998,1000.0
0.0009260849328711629,489583,-2.022733211517334,194,-0.1024336889386177,28800,0.7731882780790329,805.1176866000001,1000.0
0.0022158443462103605,491283,-2.102912425994873,194,-0.6658003330230713,28900,0.6517160832881927,831.0657190499999,1000.0
0.02122580260038376,492983,-2.1699633598327637,194,-0.49188634753227234,29000,0.5539181232452393,854.06353392,1000.0
5.263940465738415e-07,494683,-2.1964776515960693,194,-0.12623222172260284,29100,0.6984853744506836,865.6797340300001,1000.0
0.00637777429074049,496383,-2.2241833209991455,194,-0.002641882048919797,29200,-0.25519871711730957,873.95498429,1000.0
0.0015055241528898478,498083,-2.2767174243927,194,0.37351834774017334,29300,0.8242303878068924,886.76472805,1000.0
0.0004368317895568907,499783,-2.2959160804748535,194,0.24182671308517456,29400,0.7700193673372269,913.22058104,1000.0
0.061255283653736115,501483,-2.323458671569824,194,-0.6624740958213806,29500,0.12183892726898193,941.1647980399998,1000.0
0.0004586920258589089,503183,-2.406881809234619,195,0.06206938624382019,29600,0.7327248454093933,956.20070459,1000.0
0.012451507151126862,504883,-2.463265895843506,194,0.613705039024353,29700,-1.2796578407287598,985.72832955,1000.0
0.0010329800425097346,506583,-2.5318703651428223,195,0.1768999546766281,29800,0.6474994719028473,998.39855144,1000.0
0.0006701002130284905,508283,-2.571843147277832,195,-0.02452715113759041,29900,0.527024656534195,1024.92027576,1000.0
0.053410936146974564,509983,-2.6319656372070312,194,0.357352614402771,30000,0.08185756206512451,1050.84154563,1000.0
0.008956629782915115,511683,-2.6848304271698,195,-0.45931994915008545,30100,0.21041905879974365,1064.1871107700001,1000.0
0.002435659756883979,513383,-2.766040802001953,195,0.3779379725456238,30200,0.9943132000043988,1087.91040411,1000.0
0.031050121411681175,515083,-2.771677017211914,195,0.2261366844177246,30300,-0.28567612171173096,1101.8677346000002,1000.0
0.016115892678499222,516783,-2.8258590698242188,195,-0.20028471946716309,30400,-6.997867107391357,1128.50531429,1000.0
0.020001716911792755,518483,-2.9102163314819336,195,0.40924492478370667,30500,0.08427166938781738,1150.29167035,1000.0
0.002749370178207755,520183,-2.912684202194214,195,-0.7406147122383118,30600,0.26229536533355713,1153.39060814,1000.0
0.0026434860192239285,521883,-2.9345664978027344,195,1.2000181674957275,30700,0.6612860262393951,1178.0358179700002,1000.0
0.025602854788303375,523583,-2.96644926071167,195,0.3067268133163452,30800,-0.11764335632324219,1192.15002191,1000.0
0.001413828693330288,525283,-2.9726781845092773,195,-0.4677707254886627,30900,-1.2032451629638672,1213.66707892,1000.0
0.04699712246656418,526983,-3.0193114280700684,195,-0.31498458981513977,31000,-0.1086655855178833,1224.11260389,1000.0
0.0006032373057678342,528683,-3.112595558166504,195,-0.36300230026245117,31100,0.4253990054130554,1229.8582351600003,1000.0
0.00042101251892745495,530383,-3.1656906604766846,195,0.12197141349315643,31200,0.39924734830856323,1251.17585557,1000.0
0.0007313438109122217,532083,-3.1809024810791016,195,0.2246832698583603,31300,0.5655068755149841,1262.3741024,1000.0
0.0019099002238363028,533783,-3.164705753326416,195,0.7676038146018982,31400,0.6239136457443237,1281.4108835,1000.0
0.08398351073265076,535483,-3.1822092533111572,195,0.19144602119922638,31500,0.30430513620376587,1304.11869905,1000.0
0.0004764568293467164,537183,-3.184939384460449,195,-0.30385276675224304,31600,0.6057389378547668,1312.1239321900002,1000.0
0.008386575616896152,538883,-3.206869125366211,195,0.38344326615333557,31700,0.3828231692314148,1325.8388108699999,1000.0
0.001136203296482563,540583,-3.207390785217285,195,0.19509749114513397,31800,0.37803012132644653,1338.6195950699998,1000.0
0.0005738429608754814,542283,-3.2439794540405273,195,-0.7323147654533386,31900,0.8198487460613251,1353.2813641900002,1000.0
0.024687301367521286,543983,-3.2518882751464844,195,-0.20959950983524323,32000,0.08989685773849487,1374.43143433,1000.0
3.483510226942599e-05,545683,-3.3058605194091797,195,0.04407235607504845,32100,0.9271218478679657,1381.8270432299996,1000.0
0.003625977784395218,547383,-3.3454790115356445,195,-0.5218289494514465,32200,0.4221036434173584,1394.11816143,1000.0
0.00908549502491951,549083,-3.3546581268310547,195,0.1458856761455536,32300,-49.02959060668945,1399.2485258000002,1000.0
0.000404711056035012,550783,-3.3872485160827637,195,-0.49732038378715515,32400,0.8345479667186737,1393.82327612,1000.0
0.04167645797133446,552483,-3.405313014984131,195,-0.10193483531475067,32500,0.06438130140304565,1391.4977267600002,1000.0
0.004344392102211714,554183,-3.4155445098876953,195,-0.15707173943519592,32600,-17.7945556640625,1399.9901878500002,1000.0
0.0016398716252297163,555883,-3.443118095397949,195,0.21455737948417664,32700,-88.39260864257812,1383.30617763,1000.0
0.007531898096203804,557583,-3.4376773834228516,195,0.4662545919418335,32800,-0.020366430282592773,1373.95266531,1000.0
0.000255828897934407,559283,-3.4564805030822754,195,-0.21034833788871765,32900,0.828334629535675,1386.00244388,1000.0
0.025043144822120667,560983,-3.5053083896636963,195,-0.18088999390602112,33000,-0.05618631839752197,1388.4263641199996,1000.0
0.001456079538911581,562683,-3.515763282775879,195,-1.0818045139312744,33100,0.23360204696655273,1394.5352766899998,1000.0
0.0005294540897011757,564383,-3.5603837966918945,195,0.697731614112854,33200,0.8307100534439087,1386.68215087,1000.0
