meankl,EpRewMean,explained_variance_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed,optimgain,entloss,EpisodesSoFar,EpThisIter,entropy,EpLenMean
0.012070523,48977.489961900006,0.3636988401412964,347136,0.03326066,2991.8944833278656,0.03326066,0.0,346,1,0.1314612,1001.0
0.010256672,49240.180911024996,0.005419254302978516,348160,0.019370236,3000.1526970863342,0.019370236,0.0,347,1,0.11717326,1001.0
0.009610967,49519.6414627,0.0030499696731567383,349184,0.022618564,3008.2499034404755,0.022618564,0.0,348,1,0.12494753,1001.0
0.010420532,49741.066231200006,-0.5918362140655518,350208,0.030133935,3016.6408643722534,0.030133935,0.0,349,1,0.12570673,1001.0
0.011120055,49444.148122850005,0.0022929906845092773,351232,0.019947464,3025.453499317169,0.019947464,0.0,350,1,0.13003159,1001.0
0.009531184,49700.95293392501,-0.003073573112487793,352256,0.01932787,3034.076469182968,0.01932787,0.0,351,1,0.1389694,1001.0
0.011335843,49902.349441675,-0.0006024837493896484,353280,0.027873004,3042.8051540851593,0.027873004,0.0,352,1,0.11325049,1001.0
0.010242609,49780.061903025,-0.006099343299865723,354304,0.020369792,3051.4242749214172,0.020369792,0.0,353,1,0.117767096,1001.0
0.010687343,49793.49597925,0.0038813352584838867,355328,0.024082145,3060.3623366355896,0.024082145,0.0,354,1,0.09658747,1001.0
0.009566747,49536.66325125001,0.21324586868286133,356352,0.0557366,3068.709015607834,0.0557366,0.0,355,1,0.0950404,1001.0
0.0038438956,49670.16302004999,0.0007905364036560059,357376,0.013440711,3077.773129940033,0.013440711,0.0,357,2,0.08353138,1001.0
0.0106435595,49712.67152685,0.030632197856903076,358400,0.020451931,3086.0294506549835,0.020451931,0.0,358,1,0.08333399,1001.0
0.010610381,49857.156027000005,0.030320703983306885,359424,0.020070404,3094.6455080509186,0.020070404,0.0,359,1,0.07553676,1001.0
0.011118241,49658.997858300005,-0.004146456718444824,360448,0.025203371,3102.854026556015,0.025203371,0.0,360,1,0.06874073,1001.0
0.009765232,49533.85348,-0.006030678749084473,361472,0.017177364,3111.732799053192,0.017177364,0.0,361,1,0.08039286,1001.0
0.010644228,49406.509673425,-0.0020444393157958984,362496,0.018715326,3120.0772066116333,0.018715326,0.0,362,1,0.07607119,1001.0
0.009980707,49492.79276135,0.0001392364501953125,363520,0.028682813,3128.960392475128,0.028682813,0.0,363,1,0.06403588,1001.0
0.009903062,49197.596126925,-0.004855155944824219,364544,0.020912683,3137.7333137989044,0.020912683,0.0,364,1,0.061478615,1001.0
