,cliprange,cliprange_vf,ent_coef,gamma,lam,learning_rate,max_grad_norm,n_steps,nminibatches,noptepochs,vf_coef,
111,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,1.0,4545.58,2523.64,8808.24
112,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,1.0,4537.53,2392.52,8405.02
113,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.75,4519.38,2647.48,8426.95
114,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.5,4510.05,2237.74,9790.83
115,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.5,4427.65,2543.59,828.06
116,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.25,4259.19,2617.7,654.81
117,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,1.0,4250.03,1855.05,7358.11
118,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,1.0,4226.38,2463.19,633.92
119,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.5,4206.5,2160.93,7530.0
120,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.25,4136.58,2255.99,7171.84
121,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.5,3993.09,2147.38,7810.47
122,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.75,3372.39,1241.54,5738.94
123,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.25,3293.78,1080.76,4037.57
124,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.75,3226.6,1288.4,5322.25
125,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,1.0,2254.76,1806.74,268.97
126,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.25,1799.55,1569.88,227.49
127,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.5,1785.31,1545.27,215.16
128,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.75,1631.8,1401.95,219.87
