fps,approxkl,serial_timesteps,total_timesteps,policy_entropy,explained_variance,value_loss,time_elapsed,policy_loss,n_updates,clipfrac,ep_reward_mean,ep_len_mean
253,0.042549767,91808,367232,8.215555,-0.0462646484375,0.00023707259,2050.7333998680115,0.039127514,2869,0.41015625,60338.739806109996,500.0
273,0.0183262,91840,367360,8.225926,-0.038088321685791016,0.00019388803,2051.2394454479218,-0.006216071,2870,0.21484375,60338.739806109996,500.0
273,0.049859364,91872,367488,8.224963,-0.05807054042816162,0.00017042577,2051.7084164619446,0.00076667266,2871,0.45117188,60338.739806109996,500.0
249,0.025449373,91904,367616,8.221805,-0.12260937690734863,0.00012714665,2052.176732301712,-0.002128656,2872,0.32617188,60338.739806109996,500.0
266,0.013830569,91936,367744,8.223032,-0.08334982395172119,0.000115795,2052.690958738327,0.0013019249,2873,0.15625,60338.739806109996,500.0
259,0.028439542,91968,367872,8.2188015,-0.14780735969543457,7.635763e-05,2053.1716940402985,-0.0054455246,2874,0.32617188,60338.739806109996,500.0
33,0.02314244,92000,368000,8.21695,-0.0006574392318725586,0.87575996,2053.6669392585754,-0.02027073,2875,0.33007812,60346.976298260015,500.0
272,0.032979496,92032,368128,8.225486,-0.3929882049560547,0.006047589,2057.4560725688934,-0.028378619,2876,0.24609375,60346.976298260015,500.0
272,0.03156233,92064,368256,8.231708,0.0005238652229309082,0.0016399196,2057.9267251491547,0.029812308,2877,0.33398438,60346.976298260015,500.0
273,0.018588278,92096,368384,8.235975,0.006106853485107422,0.0013848154,2058.3971898555756,-0.008128826,2878,0.2109375,60346.976298260015,500.0
259,0.017257774,92128,368512,8.244957,0.015776872634887695,0.0008586845,2058.865066766739,-0.018722221,2879,0.23046875,60346.976298260015,500.0
267,0.05021687,92160,368640,8.248807,-0.03585827350616455,0.00070064334,2059.3592252731323,0.030623902,2880,0.40234375,60346.976298260015,500.0
271,0.015484764,92192,368768,8.252791,-0.02554011344909668,0.0005125349,2059.839445590973,-0.0043221256,2881,0.24023438,60346.976298260015,500.0
259,0.013712893,92224,368896,8.2546425,-0.013571023941040039,0.00036503293,2060.313278913498,0.0042332374,2882,0.19726562,60346.976298260015,500.0
263,0.010910962,92256,369024,8.251339,-0.004021763801574707,0.00032596305,2060.8068885803223,0.003050789,2883,0.14453125,60346.976298260015,500.0
260,0.010800221,92288,369152,8.254733,-0.01489400863647461,0.00031412812,2061.2941415309906,-0.0037559245,2884,0.15039062,60346.976298260015,500.0
264,0.01870139,92320,369280,8.265952,-0.09229326248168945,0.00038139577,2061.786675453186,-0.012675511,2885,0.22460938,60346.976298260015,500.0
265,0.01785313,92352,369408,8.261391,-0.1482924222946167,0.0002774496,2062.271152973175,-0.0028174582,2886,0.20898438,60346.976298260015,500.0
260,0.028159207,92384,369536,8.25082,-0.09622573852539062,0.00020130396,2062.753701210022,-0.010779647,2887,0.33007812,60346.976298260015,500.0
261,0.021534186,92416,369664,8.239746,-0.19316315650939941,0.00016729164,2063.245196580887,0.005698841,2888,0.265625,60346.976298260015,500.0
256,0.027436009,92448,369792,8.2320595,-0.4395374059677124,0.00028887717,2063.7350833415985,-0.013522893,2889,0.25976562,60346.976298260015,500.0
244,0.029544625,92480,369920,8.236443,-0.2688119411468506,0.00013079746,2064.2340672016144,0.01899159,2890,0.29101562,60346.976298260015,500.0
31,0.035003185,92512,370048,8.242295,-0.0326540470123291,0.8140018,2064.759185552597,-0.024146361,2891,0.36523438,60410.84009496,500.0
271,0.03049321,92544,370176,8.244986,-0.03621852397918701,0.0028322667,2068.7691118717194,-0.011615181,2892,0.3046875,60410.84009496,500.0
262,0.01951279,92576,370304,8.246592,0.001086890697479248,0.0008504673,2069.2433280944824,-0.008494537,2893,0.24609375,60410.84009496,500.0
257,0.04442778,92608,370432,8.250831,-0.005764603614807129,0.0009127295,2069.7313466072083,0.01878068,2894,0.36523438,60410.84009496,500.0
252,0.042204216,92640,370560,8.255825,0.0031777620315551758,0.00080053945,2070.2291486263275,0.00014718738,2895,0.38476562,60410.84009496,500.0
257,0.021451583,92672,370688,8.249694,-0.005613088607788086,0.0005412061,2070.7375066280365,0.001212832,2896,0.296875,60410.84009496,500.0
262,0.017617363,92704,370816,8.2386875,-0.009090304374694824,0.00053138175,2071.235307455063,-0.0011046674,2897,0.20507812,60410.84009496,500.0
259,0.040803827,92736,370944,8.239385,-0.1075519323348999,0.0004633602,2071.723197698593,-0.010202242,2898,0.29492188,60410.84009496,500.0
275,0.018096585,92768,371072,8.247751,-0.003054380416870117,0.0003819678,2072.2173726558685,-0.01696558,2899,0.24023438,60410.84009496,500.0
264,0.0129738385,92800,371200,8.246221,-0.012025833129882812,0.00036087196,2072.685380458832,-0.01883949,2900,0.203125,60410.84009496,500.0
234,0.025557851,92832,371328,8.2393875,-0.04436039924621582,0.00022288488,2073.169455051422,-0.00042589428,2901,0.32617188,60410.84009496,500.0
263,0.019882115,92864,371456,8.232963,-0.03619790077209473,0.0002064698,2073.714995622635,-0.005617992,2902,0.25,60410.84009496,500.0
244,0.04081602,92896,371584,8.22623,-0.07895660400390625,0.00019865719,2074.2014389038086,-0.01278683,2903,0.16992188,60410.84009496,500.0
250,0.029965913,92928,371712,8.2212925,-0.02505016326904297,0.00012564908,2074.7255244255066,0.0069070654,2904,0.29882812,60410.84009496,500.0
261,0.016266644,92960,371840,8.218722,-0.07149112224578857,0.00013007711,2075.237039089203,0.0010515894,2905,0.26757812,60410.84009496,500.0
253,0.014184756,92992,371968,8.214334,-0.06145071983337402,0.00013369869,2075.72687959671,-0.0064575854,2906,0.2421875,60410.84009496,500.0
33,0.028641643,93024,372096,8.218892,0.004625260829925537,0.6032679,2076.232828617096,-0.02269058,2907,0.28710938,60395.44450867,500.0
263,0.032517336,93056,372224,8.221166,-0.0061157941818237305,0.002602827,2080.0753676891327,-0.010166717,2908,0.36523438,60395.44450867,500.0
266,0.024237532,93088,372352,8.222168,0.0021666288375854492,0.00073141156,2080.5624499320984,-0.025993902,2909,0.28125,60395.44450867,500.0
267,0.02455583,93120,372480,8.222101,-0.014679551124572754,0.0007187132,2081.0428092479706,-0.005232529,2910,0.25390625,60395.44450867,500.0
285,0.028470784,93152,372608,8.2228365,0.03401690721511841,0.00092120434,2081.522873401642,-0.015275838,2911,0.27148438,60395.44450867,500.0
274,0.02882914,93184,372736,8.220605,-0.017115116119384766,0.0005002889,2081.9712233543396,0.0042387047,2912,0.27148438,60395.44450867,500.0
271,0.02000916,93216,372864,8.218083,-0.03317868709564209,0.00032624716,2082.4377675056458,0.005355553,2913,0.23632812,60395.44450867,500.0
271,0.019576719,93248,372992,8.211668,-0.013691425323486328,0.0004115243,2082.910709619522,-0.00339663,2914,0.25195312,60395.44450867,500.0
257,0.019380882,93280,373120,8.20518,0.04338061809539795,0.00039598925,2083.38277387619,-0.026241167,2915,0.23632812,60395.44450867,500.0
262,0.019936677,93312,373248,8.19269,-0.023126721382141113,0.00028257156,2083.881345272064,-0.012797708,2916,0.27539062,60395.44450867,500.0
255,0.043648504,93344,373376,8.1861725,-0.004260063171386719,0.0002483641,2084.3695170879364,0.015146257,2917,0.4140625,60395.44450867,500.0
268,0.038327295,93376,373504,8.18111,-0.012948989868164062,0.00019019918,2084.871076822281,0.007542367,2918,0.40820312,60395.44450867,500.0
252,0.05042353,93408,373632,8.176046,-0.057131290435791016,0.00015700962,2085.3480126857758,0.04506906,2919,0.37695312,60395.44450867,500.0
264,0.020262545,93440,373760,8.177008,-0.01927638053894043,0.00014672708,2085.855578660965,-0.009351756,2920,0.30078125,60395.44450867,500.0
252,0.047184348,93472,373888,8.18488,-0.0434575080871582,0.00013909962,2086.340819835663,-0.0035156286,2921,0.32421875,60395.44450867,500.0
31,0.030892096,93504,374016,8.187443,0.005842447280883789,0.8553634,2086.849330663681,0.018520903,2922,0.33203125,60393.06372954,500.0
267,0.13839208,93536,374144,8.187898,-0.46706151962280273,0.0050351946,2090.9189648628235,-0.044239387,2923,0.29492188,60393.06372954,500.0
274,0.010808843,93568,374272,8.189068,-0.008170127868652344,0.0011899397,2091.397297859192,-0.010815917,2924,0.14453125,60393.06372954,500.0
279,0.058831044,93600,374400,8.193704,-0.004290223121643066,0.0011148823,2091.8648273944855,0.014618207,2925,0.45898438,60393.06372954,500.0
273,0.028635968,93632,374528,8.192953,0.0013543367385864258,0.0007731399,2092.324290752411,0.024321746,2926,0.33007812,60393.06372954,500.0
270,0.011366822,93664,374656,8.190889,0.0005391240119934082,0.00055848336,2092.7931916713715,0.0008434332,2927,0.1328125,60393.06372954,500.0
256,0.013176067,93696,374784,8.194208,-0.005339145660400391,0.00052567886,2093.268036842346,-0.0047075367,2928,0.16992188,60393.06372954,500.0
282,0.020249888,93728,374912,8.193147,-0.030016779899597168,0.0004418206,2093.768190383911,0.01249871,2929,0.2421875,60393.06372954,500.0
271,0.013302786,93760,375040,8.18741,-0.060657382011413574,0.00035266965,2094.2213847637177,0.0031977408,2930,0.19335938,60393.06372954,500.0
278,0.016794955,93792,375168,8.190604,-0.03622913360595703,0.0002439184,2094.692992925644,-0.0021011387,2931,0.20117188,60393.06372954,500.0
271,0.044720273,93824,375296,8.185383,-0.07148802280426025,0.00026683797,2095.153339624405,0.0055128923,2932,0.36523438,60393.06372954,500.0
259,0.030253839,93856,375424,8.183885,-0.03346824645996094,0.0002963456,2095.6255824565887,0.027774714,2933,0.31835938,60393.06372954,500.0
248,0.027533725,93888,375552,8.187805,-0.1050347089767456,0.0002043635,2096.118720769882,-0.013275171,2934,0.25976562,60393.06372954,500.0
268,0.025957506,93920,375680,8.196829,-0.1339561939239502,0.00018429582,2096.634978055954,0.0070984145,2935,0.31054688,60393.06372954,500.0
248,0.023273865,93952,375808,8.199282,-0.11668860912322998,0.00013623058,2097.112446308136,-0.016004618,2936,0.32617188,60393.06372954,500.0
261,0.039361343,93984,375936,8.203163,-0.192824125289917,0.00014541685,2097.62864112854,0.012306654,2937,0.38867188,60393.06372954,500.0
31,0.029815173,94016,376064,8.214162,-0.0032117366790771484,0.78466564,2098.118595600128,-0.0095149,2938,0.29492188,60347.77981791999,500.0
250,0.020775095,94048,376192,8.218383,-0.0013549327850341797,0.0013000158,2102.1717817783356,0.004824668,2939,0.31054688,60347.77981791999,500.0
279,0.03833283,94080,376320,8.221036,-0.02266514301300049,0.00033761206,2102.6843473911285,-0.021064406,2940,0.36914062,60347.77981791999,500.0
277,0.042996585,94112,376448,8.225571,-0.05421292781829834,0.00046088692,2103.142251729965,0.018532876,2941,0.37695312,60347.77981791999,500.0
279,0.038524333,94144,376576,8.225504,-0.042998552322387695,0.000623692,2103.6040856838226,0.025542907,2942,0.39648438,60347.77981791999,500.0
255,0.062822364,94176,376704,8.22481,-0.07260715961456299,0.00032046268,2104.062485218048,-0.019911386,2943,0.44140625,60347.77981791999,500.0
265,0.02725766,94208,376832,8.224719,-0.031728267669677734,0.00057638914,2104.564927816391,-0.011481449,2944,0.3359375,60347.77981791999,500.0
262,0.013815246,94240,376960,8.224654,-0.04836392402648926,0.000447897,2105.0480501651764,0.0017034202,2945,0.18359375,60347.77981791999,500.0
248,0.026306944,94272,377088,8.225989,-0.037798404693603516,0.00036975922,2105.5369970798492,-0.021682024,2946,0.28710938,60347.77981791999,500.0
248,0.016621936,94304,377216,8.227986,-0.007470607757568359,0.00028523442,2106.053719997406,0.002984887,2947,0.23632812,60347.77981791999,500.0
253,0.021898743,94336,377344,8.225737,-0.023466944694519043,0.00027581918,2106.5726137161255,0.012890428,2948,0.26367188,60347.77981791999,500.0
252,0.018008545,94368,377472,8.223694,-0.04635155200958252,0.00026682968,2107.0781531333923,-0.011396629,2949,0.23828125,60347.77981791999,500.0
266,0.036167353,94400,377600,8.224568,-0.06652820110321045,0.00023170766,2107.586069583893,0.006620353,2950,0.34375,60347.77981791999,500.0
269,0.019387903,94432,377728,8.231167,-0.0994652509689331,0.00020185867,2108.067666530609,0.0010240194,2951,0.25585938,60347.77981791999,500.0
253,0.04440511,94464,377856,8.232909,-0.058091044425964355,0.00016145545,2108.544069290161,-0.0022364808,2952,0.30859375,60347.77981791999,500.0
257,0.008895148,94496,377984,8.225496,-0.07715284824371338,0.00014624669,2109.048760652542,-0.0059991083,2953,0.1328125,60347.77981791999,500.0
32,0.0173807,94528,378112,8.223707,0.008618950843811035,0.39098945,2109.5462205410004,-0.0062170494,2954,0.20117188,60358.17498163001,500.0
267,0.011748094,94560,378240,8.225362,0.0022253990173339844,0.0035997604,2113.4936389923096,-0.0027304736,2955,0.16210938,60358.17498163001,500.0
273,0.018696893,94592,378368,8.219944,-0.0007839202880859375,0.0003576057,2113.9727120399475,-0.000115119736,2956,0.24414062,60358.17498163001,500.0
256,0.014233622,94624,378496,8.217812,0.0011359453201293945,0.00044427108,2114.4411902427673,-0.0058226287,2957,0.19140625,60358.17498163001,500.0
278,0.019625813,94656,378624,8.219242,-0.0027692317962646484,0.0003159936,2114.9408955574036,-0.003854313,2958,0.25390625,60358.17498163001,500.0
273,0.045274403,94688,378752,8.218446,-0.002913355827331543,0.0002414735,2115.4006600379944,0.01342093,2959,0.375,60358.17498163001,500.0
281,0.033198547,94720,378880,8.220075,-0.012847423553466797,0.00030586866,2115.8687148094177,0.026029475,2960,0.36523438,60358.17498163001,500.0
257,0.019506421,94752,379008,8.225103,-0.01025390625,0.00018059391,2116.323845386505,-0.004094816,2961,0.25585938,60358.17498163001,500.0
255,0.02379658,94784,379136,8.228945,-0.039543986320495605,0.00015843939,2116.8212683200836,0.006795437,2962,0.25195312,60358.17498163001,500.0
268,0.027551988,94816,379264,8.229662,-0.010099649429321289,0.00016534301,2117.3224935531616,0.02499683,2963,0.3125,60358.17498163001,500.0
267,0.018126752,94848,379392,8.228027,-0.0395277738571167,0.00014835414,2117.799486398697,-0.01767481,2964,0.24414062,60358.17498163001,500.0
266,0.023150416,94880,379520,8.232622,-0.07472586631774902,0.000121427445,2118.2794165611267,-0.007647455,2965,0.26367188,60358.17498163001,500.0
240,0.046630956,94912,379648,8.241731,-0.1133350133895874,9.287785e-05,2118.761440038681,0.0076108165,2966,0.3671875,60358.17498163001,500.0
272,0.01322271,94944,379776,8.243493,-0.010472416877746582,0.00012997973,2119.2941596508026,0.0012791387,2967,0.16601562,60358.17498163001,500.0
261,0.015276471,94976,379904,8.238227,-0.011287093162536621,6.718112e-05,2119.7664284706116,-0.018739711,2968,0.18554688,60358.17498163001,500.0
30,0.018800737,95008,380032,8.229128,-0.0021343231201171875,0.87780243,2120.256341457367,-0.02697347,2969,0.23242188,60400.224779209995,500.0
266,0.027272405,95040,380160,8.224699,-1.0354795455932617,0.002896527,2124.5108988285065,-0.009213056,2970,0.24804688,60400.224779209995,500.0
250,0.024340965,95072,380288,8.228606,-0.12670981884002686,0.00087724824,2124.9914560317993,-0.017081125,2971,0.31640625,60400.224779209995,500.0
265,0.031749096,95104,380416,8.231122,-0.1809980869293213,0.00078462664,2125.5029702186584,-0.008605781,2972,0.30273438,60400.224779209995,500.0
273,0.033881754,95136,380544,8.23088,-0.28310275077819824,0.00067424984,2125.9859597682953,-0.003714573,2973,0.36328125,60400.224779209995,500.0
270,0.04564637,95168,380672,8.238844,-0.24007081985473633,0.00070975145,2126.455052614212,-0.0017191104,2974,0.36523438,60400.224779209995,500.0
274,0.0123289395,95200,380800,8.240467,-0.3541187047958374,0.0006013446,2126.929407596588,-0.0034772907,2975,0.1796875,60400.224779209995,500.0
242,0.013783593,95232,380928,8.240853,-0.3052699565887451,0.00041460723,2127.3961098194122,-0.0036382047,2976,0.1875,60400.224779209995,500.0
264,0.02951124,95264,381056,8.24452,-0.6583009958267212,0.00036643917,2127.9259736537933,0.01679228,2977,0.27148438,60400.224779209995,500.0
256,0.02842545,95296,381184,8.245757,-0.7853518724441528,0.00043326692,2128.4110019207,-0.0056234277,2978,0.30664062,60400.224779209995,500.0
248,0.031040879,95328,381312,8.245342,-0.4965928792953491,0.00025361846,2128.9112424850464,0.038625818,2979,0.33203125,60400.224779209995,500.0
240,0.022784306,95360,381440,8.256137,-1.1353604793548584,0.00028046043,2129.4272129535675,-0.004676966,2980,0.26757812,60400.224779209995,500.0
225,0.0333721,95392,381568,8.26175,-3.023771286010742,0.00027108184,2129.959813117981,0.007862626,2981,0.31640625,60400.224779209995,500.0
255,0.037323713,95424,381696,8.266701,-3.2444686889648438,0.00019073611,2130.527314901352,-0.013650159,2982,0.35742188,60400.224779209995,500.0
257,0.020243209,95456,381824,8.272952,-2.344106435775757,0.00017053187,2131.0288870334625,-0.0006581326,2983,0.26757812,60400.224779209995,500.0
264,0.025214601,95488,381952,8.279763,-1.980168104171753,0.0001234114,2131.5263254642487,-0.0015355563,2984,0.31445312,60400.224779209995,500.0
31,0.043635346,95520,382080,8.288068,0.0014930367469787598,0.759145,2132.01016497612,-0.0044106785,2985,0.37890625,60473.38701823,500.0
264,0.01006673,95552,382208,8.294099,-0.023817777633666992,0.0012111377,2136.0670244693756,-0.017562866,2986,0.1328125,60473.38701823,500.0
266,0.027622562,95584,382336,8.293012,-0.031594157218933105,0.00066954707,2136.5524106025696,-0.021597601,2987,0.32617188,60473.38701823,500.0
282,0.024691839,95616,382464,8.306359,-0.08521711826324463,0.00048674556,2137.0337121486664,-0.004430668,2988,0.30078125,60473.38701823,500.0
258,0.021758672,95648,382592,8.318311,-0.12363052368164062,0.00049774343,2137.4883494377136,-0.011817284,2989,0.25390625,60473.38701823,500.0
259,0.012515879,95680,382720,8.319347,-0.06336700916290283,0.00040843067,2137.984866142273,0.008262969,2990,0.1875,60473.38701823,500.0
274,0.022698365,95712,382848,8.310337,-0.1573796272277832,0.00036857242,2138.479285478592,0.001282406,2991,0.25390625,60473.38701823,500.0
274,0.02489093,95744,382976,8.305845,-0.1144019365310669,0.0002772462,2138.948186635971,0.0009038409,2992,0.25,60473.38701823,500.0
247,0.01697894,95776,383104,8.309079,-0.15870559215545654,0.00024803035,2139.4153230190277,-0.010082712,2993,0.23046875,60473.38701823,500.0
237,0.035034887,95808,383232,8.309599,-0.20051002502441406,0.00021631112,2139.93421125412,0.02392056,2994,0.390625,60473.38701823,500.0
243,0.028247433,95840,383360,8.3050785,-0.5581591129302979,0.00015440959,2140.4746272563934,0.009221963,2995,0.3125,60473.38701823,500.0
247,0.023540203,95872,383488,8.297458,-0.3310511112213135,0.00016363489,2141.000412464142,-0.0014544406,2996,0.3125,60473.38701823,500.0
243,0.028604154,95904,383616,8.291154,-0.6247807741165161,0.000114614166,2141.5186910629272,-0.004853299,2997,0.23242188,60473.38701823,500.0
238,0.03103718,95936,383744,8.282194,-0.7613526582717896,8.9671776e-05,2142.045348882675,-0.012487536,2998,0.33984375,60473.38701823,500.0
251,0.027600084,95968,383872,8.289078,-0.883507490158081,8.282168e-05,2142.58287191391,-0.0021705632,2999,0.23632812,60473.38701823,500.0
30,0.015410369,96000,384000,8.298989,-0.0010684728622436523,0.91589826,2143.092486858368,-0.0011961544,3000,0.21679688,60552.07718247,500.0
264,0.03174147,96032,384128,8.302219,-1.4852654933929443,0.004713333,2147.3653271198273,-0.023285232,3001,0.2265625,60552.07718247,500.0
267,0.015141521,96064,384256,8.304278,-0.03676724433898926,0.0010699212,2147.8497638702393,0.0016990046,3002,0.20898438,60552.07718247,500.0
267,0.027524903,96096,384384,8.306306,-0.02803504467010498,0.0009136773,2148.329343318939,-0.0037688739,3003,0.296875,60552.07718247,500.0
268,0.016436463,96128,384512,8.309116,-0.06339108943939209,0.000799483,2148.8094534873962,-0.004540189,3004,0.20703125,60552.07718247,500.0
255,0.023123164,96160,384640,8.310103,-0.015238165855407715,0.00065466255,2149.2874372005463,0.0009594965,3005,0.28710938,60552.07718247,500.0
248,0.034913253,96192,384768,8.306637,-0.013892650604248047,0.000583088,2149.789629459381,0.025003407,3006,0.32421875,60552.07718247,500.0
244,0.0115707815,96224,384896,8.302779,-0.013406872749328613,0.0004606402,2150.3050260543823,-0.010107252,3007,0.16992188,60552.07718247,500.0
246,0.019237766,96256,385024,8.301398,-0.18828904628753662,0.00032610403,2150.8297305107117,0.009590125,3008,0.25,60552.07718247,500.0
227,0.053635094,96288,385152,8.29455,-0.11202216148376465,0.00025717705,2151.3498075008392,0.007969766,3009,0.43164062,60552.07718247,500.0
219,0.028094169,96320,385280,8.28777,0.028975367546081543,0.00020944755,2151.9143030643463,-0.026256299,3010,0.32226562,60552.07718247,500.0
224,0.014825022,96352,385408,8.283692,-0.19813919067382812,0.00025056678,2152.499593257904,0.0019157301,3011,0.20703125,60552.07718247,500.0
230,0.0642963,96384,385536,8.282315,-0.08439290523529053,0.00014963714,2153.072559118271,0.040191654,3012,0.43554688,60552.07718247,500.0
238,0.018609524,96416,385664,8.284174,-0.12161612510681152,0.00013327211,2153.6279821395874,0.00011095754,3013,0.2421875,60552.07718247,500.0
256,0.021883156,96448,385792,8.287081,-0.4544854164123535,9.856271e-05,2154.171977043152,-0.006530594,3014,0.25195312,60552.07718247,500.0
259,0.015957082,96480,385920,8.283138,-0.17621850967407227,9.365628e-05,2154.6734046936035,-0.0016776721,3015,0.24609375,60552.07718247,500.0
32,0.017557912,96512,386048,8.281347,-0.059740304946899414,0.85354465,2155.1677429676056,-0.01136844,3016,0.23046875,60667.93702209,500.0
263,0.030004887,96544,386176,8.2772875,-0.04000282287597656,0.0018712793,2159.115483045578,-0.0124092195,3017,0.34179688,60667.93702209,500.0
259,0.011018004,96576,386304,8.268773,-0.02474963665008545,0.0006847654,2159.602729320526,-0.011439245,3018,0.16015625,60667.93702209,500.0
251,0.016266594,96608,386432,8.261055,-0.002328038215637207,0.00071530516,2160.097639799118,0.030132363,3019,0.15039062,60667.93702209,500.0
268,0.028775465,96640,386560,8.260681,-0.019172191619873047,0.0006536466,2160.6076622009277,0.018753827,3020,0.3515625,60667.93702209,500.0
270,0.022878716,96672,386688,8.266904,-0.019465088844299316,0.000520969,2161.0861115455627,-0.015365296,3021,0.28320312,60667.93702209,500.0
273,0.018810647,96704,386816,8.280576,-0.019031405448913574,0.00033215465,2161.5597569942474,-0.0004076555,3022,0.29101562,60667.93702209,500.0
263,0.018018357,96736,386944,8.286087,-0.05301845073699951,0.00033331814,2162.028333425522,0.010792335,3023,0.24023438,60667.93702209,500.0
261,0.021616427,96768,387072,8.290481,-0.05570054054260254,0.00022416248,2162.514086008072,-0.00046568457,3024,0.30859375,60667.93702209,500.0
239,0.011593416,96800,387200,8.294535,-0.05055654048919678,0.0001946486,2163.0051913261414,-0.006295789,3025,0.15820312,60667.93702209,500.0
269,0.018581761,96832,387328,8.298388,-0.010449051856994629,0.00014723178,2163.541403055191,0.0042191874,3026,0.23828125,60667.93702209,500.0
251,0.014234888,96864,387456,8.291994,-0.047136783599853516,0.0001876883,2164.017585992813,-0.00035831227,3027,0.16601562,60667.93702209,500.0
257,0.017481394,96896,387584,8.279145,-0.1492612361907959,0.0001383535,2164.527820110321,-0.016221762,3028,0.19726562,60667.93702209,500.0
265,0.02416419,96928,387712,8.268374,-0.09759771823883057,0.00012309368,2165.0248935222626,0.005252497,3029,0.2421875,60667.93702209,500.0
267,0.016870573,96960,387840,8.262225,-0.20799922943115234,0.0001063321,2165.507693529129,0.011976307,3030,0.19726562,60667.93702209,500.0
249,0.021631468,96992,387968,8.259488,-0.08299946784973145,0.00011685205,2165.9863624572754,0.0125666205,3031,0.2109375,60667.93702209,500.0
32,0.025133422,97024,388096,8.255974,0.010242223739624023,0.6152768,2166.4997243881226,-0.012352742,3032,0.2265625,60735.92333345001,500.0
273,0.034253128,97056,388224,8.252314,-0.02292490005493164,0.0008772101,2170.4276444911957,-0.0041239224,3033,0.30664062,60735.92333345001,500.0
275,0.009880971,97088,388352,8.250914,-0.059211015701293945,0.00043946202,2170.895758152008,0.0038945866,3034,0.15820312,60735.92333345001,500.0
269,0.023478806,97120,388480,8.243771,-0.04762673377990723,0.00043101795,2171.3603987693787,0.029444369,3035,0.27148438,60735.92333345001,500.0
273,0.021804227,97152,388608,8.240305,-0.02712070941925049,0.0003449479,2171.8363802433014,-0.0026464027,3036,0.24023438,60735.92333345001,500.0
273,0.019310933,97184,388736,8.238709,-0.05127513408660889,0.0003276129,2172.3048248291016,-0.0028787774,3037,0.23828125,60735.92333345001,500.0
264,0.017752664,97216,388864,8.240998,-0.0514599084854126,0.00021978082,2172.773243665695,0.0064109536,3038,0.23242188,60735.92333345001,500.0
271,0.04439973,97248,388992,8.24993,-0.09163320064544678,0.00019636274,2173.2573618888855,0.030692073,3039,0.37695312,60735.92333345001,500.0
270,0.023286425,97280,389120,8.2537985,-0.02718353271484375,0.00028021834,2173.7305295467377,-0.012204275,3040,0.2734375,60735.92333345001,500.0
263,0.031888805,97312,389248,8.24849,-0.0553356409072876,0.00016091477,2174.2050817012787,-0.010151247,3041,0.31054688,60735.92333345001,500.0
245,0.034729768,97344,389376,8.249418,-0.09180235862731934,0.00013567103,2174.6907544136047,0.019108739,3042,0.3828125,60735.92333345001,500.0
235,0.019056816,97376,389504,8.247293,-0.10629928112030029,9.1912974e-05,2175.211948156357,0.0016084462,3043,0.203125,60735.92333345001,500.0
256,0.04767085,97408,389632,8.236502,-0.09759020805358887,7.8810124e-05,2175.7554080486298,0.023090426,3044,0.33984375,60735.92333345001,500.0
260,0.016325317,97440,389760,8.239588,-0.06699180603027344,9.6233845e-05,2176.255646944046,0.0008460869,3045,0.21484375,60735.92333345001,500.0
256,0.03754225,97472,389888,8.252841,-0.08318626880645752,8.011756e-05,2176.748301744461,0.021072501,3046,0.3984375,60735.92333345001,500.0
31,0.03293696,97504,390016,8.256511,0.015238404273986816,0.88596,2177.248124599457,-0.00018949108,3047,0.30859375,60768.883300550006,500.0
265,0.09900556,97536,390144,8.256212,-3.297489643096924,0.005100228,2181.3701033592224,-0.019553833,3048,0.47851562,60768.883300550006,500.0
256,0.027458547,97568,390272,8.257375,0.003411710262298584,0.0012980041,2181.8531744480133,-0.0027160873,3049,0.33789062,60768.883300550006,500.0
270,0.01603094,97600,390400,8.2561655,-0.010395288467407227,0.0010900707,2182.3540167808533,0.0019724877,3050,0.20898438,60768.883300550006,500.0
268,0.024189161,97632,390528,8.25428,-0.018778443336486816,0.0010986124,2182.8282330036163,-0.004071989,3051,0.27929688,60768.883300550006,500.0
272,0.028367875,97664,390656,8.253901,-0.03624927997589111,0.0009145098,2183.3060908317566,-0.015343443,3052,0.33398438,60768.883300550006,500.0
249,0.04455556,97696,390784,8.257467,-0.01627373695373535,0.00077219785,2183.776748418808,-0.0041373777,3053,0.36328125,60768.883300550006,500.0
265,0.024945384,97728,390912,8.258421,-0.04317057132720947,0.000715488,2184.289861679077,-0.012313612,3054,0.30859375,60768.883300550006,500.0
262,0.016235491,97760,391040,8.251334,-0.09383273124694824,0.00050984195,2184.7731051445007,-0.006124633,3055,0.22070312,60768.883300550006,500.0
261,0.01756875,97792,391168,8.24662,-0.11623907089233398,0.00045416306,2185.2614691257477,-0.0051512523,3056,0.19921875,60768.883300550006,500.0
267,0.015308437,97824,391296,8.252845,-0.12438976764678955,0.0003654233,2185.751833677292,-5.953596e-05,3057,0.20703125,60768.883300550006,500.0
253,0.036786616,97856,391424,8.251611,-0.07982397079467773,0.00024479884,2186.230367422104,0.0080781765,3058,0.3671875,60768.883300550006,500.0
255,0.026212262,97888,391552,8.242696,-0.14167237281799316,0.00021157037,2186.735187292099,-0.0034939987,3059,0.3125,60768.883300550006,500.0
248,0.018177953,97920,391680,8.234816,-0.19415581226348877,0.0002042084,2187.237639904022,-0.029414734,3060,0.25195312,60768.883300550006,500.0
255,0.028781347,97952,391808,8.244535,-0.24197900295257568,0.00016457895,2187.7524411678314,0.020938966,3061,0.359375,60768.883300550006,500.0
