approxkl,policy_loss,clipfrac,policy_entropy,n_updates,explained_variance,serial_timesteps,total_timesteps,fps,value_loss,time_elapsed,ep_len_mean,ep_reward_mean
0.06343529,-0.010635491,0.45898438,16.976357,863,0.0779273509979248,27616,110464,244,0.0037448707,643.6369476318359,500.0,24977.459212389997
0.1500986,-0.039735276,0.53515625,16.993399,864,0.07956212759017944,27648,110592,227,0.0024967613,644.161689043045,500.0,24977.459212389997
0.2890127,-0.00948265,0.53515625,17.063715,865,0.05466747283935547,27680,110720,241,0.0035691229,644.7261142730713,500.0,24977.459212389997
0.14083563,-0.012260466,0.43945312,17.14294,866,-0.28101325035095215,27712,110848,259,0.0027214503,645.2567443847656,500.0,24977.459212389997
0.12882352,-0.03385373,0.5371094,17.12057,867,0.006864011287689209,27744,110976,258,0.0028516664,645.7506828308105,500.0,24977.459212389997
0.10424625,-0.034529928,0.45117188,17.04207,868,0.08241873979568481,27776,111104,250,0.0072489013,646.246945142746,500.0,24977.459212389997
0.10038069,0.01448,0.46289062,16.995659,869,0.0740770697593689,27808,111232,241,0.0018157425,646.7576582431793,500.0,24977.459212389997
0.07780121,-0.026752729,0.453125,16.931717,870,-0.14194858074188232,27840,111360,244,0.0066528623,647.2892091274261,500.0,24977.459212389997
0.054122083,-0.032149434,0.45898438,16.910667,871,0.04588973522186279,27872,111488,248,0.005138392,647.8143517971039,500.0,24977.459212389997
0.07258274,-0.005553109,0.43554688,16.891193,872,-0.062343716621398926,27904,111616,218,0.0033904263,648.3311004638672,500.0,24977.459212389997
0.07788282,-0.021854531,0.5097656,16.901276,873,0.01532512903213501,27936,111744,206,0.002917765,648.9193584918976,500.0,24977.459212389997
0.07487668,-0.022026617,0.49414062,16.901659,874,0.06480604410171509,27968,111872,234,0.0023929782,649.5391647815704,500.0,24977.459212389997
0.05331041,-0.023512725,0.4375,16.92831,875,-0.012934327125549316,28000,112000,30,0.59774226,650.0863709449768,500.0,24990.492915939994
0.23934218,-0.03210193,0.48828125,16.965893,876,-0.4328782558441162,28032,112128,225,0.010971681,654.2318572998047,500.0,24990.492915939994
0.1329027,-0.024536297,0.49023438,17.044273,877,-0.16442859172821045,28064,112256,230,0.003588929,654.8010523319244,500.0,24990.492915939994
0.064978056,-0.013347954,0.38085938,17.11962,878,0.025555908679962158,28096,112384,239,0.0033402615,655.3567907810211,500.0,24990.492915939994
0.17037106,-0.04638472,0.42773438,17.031895,879,0.04108738899230957,28128,112512,249,0.004779904,655.8911509513855,500.0,24990.492915939994
0.05695103,-0.021032955,0.3984375,16.966057,880,0.04237586259841919,28160,112640,236,0.0023775245,656.4040656089783,500.0,24990.492915939994
0.0255056,-0.015121258,0.296875,16.910608,881,-0.0022341012954711914,28192,112768,238,0.0013413815,656.9462378025055,500.0,24990.492915939994
0.08475179,-0.030904477,0.44726562,16.916368,882,0.08136749267578125,28224,112896,243,0.0025874064,657.4832406044006,500.0,24990.492915939994
0.08166981,-0.031741828,0.41601562,16.963469,883,-0.14143109321594238,28256,113024,253,0.0036812248,658.010600566864,500.0,24990.492915939994
0.07319259,-0.020114798,0.41796875,16.962633,884,0.0944448709487915,28288,113152,241,0.0035658511,658.5164675712585,500.0,24990.492915939994
0.08597013,-0.04276413,0.45507812,16.990402,885,0.13704371452331543,28320,113280,221,0.010052318,659.0473959445953,500.0,24990.492915939994
0.11568944,-0.0089217,0.47070312,17.016006,886,0.576840877532959,28352,113408,205,0.011536914,659.6251754760742,500.0,24990.492915939994
0.056801435,-0.029078946,0.40429688,17.013369,887,0.8197851181030273,28384,113536,228,0.004812386,660.2482130527496,500.0,24990.492915939994
0.15483521,-0.043422725,0.46289062,16.987907,888,0.8816060796380043,28416,113664,233,0.0040733153,660.8097739219666,500.0,24990.492915939994
0.28859982,-0.031559687,0.375,17.072212,889,-0.2318727970123291,28448,113792,234,0.003014485,661.3584425449371,500.0,24990.492915939994
0.14315298,-0.0025564856,0.46679688,17.094013,890,-0.18862533569335938,28480,113920,243,0.007943939,661.9058785438538,500.0,24990.492915939994
0.15088448,-0.049543135,0.48046875,17.06131,891,-0.21431803703308105,28512,114048,33,0.4941954,662.4313430786133,500.0,24928.03984551
0.1274473,-0.03268449,0.5214844,16.95456,892,-0.619124174118042,28544,114176,243,0.009504367,666.2915678024292,500.0,24928.03984551
0.08073097,-0.032771885,0.4296875,16.906866,893,-0.39165985584259033,28576,114304,249,0.006526437,666.8171434402466,500.0,24928.03984551
0.117035255,-0.008779117,0.48632812,16.838888,894,-0.02837824821472168,28608,114432,244,0.0047993194,667.3301215171814,500.0,24928.03984551
0.19241838,-0.036232453,0.43945312,16.831491,895,0.08727872371673584,28640,114560,253,0.0024854862,667.8553638458252,500.0,24928.03984551
0.21515575,-0.02216426,0.53125,16.753975,896,0.14030992984771729,28672,114688,266,0.007129447,668.3611087799072,500.0,24928.03984551
0.051671214,-0.03776273,0.38671875,16.737543,897,-0.007803678512573242,28704,114816,241,0.0044071916,668.8427431583405,500.0,24928.03984551
0.034640435,-0.027488582,0.31445312,16.678793,898,0.043073058128356934,28736,114944,255,0.011172492,669.3741841316223,500.0,24928.03984551
0.09175504,-0.011075934,0.46679688,16.647617,899,0.02476900815963745,28768,115072,237,0.0053761043,669.8765256404877,500.0,24928.03984551
0.1417052,-0.011976029,0.49023438,16.66035,900,-0.01941072940826416,28800,115200,250,0.0033539038,670.4149971008301,500.0,24928.03984551
0.08692158,-0.027015759,0.40234375,16.730225,901,0.043736815452575684,28832,115328,260,0.007363226,670.927387714386,500.0,24928.03984551
0.16259912,-0.029566271,0.515625,16.698298,902,0.24369698762893677,28864,115456,242,0.007112903,671.4199621677399,500.0,24928.03984551
0.04933299,-0.02594358,0.40234375,16.650396,903,-0.17513346672058105,28896,115584,244,0.004151633,671.9489169120789,500.0,24928.03984551
0.08003552,-0.020074325,0.45507812,16.664762,904,-0.01181483268737793,28928,115712,245,0.004989146,672.4730010032654,500.0,24928.03984551
0.065835744,-0.02301272,0.44726562,16.624186,905,-0.8666882514953613,28960,115840,238,0.0030448756,672.995316028595,500.0,24928.03984551
0.06665143,-0.035525367,0.48632812,16.608568,906,0.08954215049743652,28992,115968,221,0.0077115716,673.5336267948151,500.0,24928.03984551
0.07744271,-0.047381174,0.46875,16.686235,907,-0.2357807159423828,29024,116096,33,0.40412956,674.1123225688934,500.0,24966.215151110002
0.09407792,-0.03801489,0.47851562,16.729183,908,-0.23463237285614014,29056,116224,254,0.0036629455,677.9603157043457,500.0,24966.215151110002
0.41000044,0.025748394,0.55859375,16.712736,909,0.007400035858154297,29088,116352,242,0.0036336833,678.4646716117859,500.0,24966.215151110002
0.0787285,-0.019615926,0.46875,16.696404,910,0.06139492988586426,29120,116480,258,0.0037173654,678.993469953537,500.0,24966.215151110002
0.050206397,-0.024159202,0.38671875,16.65118,911,0.01882404088973999,29152,116608,272,0.0023350443,679.4889807701111,500.0,24966.215151110002
0.05346567,-0.028053056,0.42578125,16.650732,912,0.05180847644805908,29184,116736,256,0.0019999729,679.9598915576935,500.0,24966.215151110002
0.08070586,-0.046078943,0.5097656,16.629072,913,0.007667124271392822,29216,116864,250,0.0027024439,680.4591133594513,500.0,24966.215151110002
0.15409125,-0.024523526,0.5078125,16.672686,914,-0.0028399229049682617,29248,116992,241,0.0027810372,680.9725301265717,500.0,24966.215151110002
0.07201579,-0.019054946,0.4609375,16.74419,915,0.07965213060379028,29280,117120,274,0.0033892707,681.5043518543243,500.0,24966.215151110002
0.06449396,-0.041551795,0.42578125,16.77282,916,0.08756822347640991,29312,117248,270,0.0049241525,681.9711141586304,500.0,24966.215151110002
0.06879134,0.009350147,0.45898438,16.76418,917,-0.0023070573806762695,29344,117376,252,0.0021243358,682.4454319477081,500.0,24966.215151110002
0.08743118,-0.020392982,0.40820312,16.701529,918,0.0836341381072998,29376,117504,261,0.0028371138,682.9520125389099,500.0,24966.215151110002
0.080110855,-0.025286043,0.41992188,16.623224,919,0.022425353527069092,29408,117632,250,0.0028195938,683.4412686824799,500.0,24966.215151110002
0.09901865,-0.012833591,0.5078125,16.539213,920,0.08491665124893188,29440,117760,259,0.0031208813,683.9531910419464,500.0,24966.215151110002
0.14168988,-0.018261157,0.49804688,16.61006,921,0.09434521198272705,29472,117888,239,0.0038337344,684.446239233017,500.0,24966.215151110002
0.06362508,-0.0063536833,0.44140625,16.617464,922,-0.6388708353042603,29504,118016,30,0.76139265,684.980348110199,500.0,25077.13432059
0.34892684,-0.036930356,0.5292969,16.567509,923,-0.7802046537399292,29536,118144,255,0.0061939294,689.1415724754333,500.0,25077.13432059
0.072122104,-0.03988556,0.44140625,16.596786,924,-0.04273271560668945,29568,118272,252,0.0071962136,689.6435077190399,500.0,25077.13432059
0.38749266,-0.021925323,0.47460938,16.679945,925,0.07206451892852783,29600,118400,254,0.0034118218,690.1510365009308,500.0,25077.13432059
0.046912808,-0.00047275214,0.33789062,16.713573,926,-0.1289132833480835,29632,118528,262,0.0059090955,690.6553158760071,500.0,25077.13432059
0.07530314,0.003912293,0.46679688,16.674366,927,0.024476349353790283,29664,118656,249,0.0030666012,691.1440589427948,500.0,25077.13432059
0.062725894,-0.005586442,0.40820312,16.629372,928,-0.049083590507507324,29696,118784,256,0.0032936633,691.657660484314,500.0,25077.13432059
0.03349851,-0.021844972,0.328125,16.587612,929,0.07888662815093994,29728,118912,251,0.005465573,692.1572422981262,500.0,25077.13432059
0.049789913,-0.021295633,0.43945312,16.577066,930,0.10271966457366943,29760,119040,262,0.004843298,692.6668665409088,500.0,25077.13432059
0.0869164,-0.01207355,0.48046875,16.591717,931,0.017211437225341797,29792,119168,251,0.004575326,693.1558508872986,500.0,25077.13432059
0.04043705,-0.031190684,0.36523438,16.588118,932,0.04838770627975464,29824,119296,270,0.005871162,693.6650590896606,500.0,25077.13432059
0.09705922,-0.037281316,0.49609375,16.567392,933,-0.008260846138000488,29856,119424,271,0.0019730348,694.1391677856445,500.0,25077.13432059
0.055169858,-0.018615233,0.3515625,16.606148,934,0.07637619972229004,29888,119552,261,0.008723002,694.6117415428162,500.0,25077.13432059
0.09622103,-0.044937335,0.51953125,16.508078,935,0.20227980613708496,29920,119680,255,0.008265589,695.1014828681946,500.0,25077.13432059
0.11012364,-0.00072809844,0.5019531,16.435621,936,-0.15020394325256348,29952,119808,249,0.002333107,695.6037471294403,500.0,25077.13432059
0.056695506,-0.02286538,0.41015625,16.446463,937,0.012516438961029053,29984,119936,249,0.006719561,696.116534948349,500.0,25077.13432059
0.05105073,-0.04196921,0.37695312,16.52277,938,-0.37669670581817627,30016,120064,33,0.798425,696.6307921409607,500.0,25159.40068068
0.066042475,-0.025193356,0.39453125,16.459692,939,-0.2837618589401245,30048,120192,239,0.0046901815,700.4864661693573,500.0,25159.40068068
0.07755821,-0.02253372,0.4140625,16.420067,940,-0.0005098581314086914,30080,120320,270,0.0051613315,701.0209491252899,500.0,25159.40068068
0.19986144,-0.024717513,0.46484375,16.482586,941,-0.0063664913177490234,30112,120448,268,0.0040633753,701.4975533485413,500.0,25159.40068068
0.13847503,-0.040076777,0.51171875,16.541714,942,-0.008507490158081055,30144,120576,289,0.0039936434,701.9745001792908,500.0,25159.40068068
0.058046374,-0.02120463,0.421875,16.52272,943,-0.014343619346618652,30176,120704,254,0.003291073,702.4170234203339,500.0,25159.40068068
0.2839775,-0.0014684461,0.43945312,16.443226,944,-0.004358649253845215,30208,120832,248,0.0041730804,702.9214608669281,500.0,25159.40068068
0.06550617,-0.01203479,0.47460938,16.392035,945,0.009385108947753906,30240,120960,245,0.006605708,703.436267375946,500.0,25159.40068068
0.11634713,-0.01777475,0.42578125,16.392273,946,-0.007072567939758301,30272,121088,252,0.0026353246,703.9583213329315,500.0,25159.40068068
0.07016863,-0.014998074,0.34960938,16.345678,947,-0.010336995124816895,30304,121216,248,0.004087159,704.4653599262238,500.0,25159.40068068
0.09979562,-0.008312013,0.49804688,16.291307,948,-0.04962420463562012,30336,121344,239,0.0033680547,704.9814314842224,500.0,25159.40068068
0.11537592,-0.023383198,0.5214844,16.248873,949,0.00862431526184082,30368,121472,239,0.0032282493,705.5155956745148,500.0,25159.40068068
0.078344174,-0.019280246,0.46484375,16.28546,950,0.02110201120376587,30400,121600,251,0.007894295,706.0502097606659,500.0,25159.40068068
0.13649906,-0.0047198934,0.44726562,16.344898,951,-0.05897343158721924,30432,121728,260,0.004267681,706.5598821640015,500.0,25159.40068068
0.053940073,-0.011265676,0.40039062,16.391672,952,0.01685178279876709,30464,121856,245,0.0026014408,707.0519614219666,500.0,25159.40068068
0.14596973,-0.02269955,0.5078125,16.40048,953,0.02441871166229248,30496,121984,254,0.0041316254,707.5729329586029,500.0,25159.40068068
0.11931014,-0.02339395,0.43554688,16.377277,954,-0.020896434783935547,30528,122112,33,0.3759472,708.0768094062805,500.0,25293.47823004
0.06289985,-0.026569128,0.36132812,16.345474,955,0.07555359601974487,30560,122240,263,0.0066131726,711.9251399040222,500.0,25293.47823004
0.04918415,-0.025215574,0.38867188,16.339191,956,0.07808488607406616,30592,122368,271,0.0041789804,712.4122095108032,500.0,25293.47823004
0.05128334,-0.028306473,0.4375,16.394299,957,0.036221981048583984,30624,122496,273,0.009185943,712.8837163448334,500.0,25293.47823004
0.1040156,-0.022082034,0.47851562,16.302517,958,0.24264991283416748,30656,122624,254,0.004555993,713.3527257442474,500.0,25293.47823004
0.062801965,-0.028897483,0.38476562,16.2427,959,-0.4698854684829712,30688,122752,263,0.005237102,713.8576464653015,500.0,25293.47823004
0.075057514,-0.009221243,0.484375,16.236868,960,0.057332634925842285,30720,122880,265,0.0033862325,714.3443222045898,500.0,25293.47823004
0.08003114,-0.020286698,0.43554688,16.251747,961,0.01809591054916382,30752,123008,264,0.0042224987,714.827100276947,500.0,25293.47823004
0.12758587,-0.028608795,0.5214844,16.243855,962,0.09200793504714966,30784,123136,263,0.0062873755,715.31218957901,500.0,25293.47823004
0.06978838,-0.012008913,0.38085938,16.19942,963,0.07404077053070068,30816,123264,266,0.0029569068,715.798636674881,500.0,25293.47823004
0.0761774,-0.01600006,0.4140625,16.133802,964,0.08229249715805054,30848,123392,257,0.004996418,716.2789199352264,500.0,25293.47823004
0.08974448,-0.020293426,0.44726562,16.098764,965,0.0931519865989685,30880,123520,260,0.0029956028,716.776816368103,500.0,25293.47823004
0.08366389,-0.012283225,0.47265625,16.095867,966,-0.0030896663665771484,30912,123648,271,0.0064306986,717.268221616745,500.0,25293.47823004
0.05997479,-0.021491848,0.44335938,16.05624,967,0.04582124948501587,30944,123776,278,0.0040280884,717.7400670051575,500.0,25293.47823004
0.11859437,-0.04023117,0.4296875,16.034927,968,-0.06665694713592529,30976,123904,269,0.0029224805,718.2005302906036,500.0,25293.47823004
0.06821573,-0.045899965,0.4296875,16.060356,969,-0.08137977123260498,31008,124032,31,0.77953184,718.6756885051727,500.0,25441.33224884
0.18741125,-0.019512758,0.43164062,16.157244,970,-7.577179908752441,31040,124160,242,0.026050642,722.7011361122131,500.0,25441.33224884
0.0863667,-0.029824378,0.45117188,16.18401,971,-0.0026134252548217773,31072,124288,254,0.0038644786,723.2298891544342,500.0,25441.33224884
0.058221176,-0.020956356,0.39648438,16.148329,972,-0.03427779674530029,31104,124416,256,0.0044083796,723.734001159668,500.0,25441.33224884
0.1574183,0.06354291,0.51953125,16.138538,973,0.008531749248504639,31136,124544,257,0.004431012,724.2333822250366,500.0,25441.33224884
0.14237922,0.017868195,0.49023438,16.209116,974,-0.028205275535583496,31168,124672,254,0.004599189,724.7322263717651,500.0,25441.33224884
0.06642948,0.0076462985,0.46484375,16.256462,975,-0.009513378143310547,31200,124800,259,0.0023585833,725.2348637580872,500.0,25441.33224884
0.16210774,-0.03003608,0.5371094,16.302778,976,0.030507564544677734,31232,124928,261,0.0027509204,725.7287971973419,500.0,25441.33224884
0.37583134,-0.0026775016,0.55078125,16.338,977,0.009442746639251709,31264,125056,254,0.002864758,726.2190747261047,500.0,25441.33224884
0.07184912,-0.0131087955,0.48242188,16.297655,978,0.022187530994415283,31296,125184,273,0.0060028094,726.7231934070587,500.0,25441.33224884
0.08154369,0.0056148176,0.41015625,16.299778,979,-0.006941080093383789,31328,125312,256,0.0037899103,727.1919660568237,500.0,25441.33224884
0.060217313,-0.027743325,0.43164062,16.354374,980,0.0006213784217834473,31360,125440,250,0.0017697918,727.6918253898621,500.0,25441.33224884
0.12712124,-0.0025388715,0.43359375,16.477581,981,0.05899840593338013,31392,125568,252,0.0025794727,728.2043921947479,500.0,25441.33224884
0.06385997,-0.019402543,0.43945312,16.522953,982,0.07676154375076294,31424,125696,254,0.0028310104,728.7126867771149,500.0,25441.33224884
0.067046136,-0.010322732,0.46289062,16.518751,983,0.0019378662109375,31456,125824,250,0.0018139755,729.2153117656708,500.0,25441.33224884
0.069605984,-0.020670867,0.4609375,16.462933,984,0.11559969186782837,31488,125952,255,0.002072703,729.726879119873,500.0,25441.33224884
0.05935242,-0.034975864,0.44140625,16.451044,985,-0.04076194763183594,31520,126080,33,0.5873867,730.228404045105,500.0,25425.626521830003
0.060422517,-0.029002711,0.4453125,16.45076,986,-0.25441253185272217,31552,126208,244,0.0072558825,734.1057505607605,500.0,25425.626521830003
0.09314083,-0.023925552,0.45117188,16.436611,987,-0.033434391021728516,31584,126336,260,0.0072216783,734.6306121349335,500.0,25425.626521830003
0.056166567,-0.017389946,0.3828125,16.44148,988,-0.06789016723632812,31616,126464,243,0.002161023,735.1222915649414,500.0,25425.626521830003
0.05550626,-0.018730082,0.42382812,16.390308,989,0.03087913990020752,31648,126592,253,0.0028631086,735.6494882106781,500.0,25425.626521830003
0.07210055,-0.0026041297,0.3984375,16.369709,990,-0.008788704872131348,31680,126720,268,0.005197424,736.1552896499634,500.0,25425.626521830003
0.09433988,0.0061811237,0.43359375,16.400448,991,-0.0676276683807373,31712,126848,257,0.0019076919,736.6323916912079,500.0,25425.626521830003
0.17396559,0.008375057,0.48242188,16.429264,992,-0.018853068351745605,31744,126976,249,0.0032364854,737.1302304267883,500.0,25425.626521830003
0.043109275,-0.004298347,0.40039062,16.39395,993,0.036610543727874756,31776,127104,256,0.010369583,737.6437013149261,500.0,25425.626521830003
0.07001446,-0.020103436,0.46289062,16.37524,994,0.006731688976287842,31808,127232,255,0.004792315,738.1427104473114,500.0,25425.626521830003
0.09549501,-0.043482937,0.5136719,16.390232,995,-0.06895101070404053,31840,127360,253,0.0029891687,738.6447014808655,500.0,25425.626521830003
0.05959798,-0.02858003,0.45507812,16.355936,996,0.05262082815170288,31872,127488,236,0.0035413264,739.1508445739746,500.0,25425.626521830003
0.057548337,-0.018526213,0.4296875,16.346708,997,0.06342726945877075,31904,127616,263,0.0046195327,739.691547870636,500.0,25425.626521830003
0.06233271,-0.027588753,0.43945312,16.280775,998,0.0037903785705566406,31936,127744,260,0.0052030305,740.1778166294098,500.0,25425.626521830003
0.12753317,-0.0017081243,0.5527344,16.210741,999,0.12233841419219971,31968,127872,265,0.002255727,740.6698758602142,500.0,25425.626521830003
0.06780501,-0.03362263,0.42382812,16.250635,1000,-0.002071976661682129,32000,128000,31,0.7521875,741.1536424160004,500.0,25374.557612649995
0.23801246,-0.043994218,0.5292969,16.34134,1001,-1.0663163661956787,32032,128128,250,0.007711091,745.3164231777191,500.0,25374.557612649995
0.1372119,-0.025694143,0.47460938,16.423244,1002,-0.05321860313415527,32064,128256,235,0.006384826,745.8280749320984,500.0,25374.557612649995
0.11554744,-0.02695979,0.42578125,16.494427,1003,-0.047109007835388184,32096,128384,254,0.0035006409,746.3718421459198,500.0,25374.557612649995
0.11493436,0.10206356,0.49023438,16.594952,1004,-0.09266555309295654,32128,128512,246,0.0031039303,746.8755776882172,500.0,25374.557612649995
0.05235899,-0.012696215,0.42773438,16.625202,1005,0.03356504440307617,32160,128640,241,0.0024512762,747.3960039615631,500.0,25374.557612649995
0.037631612,-0.00041654287,0.38671875,16.616499,1006,0.011464178562164307,32192,128768,244,0.0026405575,747.9273943901062,500.0,25374.557612649995
0.063601635,-0.0203954,0.45703125,16.592848,1007,0.06199312210083008,32224,128896,246,0.01042535,748.4526493549347,500.0,25374.557612649995
0.18776762,-0.02970721,0.43554688,16.578253,1008,0.15840822458267212,32256,129024,248,0.0076429443,748.9727411270142,500.0,25374.557612649995
0.21346992,0.011211414,0.56640625,16.53923,1009,0.06398952007293701,32288,129152,256,0.0022085218,749.4886085987091,500.0,25374.557612649995
0.104887426,-0.0065435776,0.4609375,16.595926,1010,-0.34627246856689453,32320,129280,259,0.0034174698,749.9873359203339,500.0,25374.557612649995
0.10549087,-0.009120648,0.46484375,16.641722,1011,-0.11499500274658203,32352,129408,266,0.0032663255,750.4819710254669,500.0,25374.557612649995
0.5141522,-0.034309626,0.6328125,16.675056,1012,0.12655091285705566,32384,129536,262,0.0049974397,750.9630191326141,500.0,25374.557612649995
0.1685171,0.0002697548,0.5214844,16.703722,1013,-0.05734145641326904,32416,129664,251,0.0061416132,751.451046705246,500.0,25374.557612649995
0.059569195,-0.0017463006,0.40234375,16.717545,1014,-0.6665998697280884,32448,129792,244,0.0031672372,751.9597232341766,500.0,25374.557612649995
0.1348606,-0.026709782,0.43554688,16.795176,1015,0.0017615556716918945,32480,129920,252,0.0042177676,752.4833068847656,500.0,25374.557612649995
0.10361743,-0.03340788,0.43554688,16.821991,1016,-0.14013338088989258,32512,130048,33,0.6336554,752.9917016029358,500.0,25317.594404329997
0.09908453,-0.034382977,0.45898438,16.855284,1017,-0.6711690425872803,32544,130176,230,0.0054867663,756.8232729434967,500.0,25317.594404329997
0.3325145,0.026003946,0.51171875,16.954506,1018,-0.17520248889923096,32576,130304,225,0.0052285856,757.3795068264008,500.0,25317.594404329997
0.09643821,-0.010646679,0.49414062,17.025831,1019,-0.08168244361877441,32608,130432,235,0.0034796833,757.9482848644257,500.0,25317.594404329997
0.049988702,-0.02274518,0.35351562,16.980068,1020,0.027616560459136963,32640,130560,234,0.0035817693,758.4923014640808,500.0,25317.594404329997
0.03717325,-0.013082103,0.3515625,16.912704,1021,0.062150418758392334,32672,130688,231,0.0054679345,759.0398490428925,500.0,25317.594404329997
0.06826718,-0.0024706568,0.4375,16.870152,1022,0.0719800591468811,32704,130816,257,0.0043453253,759.5936636924744,500.0,25317.594404329997
0.08197713,-0.004324076,0.38476562,16.981966,1023,-0.03520083427429199,32736,130944,262,0.003054312,760.0919876098633,500.0,25317.594404329997
0.12641692,-0.01907321,0.41992188,17.015457,1024,-0.021716833114624023,32768,131072,254,0.0061245086,760.5794794559479,500.0,25317.594404329997
0.06543633,-0.012648809,0.43554688,17.026693,1025,-0.06836307048797607,32800,131200,269,0.0032733872,761.0834956169128,500.0,25317.594404329997
0.059966296,0.016855724,0.4375,17.078165,1026,-0.031145334243774414,32832,131328,241,0.003559512,761.5597839355469,500.0,25317.594404329997
0.09787048,-0.01476938,0.46484375,17.039095,1027,0.07048773765563965,32864,131456,252,0.003965976,762.0913343429565,500.0,25317.594404329997
0.069644675,-0.013425362,0.43554688,16.95943,1028,0.04497265815734863,32896,131584,248,0.0043552183,762.599267244339,500.0,25317.594404329997
0.1083505,-0.005825595,0.5371094,16.899353,1029,-0.17010843753814697,32928,131712,255,0.0025622589,763.1151568889618,500.0,25317.594404329997
0.22078082,-0.029472731,0.5546875,16.850054,1030,-0.060394287109375,32960,131840,266,0.0026297877,763.6160833835602,500.0,25317.594404329997
0.057901625,-0.001353451,0.41796875,16.794895,1031,0.022210419178009033,32992,131968,257,0.005794719,764.0976822376251,500.0,25317.594404329997
0.08921722,-0.039639376,0.43554688,16.772419,1032,-0.07315921783447266,33024,132096,33,0.44899997,764.5949785709381,500.0,25305.483258099997
0.05691778,-0.013590771,0.4296875,16.782211,1033,0.06975746154785156,33056,132224,230,0.008028471,768.4451613426208,500.0,25305.483258099997
0.04426335,-0.011126164,0.375,16.77915,1034,0.177983820438385,33088,132352,244,0.0046997815,769.0016119480133,500.0,25305.483258099997
0.13667531,0.003164127,0.5703125,16.831444,1035,-0.4700303077697754,33120,132480,247,0.0029720943,769.524849653244,500.0,25305.483258099997
0.17909941,-0.02702865,0.375,16.9397,1036,0.02394968271255493,33152,132608,248,0.006250675,770.0436923503876,500.0,25305.483258099997
0.14811234,-0.011882972,0.5683594,16.970978,1037,0.09163671731948853,33184,132736,230,0.0037376448,770.5590143203735,500.0,25305.483258099997
0.08814635,-0.012277419,0.5097656,17.036531,1038,-0.09081745147705078,33216,132864,226,0.0035651468,771.1164019107819,500.0,25305.483258099997
0.060516436,-0.022090744,0.40234375,17.07552,1039,0.32008635997772217,33248,132992,258,0.001162027,771.6828420162201,500.0,25305.483258099997
0.053414628,-0.012590762,0.37304688,17.108261,1040,2.276897430419922e-05,33280,133120,246,0.0062305643,772.1791253089905,500.0,25305.483258099997
0.051359244,-0.0185577,0.42382812,17.157988,1041,0.031777262687683105,33312,133248,248,0.003851388,772.7007629871368,500.0,25305.483258099997
0.087570965,0.001323801,0.5019531,17.212795,1042,0.14150488376617432,33344,133376,258,0.0024557272,773.2168774604797,500.0,25305.483258099997
0.12456358,-0.038973346,0.4921875,17.192596,1043,0.06549632549285889,33376,133504,265,0.0032626183,773.7122504711151,500.0,25305.483258099997
0.097813874,-0.018441243,0.37890625,17.216759,1044,0.10230612754821777,33408,133632,256,0.0019962909,774.1970527172089,500.0,25305.483258099997
0.06999337,-0.021720378,0.41601562,17.184105,1045,0.03655898571014404,33440,133760,246,0.004177656,774.6961994171143,500.0,25305.483258099997
0.11870936,-0.003338514,0.43554688,17.138727,1046,0.046583473682403564,33472,133888,256,0.0024164498,775.2168562412262,500.0,25305.483258099997
0.07689767,-0.04085963,0.421875,17.191214,1047,-0.11474895477294922,33504,134016,30,0.8236031,775.7169532775879,500.0,25224.351331889997
0.36847776,-0.0652483,0.43945312,17.157879,1048,-11.54919147491455,33536,134144,266,0.036400344,779.9530942440033,500.0,25224.351331889997
0.30405545,-0.043728195,0.47851562,17.033813,1049,0.07490932941436768,33568,134272,237,0.0065303915,780.4341170787811,500.0,25224.351331889997
0.04908381,-0.013800871,0.41210938,16.999786,1050,0.12078267335891724,33600,134400,224,0.001905909,780.9745910167694,500.0,25224.351331889997
0.07910367,-0.010325446,0.43164062,16.974472,1051,-0.0983957052230835,33632,134528,233,0.0021895939,781.5462596416473,500.0,25224.351331889997
0.084036686,-0.021443265,0.46679688,16.869217,1052,0.008283019065856934,33664,134656,226,0.0028677727,782.0956275463104,500.0,25224.351331889997
0.07888789,-0.012833362,0.42578125,16.861767,1053,0.03166836500167847,33696,134784,227,0.002957255,782.6609907150269,500.0,25224.351331889997
0.07876074,-0.010332739,0.41210938,16.881927,1054,0.05023258924484253,33728,134912,233,0.005168103,783.2247748374939,500.0,25224.351331889997
0.09494605,0.007117878,0.5078125,16.905901,1055,0.14508461952209473,33760,135040,229,0.0036844343,783.7735209465027,500.0,25224.351331889997
0.1241029,0.051764596,0.5097656,16.94959,1056,-0.025867581367492676,33792,135168,240,0.006487568,784.3326442241669,500.0,25224.351331889997
0.06028103,-0.015063988,0.40429688,16.973919,1057,-0.17203211784362793,33824,135296,245,0.00233331,784.8646392822266,500.0,25224.351331889997
0.057110813,-0.014256425,0.44140625,16.911777,1058,0.08268070220947266,33856,135424,224,0.0018795879,785.3863883018494,500.0,25224.351331889997
0.09267985,-0.04038266,0.5292969,16.87927,1059,-0.00800323486328125,33888,135552,229,0.0015726895,785.9574270248413,500.0,25224.351331889997
0.059995502,-0.023305444,0.4453125,16.952497,1060,0.059201598167419434,33920,135680,238,0.0042643882,786.5157520771027,500.0,25224.351331889997
0.05736481,-0.0016438155,0.44335938,17.01378,1061,-0.001697540283203125,33952,135808,243,0.003008793,787.0541236400604,500.0,25224.351331889997
