surrgain,entloss,TimeElapsed,TimestepsSoFar,entropy,explained_variance_tdlam_before,meankl,EpThisIter,EpisodesSoFar,EpLenMean,EpRewMean,optimgain
0.033380516,0.0,1374.6638441085815,304128,6.7558546,0.019542813301086426,0.01044091,1,304,1000.0,42809.802236375,0.033380516
0.018306017,0.0,1379.3007068634033,305152,6.7139935,0.02527010440826416,0.0071814856,1,305,1000.0,43419.451279925,0.018306017
0.024740154,0.0,1384.0891194343567,306176,6.644366,0.007351517677307129,0.011924938,1,306,1000.0,44121.360724399994,0.024740154
0.023239296,0.0,1388.8391554355621,307200,6.681992,0.0060294270515441895,0.012002051,1,307,1000.0,44958.20529555,0.023239296
0.025310032,0.0,1393.4718606472015,308224,6.563539,0.0182875394821167,0.012058369,1,308,1000.0,45838.954060825,0.025310032
0.028313957,0.0,1398.0446026325226,309248,6.610858,0.011380195617675781,0.013431713,1,309,1000.0,46583.8899607,0.028313957
0.021981979,0.0,1403.082433462143,310272,6.569566,0.009811222553253174,0.010424718,1,310,1000.0,47383.92833922499,0.021981979
0.025508778,0.0,1408.1135306358337,311296,6.5153055,0.010835886001586914,0.012570392,1,311,1000.0,48052.29072625,0.025508778
0.028355353,0.0,1412.8157889842987,312320,6.418031,0.036735713481903076,0.01231564,1,312,1000.0,48740.28337042501,0.028355353
0.026609378,0.0,1417.2473146915436,313344,6.448914,0.013175606727600098,0.013036139,1,313,1000.0,49415.5232301,0.026609378
0.029659554,0.0,1421.653525352478,314368,6.3379087,0.029088318347930908,0.012137477,1,314,1000.0,50027.377190075,0.029659554
0.028953524,0.0,1426.402638912201,315392,6.273376,0.02523016929626465,0.010435432,1,315,1000.0,50785.408350025,0.028953524
0.016845621,0.0,1430.8273260593414,316416,6.280518,0.004447281360626221,0.011525154,1,316,1000.0,51599.470181749995,0.016845621
0.025335334,0.0,1435.856709241867,317440,6.2667284,0.0024950504302978516,0.012585746,1,317,1000.0,52427.465210200004,0.025335334
0.01568271,0.0,1440.3762753009796,318464,6.2780337,-0.0030819177627563477,0.004763657,1,318,1000.0,53273.995957449995,0.01568271
0.01485812,0.0,1444.8553621768951,319488,6.2478065,0.026185214519500732,0.0045759645,1,319,1000.0,54172.390657425,0.01485812
0.020279344,0.0,1449.2484059333801,320512,6.2965746,0.011541604995727539,0.0143987825,1,320,1000.0,55037.575040575,0.020279344
0.023749998,0.0,1453.9234657287598,321536,6.390911,0.00036728382110595703,0.009713649,1,321,1000.0,55891.39326125001,0.023749998
0.02323799,0.0,1458.5523161888123,322560,6.4007754,0.013752758502960205,0.014312269,1,322,1000.0,56758.103329574995,0.02323799
0.014158763,0.0,1463.3543889522552,323584,6.3843336,0.006418704986572266,0.0037616338,1,323,1000.0,57611.885300949994,0.014158763
0.026652768,0.0,1467.9970259666443,324608,6.3498116,-0.000949859619140625,0.014230118,1,324,1000.0,58294.352256825005,0.026652768
0.0105281025,0.0,1472.5233776569366,325632,6.368226,0.009584128856658936,0.005643471,1,325,1000.0,59130.617686800004,0.0105281025
0.019517291,0.0,1477.7339990139008,326656,6.3767705,-0.008877873420715332,0.004310865,1,326,1000.0,59911.831640425,0.019517291
0.02766924,0.0,1482.5948822498322,327680,6.384845,0.03344225883483887,0.0131944725,1,327,1000.0,60626.31503069999,0.02766924
0.013881557,0.0,1487.7628300189972,328704,6.385929,0.006685316562652588,0.004112846,1,328,1000.0,61357.712608575006,0.013881557
0.027617697,0.0,1492.747407913208,329728,6.3632207,-0.0030889511108398438,0.010107158,1,329,1000.0,62109.882876674994,0.027617697
0.010350242,0.0,1497.904197216034,330752,6.358581,-0.0018570423126220703,0.01075762,1,330,1000.0,62745.201281,0.010350242
0.026220908,0.0,1502.93994474411,331776,6.3232846,0.03327047824859619,0.0057352106,1,331,1000.0,63343.120790500005,0.026220908
0.012344187,0.0,1508.0663838386536,332800,6.287113,0.016298770904541016,0.0051496616,1,332,1000.0,64153.88125394999,0.012344187
0.01331467,0.0,1513.0791413784027,333824,6.273087,-0.0033063888549804688,0.0045824964,1,333,1000.0,64994.888559800005,0.01331467
0.012677392,0.0,1517.8816275596619,334848,6.2280126,0.005800127983093262,0.003910919,1,334,1000.0,65606.522014925,0.012677392
0.020213943,0.0,1522.6373949050903,335872,6.205918,0.024408340454101562,0.013553885,1,335,1000.0,66256.464965375,0.020213943
0.016253127,0.0,1527.3835623264313,336896,6.179259,0.02073615789413452,0.01415947,1,336,1000.0,66839.393663025,0.016253127
0.024890155,0.0,1532.1687734127045,337920,6.141963,0.03760409355163574,0.011958804,1,337,1000.0,67644.129307225,0.024890155
0.015066893,0.0,1537.1866257190704,338944,6.1223907,0.009444952011108398,0.0056351554,1,338,1000.0,68246.307105925,0.015066893
0.030630907,0.0,1542.3882262706757,339968,6.170353,0.003165006637573242,0.012411638,1,339,1000.0,68889.44547685,0.030630907
0.013673236,0.0,1547.2362785339355,340992,6.136348,0.004857540130615234,0.0050783115,1,340,1000.0,69507.4996593,0.013673236
0.01667123,0.0,1553.050686597824,342016,6.077876,0.019063591957092285,0.004426822,2,342,1000.0,70795.714574775,0.01667123
0.014842901,0.0,1558.2318289279938,343040,6.0564995,0.018724799156188965,0.003973943,1,343,1000.0,71386.9033915,0.014842901
0.022346525,0.0,1563.2012116909027,344064,6.0859823,0.0295831561088562,0.010698754,1,344,1000.0,72064.404870075,0.022346525
0.027456077,0.0,1567.9060714244843,345088,6.0151978,0.008863449096679688,0.014654426,1,345,1000.0,72793.02848917499,0.027456077
0.013886599,0.0,1573.4442710876465,346112,5.9772797,-0.005974888801574707,0.003745461,1,346,1000.0,73255.174196275,0.013886599
0.023180265,0.0,1578.2454204559326,347136,6.005797,0.013232290744781494,0.011913247,1,347,1000.0,73837.08900627501,0.023180265
0.016326206,0.0,1583.4036722183228,348160,6.027755,0.025556206703186035,0.00604108,1,348,1000.0,74270.058583225,0.016326206
0.024024237,0.0,1588.1039624214172,349184,5.9650826,-0.00038886070251464844,0.014878387,1,349,1000.0,74605.88493670001,0.024024237
0.010880324,0.0,1593.104228258133,350208,5.9539146,0.018322408199310303,0.010830013,1,350,1000.0,75175.493374875,0.010880324
0.01698285,0.0,1598.0523176193237,351232,5.9374957,0.036299288272857666,0.006628582,1,351,1000.0,75831.371333275,0.01698285
0.013540629,0.0,1603.0165293216705,352256,5.9291377,0.04033315181732178,0.010212602,1,352,1000.0,76344.63203435,0.013540629
0.025207497,0.0,1607.7809584140778,353280,5.903443,0.05055415630340576,0.011631796,1,353,1000.0,76787.55573265001,0.025207497
0.017802566,0.0,1612.566069841385,354304,5.845887,0.002004086971282959,0.0040100403,1,354,1000.0,77535.286090525,0.017802566
0.020915788,0.0,1617.127453804016,355328,5.814554,0.04596579074859619,0.004010139,1,355,1000.0,77942.0496968,0.020915788
0.021539547,0.0,1621.664820432663,356352,5.7954755,-0.01312398910522461,0.0046389443,1,356,1000.0,78480.726042975,0.021539547
0.021147527,0.0,1626.4346747398376,357376,5.7911983,0.0017206072807312012,0.013170863,1,357,1000.0,78894.43428115001,0.021147527
0.013416197,0.0,1631.148448228836,358400,5.7814317,0.007201492786407471,0.0038585446,1,358,1000.0,79251.90595690001,0.013416197
0.012940351,0.0,1636.0158596038818,359424,5.7757773,-0.00230252742767334,0.007080403,1,359,1000.0,79700.026029475,0.012940351
0.01714382,0.0,1640.7885162830353,360448,5.7779098,-0.004847884178161621,0.004605997,1,360,1000.0,80109.756816725,0.01714382
0.011648028,0.0,1645.9734258651733,361472,5.7804966,0.009327173233032227,0.006602499,1,361,1000.0,80496.72688875001,0.011648028
0.025465729,0.0,1650.7654356956482,362496,5.7577305,-0.0044438838958740234,0.012416182,1,362,1000.0,80957.7531681,0.025465729
0.011357292,0.0,1655.5721344947815,363520,5.7403617,0.012910544872283936,0.004989618,1,363,1000.0,81430.55637805,0.011357292
0.009233583,0.0,1660.4567012786865,364544,5.750163,0.03946167230606079,0.013141842,1,364,1000.0,82039.2126189,0.009233583
0.016596623,0.0,1665.683925151825,365568,5.721252,0.04152214527130127,0.0052941367,1,365,1000.0,82534.64067035,0.016596623
0.015785951,0.0,1671.0716602802277,366592,5.70345,0.009239912033081055,0.0047364715,1,366,1000.0,82869.71314215,0.015785951
0.0122904405,0.0,1676.4123570919037,367616,5.686906,-0.002764582633972168,0.0039571207,1,367,1000.0,83487.35046432499,0.0122904405
0.025511151,0.0,1681.450647354126,368640,5.674931,0.016679584980010986,0.0043472536,1,368,1000.0,84141.429563075,0.025511151
0.010776081,0.0,1686.4597663879395,369664,5.6479654,0.001006007194519043,0.0037334457,1,369,1000.0,84654.27804049998,0.010776081
0.008584023,0.0,1691.378231048584,370688,5.6297207,0.05089539289474487,0.0055301227,1,370,1000.0,85220.2967331,0.008584023
0.016423762,0.0,1696.2693819999695,371712,5.611711,0.04446089267730713,0.0042704977,1,371,1000.0,85583.03106732499,0.016423762
0.014045458,0.0,1701.530352115631,372736,5.55981,0.013637900352478027,0.005527442,1,372,1000.0,85976.7725542,0.014045458
0.013375496,0.0,1706.81698179245,373760,5.513044,-0.010169386863708496,0.0055854693,1,373,1000.0,86404.69758534999,0.013375496
0.020129262,0.0,1711.9740085601807,374784,5.5098433,0.006732583045959473,0.0048386417,1,374,1000.0,86921.72752084999,0.020129262
0.011892615,0.0,1717.3284435272217,375808,5.520792,-0.0031461715698242188,0.0055022268,1,375,1000.0,87418.16804589999,0.011892615
0.014469371,0.0,1722.7203481197357,376832,5.4897475,0.05500447750091553,0.0051776613,1,376,1000.0,87816.39242645001,0.014469371
0.011145834,0.0,1728.103997707367,377856,5.5188193,-0.002169489860534668,0.005044241,1,377,1000.0,88268.66702080001,0.011145834
0.010345391,0.0,1733.5373165607452,378880,5.5473027,0.0015494227409362793,0.004387466,1,378,1000.0,88953.088389425,0.010345391
0.025027335,0.0,1738.5603940486908,379904,5.583735,-0.005700111389160156,0.0142499395,1,379,1000.0,89303.8998701,0.025027335
0.014055969,0.0,1743.7324290275574,380928,5.601497,-0.0035479068756103516,0.01458076,1,380,1000.0,89785.6340515,0.014055969
0.012672898,0.0,1748.8156414031982,381952,5.615474,0.028091609477996826,0.0048840945,1,381,1000.0,90165.37634550002,0.012672898
0.011240934,0.0,1753.6694920063019,382976,5.6046576,0.04255479574203491,0.0043758797,1,382,1000.0,90348.05678405,0.011240934
0.014780567,0.0,1759.4472122192383,384000,5.6042275,0.01313084363937378,0.0042641778,2,384,1000.0,91375.5379009,0.014780567
0.017261006,0.0,1764.71337890625,385024,5.610517,0.04312491416931152,0.0068424162,1,385,1000.0,91613.895839125,0.017261006
0.015029987,0.0,1769.9222643375397,386048,5.596193,0.0008752346038818359,0.010807489,1,386,1000.0,92139.84513375,0.015029987
0.014734611,0.0,1775.310448884964,387072,5.5943046,0.04294246435165405,0.0039207204,1,387,1000.0,92256.37622512502,0.014734611
0.0109817535,0.0,1780.8760638237,388096,5.5721993,0.0004032254219055176,0.009276541,1,388,1000.0,92592.37809735,0.0109817535
0.013974974,0.0,1786.1861171722412,389120,5.5691524,0.02598625421524048,0.009240355,1,389,1000.0,93065.32769640001,0.013974974
0.013258828,0.0,1791.4170892238617,390144,5.57884,0.03527098894119263,0.005089281,1,390,1000.0,93267.44559725,0.013258828
0.011971217,0.0,1796.6188504695892,391168,5.577577,0.02801603078842163,0.0045374655,1,391,1000.0,93355.778586275,0.011971217
0.009989502,0.0,1801.7778046131134,392192,5.5638375,0.029414653778076172,0.013301468,1,392,1000.0,93700.702115475,0.009989502
0.004352889,0.0,1806.7652809619904,393216,5.5418706,-0.0026339292526245117,0.004797572,1,393,1000.0,93970.196539125,0.004352889
0.013729079,0.0,1812.069745540619,394240,5.5389,0.003527343273162842,0.004047916,1,394,1000.0,94197.3703313,0.013729079
0.014460521,0.0,1817.4662411212921,395264,5.5324874,0.027409255504608154,0.008907856,1,395,1000.0,94649.38985582501,0.014460521
0.011972426,0.0,1823.0336501598358,396288,5.495848,0.005640268325805664,0.0044451994,1,396,1000.0,94761.8263547,0.011972426
0.02424702,0.0,1828.475510597229,397312,5.4897447,0.04412299394607544,0.006284588,1,397,1000.0,94961.393143225,0.02424702
0.024639435,0.0,1833.785392522812,398336,5.4476376,0.07663285732269287,0.012964234,1,398,1000.0,95143.73393155,0.024639435
0.015036831,0.0,1838.5745050907135,399360,5.4040966,0.01751399040222168,0.0038203066,1,399,1000.0,95305.49194415,0.015036831
0.01035798,0.0,1843.4190986156464,400384,5.4142246,0.020722687244415283,0.0068565933,1,400,1000.0,95362.039808875,0.01035798
0.010389382,0.0,1848.275880098343,401408,5.4008174,0.057173728942871094,0.005035851,1,401,1000.0,95665.73705917501,0.010389382
0.017140768,0.0,1853.141368150711,402432,5.41046,0.005974113941192627,0.0054520424,1,402,1000.0,95813.241881625,0.017140768
0.015961932,0.0,1857.966543674469,403456,5.4039097,0.0004037618637084961,0.0095038805,1,403,1000.0,95881.05338632499,0.015961932
0.014684558,0.0,1863.1695401668549,404480,5.365484,0.009722292423248291,0.012490253,1,404,1000.0,96112.57542934999,0.014684558
0.08769978,0.0,1868.5163626670837,405504,5.3543696,0.005905330181121826,0.008532681,1,405,1000.0,96313.11508569999,0.08769978
0.014845071,0.0,1873.4969482421875,406528,5.3435283,0.008082330226898193,0.0054592947,1,406,1000.0,96582.1856919,0.014845071
0.0052613635,0.0,1878.498503446579,407552,5.346496,0.03675729036331177,0.0048597604,1,407,1000.0,96763.68316247499,0.0052613635
0.01197758,0.0,1883.5315642356873,408576,5.2971406,0.011968076229095459,0.0041311844,1,408,1000.0,96779.7623756,0.01197758
0.006247622,0.0,1888.3596572875977,409600,5.3012133,-0.002859950065612793,0.004869382,1,409,1000.0,97038.74390332498,0.006247622
0.014050862,0.0,1893.0699989795685,410624,5.2918925,0.008835911750793457,0.0057635047,1,410,1000.0,97192.83159019999,0.014050862
0.023861412,0.0,1897.8138012886047,411648,5.325113,0.01268148422241211,0.014788501,1,411,1000.0,97524.062877525,0.023861412
0.0071127117,0.0,1902.823971271515,412672,5.320433,0.020830988883972168,0.004165922,1,412,1000.0,97732.98176994998,0.0071127117
0.012842734,0.0,1907.73992228508,413696,5.31225,0.017002105712890625,0.0095436,1,413,1000.0,97894.861594875,0.012842734
0.011715915,0.0,1912.5662076473236,414720,5.315024,0.034181296825408936,0.008584899,1,414,1000.0,98088.73983025,0.011715915
0.0045677377,0.0,1917.1796307563782,415744,5.3111134,-0.011047601699829102,0.0057209614,1,415,1000.0,98211.94736610001,0.0045677377
0.013110546,0.0,1922.5236930847168,416768,5.3493648,0.0045092105865478516,0.009723558,1,416,1000.0,98517.75611885,0.013110546
0.008450521,0.0,1927.608059644699,417792,5.3532763,0.00256425142288208,0.004894977,1,417,1000.0,98597.206465375,0.008450521
0.0083033955,0.0,1932.4299974441528,418816,5.3456206,0.007205486297607422,0.0047763465,1,418,1000.0,98665.69735270001,0.0083033955
0.024513535,0.0,1937.306393146515,419840,5.402911,0.02656036615371704,0.014017812,1,419,1000.0,98795.567300925,0.024513535
0.013485506,0.0,1942.0656809806824,420864,5.3963637,0.04093366861343384,0.012015595,1,420,1000.0,98905.31400525,0.013485506
0.009594464,0.0,1946.8009541034698,421888,5.3849063,0.040632545948028564,0.0043287924,1,421,1000.0,98935.807873725,0.009594464
0.026030505,0.0,1951.9156217575073,422912,5.365395,-0.004523515701293945,0.008310805,1,422,1000.0,99170.961961375,0.026030505
0.013696301,0.0,1956.6603436470032,423936,5.343389,0.012926578521728516,0.005552712,1,423,1000.0,99081.508035025,0.013696301
0.0109222755,0.0,1961.4956531524658,424960,5.3449044,0.023214101791381836,0.0039149877,1,424,1000.0,99104.099182075,0.0109222755
0.014037851,0.0,1966.5785450935364,425984,5.330976,0.007512390613555908,0.0041526826,1,425,1000.0,99133.520172975,0.014037851
0.010661086,0.0,1972.1077151298523,427008,5.334047,0.008315086364746094,0.0046711285,2,427,1000.0,99401.0759985,0.010661086
0.009701323,0.0,1977.0094583034515,428032,5.3240952,0.01369941234588623,0.0138469925,1,428,1000.0,99626.82622012499,0.009701323
0.013481982,0.0,1981.9719207286835,429056,5.3102417,0.025817036628723145,0.007997375,1,429,1000.0,99719.649832875,0.013481982
0.009599138,0.0,1986.8827900886536,430080,5.297973,0.01642453670501709,0.014619115,1,430,1000.0,99797.54777014999,0.009599138
0.012114948,0.0,1991.7157974243164,431104,5.275552,-0.0009452104568481445,0.0045042434,1,431,1000.0,100054.14628707498,0.012114948
0.010666775,0.0,1996.662039756775,432128,5.2603755,0.015517234802246094,0.011588258,1,432,1000.0,100206.00512072499,0.010666775
0.00865541,0.0,2001.4921617507935,433152,5.265647,0.0642315149307251,0.012710454,1,433,1000.0,100338.416146225,0.00865541
0.012313156,0.0,2006.4793651103973,434176,5.28216,0.03233933448791504,0.0055651627,1,434,1000.0,100433.84047632499,0.012313156
0.017833263,0.0,2011.2706334590912,435200,5.274375,0.04204213619232178,0.0070086922,1,435,1000.0,100169.739859275,0.017833263
0.0034879846,0.0,2016.0947518348694,436224,5.273843,0.03457760810852051,0.0037617763,1,436,1000.0,100355.600624675,0.0034879846
0.006894635,0.0,2020.7880947589874,437248,5.27226,0.017659783363342285,0.004281094,1,437,1000.0,100441.350228625,0.006894635
0.02823236,0.0,2025.8086791038513,438272,5.2279677,0.027032673358917236,0.012893403,1,438,1000.0,100643.1689109,0.02823236
0.011345548,0.0,2030.7881338596344,439296,5.2202525,0.011552751064300537,0.013274654,1,439,1000.0,100707.90216125001,0.011345548
0.013215968,0.0,2035.5042479038239,440320,5.2340927,-0.0027447938919067383,0.009531139,1,440,1000.0,101073.150486475,0.013215968
0.00634747,0.0,2040.0090646743774,441344,5.252281,-0.0031909942626953125,0.0038843392,1,441,1000.0,101157.7210429,0.00634747
0.013374396,0.0,2044.864509344101,442368,5.3064346,0.04184913635253906,0.013544777,1,442,1000.0,101268.693200625,0.013374396
0.0112306075,0.0,2049.408169031143,443392,5.311952,-0.0006361007690429688,0.013752487,1,443,1000.0,101343.26377075,0.0112306075
0.011433817,0.0,2054.3242757320404,444416,5.2878413,0.013859808444976807,0.007847204,1,444,1000.0,101258.90455085,0.011433817
0.0062604807,0.0,2058.976325273514,445440,5.2914867,-0.0053937435150146484,0.0041202786,1,445,1000.0,101273.727981125,0.0062604807
0.013447721,0.0,2063.8406574726105,446464,5.308832,0.05429357290267944,0.01333173,1,446,1000.0,101338.50283702501,0.013447721
0.015589167,0.0,2068.8877210617065,447488,5.3267155,0.012607216835021973,0.0039682286,1,447,1000.0,101248.91889005,0.015589167
0.008112714,0.0,2073.462089776993,448512,5.320111,0.03389924764633179,0.0065021897,1,448,1000.0,101405.54200609999,0.008112714
0.008174495,0.0,2078.428763628006,449536,5.3159003,0.030477583408355713,0.003916299,1,449,1000.0,101335.16333162501,0.008174495
0.010394507,0.0,2083.1186661720276,450560,5.315956,0.01723301410675049,0.0039261756,1,450,1000.0,101357.90333052499,0.010394507
0.0026348336,0.0,2087.986874103546,451584,5.319257,-0.006861090660095215,0.014682028,1,451,1000.0,101546.82156575,0.0026348336
0.008556583,0.0,2092.849095582962,452608,5.3024077,0.019814372062683105,0.006208091,1,452,1000.0,101508.6643034,0.008556583
0.013597258,0.0,2097.8244943618774,453632,5.321783,0.07509559392929077,0.0043038987,1,453,1000.0,101519.80935730001,0.013597258
0.010748412,0.0,2102.4807753562927,454656,5.330506,0.04369044303894043,0.0049144207,1,454,1000.0,101559.064747725,0.010748412
0.070770554,0.0,2107.194181919098,455680,5.325701,-0.0015475749969482422,0.009313271,1,455,1000.0,101562.296918325,0.070770554
0.017249042,0.0,2111.8207523822784,456704,5.3023686,0.02094113826751709,0.0066791475,1,456,1000.0,101564.736052425,0.017249042
0.011702239,0.0,2117.0403327941895,457728,5.266132,0.006935417652130127,0.00500948,1,457,1000.0,101702.07498442501,0.011702239
0.007174004,0.0,2121.9799587726593,458752,5.2596216,0.008957505226135254,0.0048342803,1,458,1000.0,101627.424772725,0.007174004
0.014434749,0.0,2126.5814378261566,459776,5.250671,0.023224353790283203,0.0073907496,1,459,1000.0,101827.012049125,0.014434749
0.011180275,0.0,2131.4058220386505,460800,5.2535214,-0.004591584205627441,0.0061572082,1,460,1000.0,102048.38420815,0.011180275
0.0098106135,0.0,2136.1230084896088,461824,5.2397027,0.031418561935424805,0.006269139,1,461,1000.0,102237.27492725,0.0098106135
0.017202986,0.0,2140.739585876465,462848,5.2369156,-0.012015223503112793,0.010890852,1,462,1000.0,102294.64983802501,0.017202986
0.010895666,0.0,2145.5344758033752,463872,5.2288866,0.007442176342010498,0.005551955,1,463,1000.0,102582.544077525,0.010895666
0.009199219,0.0,2150.5465552806854,464896,5.2199144,0.0020329952239990234,0.0047112177,1,464,1000.0,102704.69469345,0.009199219
0.010339356,0.0,2155.5551483631134,465920,5.232727,0.007200062274932861,0.00796568,1,465,1000.0,102879.973754375,0.010339356
0.012734472,0.0,2160.455621242523,466944,5.181402,0.01461726427078247,0.004862162,1,466,1000.0,102997.369552675,0.012734472
0.010246927,0.0,2165.3090538978577,467968,5.18937,0.0033486485481262207,0.0102800755,1,467,1000.0,103172.186676575,0.010246927
0.013496275,0.0,2170.846712589264,468992,5.1778336,0.03856217861175537,0.011141314,1,468,1000.0,103219.717259675,0.013496275
0.006670201,0.0,2176.5612099170685,470016,5.1693773,0.029533028602600098,0.0053393375,2,470,1000.0,103197.536756425,0.006670201
0.004483395,0.0,2181.978211402893,471040,5.179767,0.003280460834503174,0.0037410436,1,471,1000.0,103250.409862325,0.004483395
0.0071422844,0.0,2187.003249168396,472064,5.185082,0.02416139841079712,0.005305049,1,472,1000.0,103270.195467025,0.0071422844
0.012754764,0.0,2191.8940296173096,473088,5.1519957,0.016033411026000977,0.0056917695,1,473,1000.0,103538.9610847,0.012754764
0.009660609,0.0,2196.99320268631,474112,5.150353,0.007044732570648193,0.0039379415,1,474,1000.0,103590.616258775,0.009660609
0.012740787,0.0,2201.9651489257812,475136,5.110698,-0.004588723182678223,0.012206178,1,475,1000.0,103848.58069082501,0.012740787
0.012268998,0.0,2207.309288740158,476160,5.0901504,0.05992305278778076,0.014018642,1,476,1000.0,103858.01135282501,0.012268998
0.028406428,0.0,2212.40518116951,477184,5.023723,0.012482643127441406,0.012275046,1,477,1000.0,103973.3976503,0.028406428
0.0132882,0.0,2217.107959985733,478208,5.0127945,0.024545729160308838,0.009654943,1,478,1000.0,104158.96036132501,0.0132882
0.05597103,0.0,2222.3252646923065,479232,4.9902573,0.037454187870025635,0.014894516,1,479,1000.0,104127.43085155,0.05597103
0.0110934,0.0,2227.479736804962,480256,4.9857807,0.014737427234649658,0.01376068,1,480,1000.0,104258.4940089,0.0110934
0.006656429,0.0,2232.092052221298,481280,4.9944644,-0.006755948066711426,0.005874501,1,481,1000.0,104394.43556275,0.006656429
0.0148204705,0.0,2237.1916489601135,482304,4.980042,0.003279745578765869,0.004190449,1,482,1000.0,104557.67752955001,0.0148204705
0.009668817,0.0,2241.982436656952,483328,4.992206,0.030524253845214844,0.0060825236,1,483,1000.0,104695.50529135,0.009668817
0.016266124,0.0,2246.9477949142456,484352,4.9843564,0.028878211975097656,0.00841229,1,484,1000.0,104919.00098275,0.016266124
0.010288315,0.0,2251.744892835617,485376,4.9832096,0.01666313409805298,0.010261398,1,485,1000.0,105150.57901387499,0.010288315
0.010871143,0.0,2257.0133559703827,486400,4.996193,0.011829078197479248,0.00705052,1,486,1000.0,105145.020441325,0.010871143
0.015501774,0.0,2261.680346250534,487424,4.986944,-0.0037671327590942383,0.010419811,1,487,1000.0,105356.605594225,0.015501774
0.012771713,0.0,2266.4505591392517,488448,4.9689565,0.033009111881256104,0.006993571,1,488,1000.0,105314.07591099999,0.012771713
0.008538908,0.0,2271.394248485565,489472,4.9641914,-0.0007233619689941406,0.007861417,1,489,1000.0,105539.98524767501,0.008538908
0.005946351,0.0,2276.194076061249,490496,4.962238,0.028747260570526123,0.0038779476,1,490,1000.0,105793.718571625,0.005946351
0.021281598,0.0,2281.2562572956085,491520,4.9656315,0.01577150821685791,0.009604586,1,491,1000.0,105715.333581675,0.021281598
0.013949074,0.0,2285.9914174079895,492544,4.9340634,0.032333195209503174,0.006289896,1,492,1000.0,105762.06014495001,0.013949074
0.010460532,0.0,2290.682225227356,493568,4.945947,0.008276760578155518,0.009170715,1,493,1000.0,105800.53508955,0.010460532
0.01239406,0.0,2295.52601146698,494592,4.940374,-0.008557319641113281,0.00784531,1,494,1000.0,105928.13731672498,0.01239406
0.002587498,0.0,2300.2568678855896,495616,4.938501,0.004863381385803223,0.007605205,1,495,1000.0,106168.38176257501,0.002587498
0.008515276,0.0,2304.8978865146637,496640,4.9350634,0.02531331777572632,0.012269123,1,496,1000.0,106373.23504832499,0.008515276
0.018327082,0.0,2309.8420026302338,497664,4.9140034,-0.009574532508850098,0.010994749,1,497,1000.0,106477.680941175,0.018327082
0.017145066,0.0,2314.728819847107,498688,4.8966084,-0.005124926567077637,0.009094579,1,498,1000.0,106561.369564575,0.017145066
0.007573994,0.0,2319.4931104183197,499712,4.9112973,0.017643868923187256,0.0054749707,1,499,1000.0,106567.72450832502,0.007573994
0.059029493,0.0,2324.3311688899994,500736,4.8831415,0.010546982288360596,0.008881684,1,500,1000.0,106604.91713715,0.059029493
