EpisodesSoFar,TimeElapsed,TimestepsSoFar,entropy,entloss,surrgain,EpThisIter,meankl,EpLenMean,optimgain,explained_variance_tdlam_before,EpRewMean
237,2006.461698293686,237568,2.2426891,0.0,0.0215714,1,0.009268259,1001.0,0.0215714,-0.03703129291534424,25069.631596525003
238,2015.2729942798615,238592,2.2298408,0.0,0.028898045,1,0.012079084,1001.0,0.028898045,0.4043967127799988,25202.694972575002
239,2023.688386440277,239616,2.2707822,0.0,0.024858855,1,0.0119702825,1001.0,0.024858855,0.11045998334884644,25410.726959
240,2032.7800126075745,240640,2.2255826,0.0,0.028589146,1,0.009836385,1001.0,0.028589146,0.36559897661209106,25442.392667
241,2041.3026914596558,241664,2.227418,0.0,0.027921505,1,0.01083778,1001.0,0.027921505,0.26602309942245483,25802.4570902
242,2050.137189388275,242688,2.2071812,0.0,0.023390852,1,0.010011518,1001.0,0.023390852,0.031484127044677734,25998.77716555
243,2058.974802494049,243712,2.1442258,0.0,0.022830592,1,0.01118681,1001.0,0.022830592,0.0253409743309021,26160.10021105
244,2067.673468351364,244736,2.0836496,0.0,0.031337548,1,0.01017821,1001.0,0.031337548,-0.00803518295288086,26211.814006975
245,2076.251054286957,245760,2.0992594,0.0,0.023370631,1,0.010330699,1001.0,0.023370631,0.35596466064453125,26413.048245
246,2084.4861006736755,246784,1.9749442,0.0,0.025803579,1,0.010705315,1001.0,0.025803579,0.007939457893371582,26636.009403775002
247,2092.9595472812653,247808,1.9563589,0.0,0.023071937,1,0.010890501,1001.0,0.023071937,-0.008361458778381348,27018.751729700005
248,2101.803143978119,248832,1.9538115,0.0,0.030440789,1,0.01075467,1001.0,0.030440789,-0.061514854431152344,27358.528058575
249,2110.4207034111023,249856,1.9306039,0.0,0.028492533,1,0.0140024405,1001.0,0.028492533,0.39258259534835815,27577.043749475
250,2119.2331898212433,250880,1.9533967,0.0,0.02447477,1,0.010113882,1001.0,0.02447477,-0.18094027042388916,27916.111751250002
251,2127.9518854618073,251904,1.8915864,0.0,0.02850934,1,0.011548427,1001.0,0.02850934,0.028501927852630615,27995.03075095
252,2136.5797884464264,252928,1.9138763,0.0,0.027240716,1,0.010357671,1001.0,0.027240716,0.016969621181488037,28095.5166494
253,2145.344698905945,253952,1.971173,0.0,0.02425846,1,0.0101978425,1001.0,0.02425846,0.008204638957977295,28216.666731975
254,2154.1296479701996,254976,1.9433327,0.0,0.031277366,1,0.0113233235,1001.0,0.031277366,-0.00837397575378418,28447.342289299995
255,2162.4911415576935,256000,1.940174,0.0,0.030288678,1,0.009852009,1001.0,0.030288678,0.37565672397613525,28628.05604195
256,2171.180289745331,257024,1.8628356,0.0,0.021893919,1,0.011669613,1001.0,0.021893919,0.01137840747833252,29016.913985025
257,2179.6833193302155,258048,1.8736911,0.0,0.028465517,1,0.010503851,1001.0,0.028465517,-0.24454617500305176,29366.146539175
258,2188.082175016403,259072,1.8081205,0.0,0.03386887,1,0.011862735,1001.0,0.03386887,0.3606746196746826,29695.363400124996
259,2196.941870689392,260096,1.7912558,0.0,0.026736457,1,0.012353651,1001.0,0.026736457,-0.611152172088623,30141.168263325002
260,2205.4683043956757,261120,1.7094265,0.0,0.029608633,1,0.011607835,1001.0,0.029608633,-0.006598234176635742,30497.637012525003
261,2213.5609436035156,262144,1.7042705,0.0,0.036896758,1,0.011195546,1001.0,0.036896758,0.32043397426605225,30808.289475725003
262,2222.252400159836,263168,1.7181286,0.0,0.023086617,1,0.011061846,1001.0,0.023086617,0.0033190250396728516,31408.577877575
263,2230.44801735878,264192,1.6991999,0.0,0.027325742,1,0.01079081,1001.0,0.027325742,-0.012325167655944824,31934.9300217
264,2238.7641921043396,265216,1.6271211,0.0,0.027159583,1,0.010337872,1001.0,0.027159583,0.0063629150390625,32160.201310950004
265,2246.891662120819,266240,1.6260115,0.0,0.027383985,1,0.010530122,1001.0,0.027383985,-0.0028809309005737305,32671.628328900006
266,2255.1770737171173,267264,1.5797622,0.0,0.021456823,1,0.010227939,1001.0,0.021456823,0.006413459777832031,32874.254609775
268,2265.0926027297974,268288,1.5588528,0.0,0.03377781,2,0.010800642,1001.0,0.03377781,-0.050870418548583984,33474.1727214
269,2274.080639362335,269312,1.53473,0.0,0.031406287,1,0.011792755,1001.0,0.031406287,-0.02758312225341797,33537.396585625
270,2282.359785079956,270336,1.5057055,0.0,0.030824315,1,0.010959422,1001.0,0.030824315,0.004625260829925537,33510.798948825
271,2290.6323268413544,271360,1.4675914,0.0,0.027720645,1,0.010606738,1001.0,0.027720645,0.00020879507064819336,33440.488519624996
272,2299.271931409836,272384,1.4729196,0.0,0.028292263,1,0.012663371,1001.0,0.028292263,-0.006943345069885254,33480.3393112
273,2308.2269637584686,273408,1.4841968,0.0,0.032177385,1,0.011524763,1001.0,0.032177385,-0.03945744037628174,33483.09210085
274,2317.282520532608,274432,1.4828746,0.0,0.02335218,1,0.0103339795,1001.0,0.02335218,-0.09376561641693115,33519.67267545
275,2325.521193742752,275456,1.4544324,0.0,0.03186769,1,0.012023758,1001.0,0.03186769,-0.06398093700408936,33436.20229165
276,2334.025921344757,276480,1.4343861,0.0,0.028498044,1,0.01154725,1001.0,0.028498044,0.08550620079040527,33679.106136625
277,2342.4979717731476,277504,1.3518969,0.0,0.027456084,1,0.010297686,1001.0,0.027456084,-0.0035153627395629883,33872.2121361
278,2350.889696121216,278528,1.345678,0.0,0.031673864,1,0.011678306,1001.0,0.031673864,0.0851563811302185,34143.328133475
279,2359.374979496002,279552,1.3481611,0.0,0.024494642,1,0.010234486,1001.0,0.024494642,0.0024561285972595215,34253.027052675
280,2367.621571779251,280576,1.3424684,0.0,0.021214556,1,0.009864666,1001.0,0.021214556,-0.0016906261444091797,34422.795583875
281,2376.152969121933,281600,1.341579,0.0,0.02730885,1,0.010545262,1001.0,0.02730885,0.0263860821723938,34410.939035275
282,2385.1787872314453,282624,1.3277268,0.0,0.024290502,1,0.011679541,1001.0,0.024290502,-0.0010906457901000977,34615.688671675
283,2393.8121671676636,283648,1.2932085,0.0,0.023996448,1,0.009526004,1001.0,0.023996448,-0.005663156509399414,34845.166672825
284,2402.780029773712,284672,1.3025043,0.0,0.025141032,1,0.010187749,1001.0,0.025141032,0.05013018846511841,35098.34574025
285,2411.2546672821045,285696,1.2687118,0.0,0.02562527,1,0.011648435,1001.0,0.02562527,-0.07668983936309814,35332.6792037
286,2419.8597927093506,286720,1.2627559,0.0,0.023611344,1,0.01019749,1001.0,0.023611344,0.00010591745376586914,35505.757651025
287,2428.936107635498,287744,1.2720033,0.0,0.020110125,1,0.010280854,1001.0,0.020110125,0.06853252649307251,35523.4506132
