value_loss,policy_entropy,explained_variance,approxkl,fps,n_updates,policy_loss,clipfrac,time_elapsed,serial_timesteps,total_timesteps,ep_reward_mean,ep_len_mean
0.0003627517,8.648203,-0.048996925354003906,0.11847852,240,2102,0.104956135,0.5625,1540.5980081558228,67264,269056,59151.14441678001,500.0
0.00022936263,8.64842,0.006907343864440918,0.02952853,267,2103,0.040093146,0.30859375,1541.1313183307648,67296,269184,59151.14441678001,500.0
0.0002059036,8.638758,0.03852134943008423,0.08169128,243,2104,0.027208108,0.5214844,1541.6118638515472,67328,269312,59151.14441678001,500.0
0.00017745115,8.632781,-0.16038668155670166,0.030187972,239,2105,0.030045291,0.34765625,1542.1389257907867,67360,269440,59151.14441678001,500.0
0.00011746746,8.618787,-0.05115354061126709,0.03440385,233,2106,0.0032127583,0.3203125,1542.673577785492,67392,269568,59151.14441678001,500.0
0.00011687581,8.601545,-0.17781496047973633,0.025995841,262,2107,0.0063636415,0.31640625,1543.2224562168121,67424,269696,59151.14441678001,500.0
0.00011146911,8.579344,-0.10130274295806885,0.047960803,260,2108,0.013564359,0.38085938,1543.7111053466797,67456,269824,59151.14441678001,500.0
7.717277e-05,8.567194,-0.295627236366272,0.02918954,257,2109,0.004730254,0.33398438,1544.2026724815369,67488,269952,59151.14441678001,500.0
0.64655465,8.561579,0.008674323558807373,0.04100979,32,2110,-0.017274544,0.30273438,1544.7016007900238,67520,270080,59263.92378142001,500.0
0.0010246529,8.557663,0.023277103900909424,0.07011323,259,2111,0.0049888142,0.44921875,1548.6777486801147,67552,270208,59263.92378142001,500.0
0.00089289254,8.557277,0.01061546802520752,0.057068124,237,2112,0.016455611,0.421875,1549.1712260246277,67584,270336,59263.92378142001,500.0
0.00059925724,8.556351,-0.042766571044921875,0.02615368,258,2113,0.0071252277,0.30859375,1549.711086988449,67616,270464,59263.92378142001,500.0
0.00042151997,8.556965,-0.041176438331604004,0.033418648,238,2114,0.00018791645,0.37695312,1550.207593202591,67648,270592,59263.92378142001,500.0
0.00036259208,8.561533,-0.03712141513824463,0.036675368,254,2115,0.019753952,0.38867188,1550.7451176643372,67680,270720,59263.92378142001,500.0
0.0014607504,8.564714,0.028201401233673096,0.04879726,244,2116,-0.006710058,0.40820312,1551.2492756843567,67712,270848,59263.92378142001,500.0
0.00037912204,8.567663,-0.06900417804718018,0.043799225,253,2117,0.007272057,0.43945312,1551.7742054462433,67744,270976,59263.92378142001,500.0
0.00018688313,8.567562,-0.07128345966339111,0.01453891,237,2118,0.0053647202,0.17382812,1552.2795605659485,67776,271104,59263.92378142001,500.0
0.0002160091,8.572232,-0.10964477062225342,0.046208907,220,2119,0.0057624723,0.48632812,1552.8184788227081,67808,271232,59263.92378142001,500.0
0.00012494376,8.572958,-0.04404890537261963,0.045558833,241,2120,0.022750841,0.30859375,1553.400144815445,67840,271360,59263.92378142001,500.0
0.00011526619,8.575928,0.01201772689819336,0.08902903,240,2121,0.00042924169,0.39257812,1553.931550502777,67872,271488,59263.92378142001,500.0
8.072938e-05,8.577824,-0.1413947343826294,0.023572868,250,2122,-0.0010758699,0.32421875,1554.4648840427399,67904,271616,59263.92378142001,500.0
6.514907e-05,8.581079,-0.0831371545791626,0.022784347,251,2123,0.005147051,0.28515625,1554.976065158844,67936,271744,59263.92378142001,500.0
0.00010715582,8.5765705,-0.09290099143981934,0.061916623,247,2124,0.031553857,0.42578125,1555.4851393699646,67968,271872,59263.92378142001,500.0
0.7610609,8.575873,-0.00019311904907226562,0.029334739,32,2125,-0.008797096,0.296875,1556.00342130661,68000,272000,59370.72455081,500.0
0.006977683,8.587691,-0.7626361846923828,0.19893073,266,2126,0.025074938,0.35546875,1559.8890633583069,68032,272128,59370.72455081,500.0
0.001243928,8.591824,-0.0014348030090332031,0.024519943,290,2127,-0.011682145,0.26757812,1560.3707330226898,68064,272256,59370.72455081,500.0
0.00058094796,8.603058,0.021544992923736572,0.022941677,260,2128,0.007164267,0.26757812,1560.8114476203918,68096,272384,59370.72455081,500.0
0.00058451813,8.612335,-0.002896904945373535,0.024887409,261,2129,-0.0086360285,0.28710938,1561.3025679588318,68128,272512,59370.72455081,500.0
0.00079864194,8.616591,0.007880985736846924,0.03144382,262,2130,-0.023874782,0.33789062,1561.7924494743347,68160,272640,59370.72455081,500.0
0.00075901294,8.620804,-0.06911814212799072,0.035633266,248,2131,0.006753076,0.34179688,1562.281158208847,68192,272768,59370.72455081,500.0
0.00057665573,8.6220045,-0.04494631290435791,0.047369853,259,2132,0.028638922,0.38671875,1562.7975444793701,68224,272896,59370.72455081,500.0
0.00045605793,8.623158,-0.085335373878479,0.048897423,230,2133,0.026453957,0.39453125,1563.2922081947327,68256,273024,59370.72455081,500.0
0.0002756082,8.628459,-0.2314549684524536,0.030912764,236,2134,0.009583111,0.36328125,1563.8486816883087,68288,273152,59370.72455081,500.0
0.0003298882,8.6306925,-0.20066940784454346,0.05053351,248,2135,0.04498492,0.40429688,1564.3899278640747,68320,273280,59370.72455081,500.0
0.00024059374,8.632157,-0.401145339012146,0.046846993,272,2136,0.03379524,0.3828125,1564.905760526657,68352,273408,59370.72455081,500.0
0.0002659904,8.627203,-0.23876500129699707,0.012690501,263,2137,-0.00041151745,0.17578125,1565.3760061264038,68384,273536,59370.72455081,500.0
0.00021855003,8.621033,-0.43412256240844727,0.02812864,238,2138,0.022933248,0.38867188,1565.8630349636078,68416,273664,59370.72455081,500.0
0.0001499901,8.620522,-0.37252020835876465,0.032544535,250,2139,0.0068519963,0.30859375,1566.4004123210907,68448,273792,59370.72455081,500.0
0.00013651823,8.627125,-0.6807011365890503,0.03370545,235,2140,-0.00062367786,0.36328125,1566.9119498729706,68480,273920,59370.72455081,500.0
0.70501626,8.631199,-0.007649421691894531,0.042810902,31,2141,-0.026219701,0.36328125,1567.4559438228607,68512,274048,59343.08081285,500.0
0.0014319308,8.628042,-0.6103475093841553,0.07728581,239,2142,0.019967169,0.3828125,1571.4841148853302,68544,274176,59343.08081285,500.0
0.0007399172,8.643481,-0.05508756637573242,0.06720794,252,2143,0.0077963416,0.39648438,1572.0203332901,68576,274304,59343.08081285,500.0
0.00059490546,8.657203,0.021397054195404053,0.054529753,242,2144,0.022712596,0.43554688,1572.5274121761322,68608,274432,59343.08081285,500.0
0.0006425229,8.649199,-0.04963076114654541,0.010647778,254,2145,-0.006912442,0.16015625,1573.0574390888214,68640,274560,59343.08081285,500.0
0.00039175732,8.641251,-0.0029942989349365234,0.023176579,243,2146,-0.008321701,0.33984375,1573.5609233379364,68672,274688,59343.08081285,500.0
0.0002525227,8.639167,-0.02762317657470703,0.06856939,233,2147,0.014839278,0.45898438,1574.0886816978455,68704,274816,59343.08081285,500.0
0.0003054041,8.638603,-0.037372708320617676,0.024273787,265,2148,0.012312118,0.27148438,1574.6367931365967,68736,274944,59343.08081285,500.0
0.0009748339,8.637842,0.06806415319442749,0.024576839,250,2149,-0.0042299377,0.24609375,1575.1195044517517,68768,275072,59343.08081285,500.0
0.00023299777,8.646804,-0.0923166275024414,0.06050302,245,2150,0.03890287,0.40820312,1575.6323912143707,68800,275200,59343.08081285,500.0
0.00051302806,8.644785,-0.040668487548828125,0.052337576,244,2151,0.03275787,0.38867188,1576.1553530693054,68832,275328,59343.08081285,500.0
0.00018516884,8.635316,-0.27051639556884766,0.08395179,257,2152,0.04330015,0.4765625,1576.6790180206299,68864,275456,59343.08081285,500.0
0.00011157597,8.629348,-0.18533456325531006,0.028543217,240,2153,-0.010222033,0.29101562,1577.1798617839813,68896,275584,59343.08081285,500.0
0.00011223771,8.631404,-0.13392841815948486,0.06383597,242,2154,0.023522327,0.4296875,1577.7131612300873,68928,275712,59343.08081285,500.0
9.210597e-05,8.630984,-0.08632791042327881,0.027080068,254,2155,-0.01494183,0.34960938,1578.2411620616913,68960,275840,59343.08081285,500.0
0.0008300378,8.63157,0.12905770540237427,0.028835163,238,2156,-0.0101706255,0.27929688,1578.744241476059,68992,275968,59343.08081285,500.0
0.5448837,8.634522,0.007522702217102051,0.086784564,34,2157,-0.017390432,0.45507812,1579.28156042099,69024,276096,59347.92139825001,500.0
0.00071075,8.642637,-0.03341937065124512,0.04030489,243,2158,-0.0066223554,0.39648438,1583.0372262001038,69056,276224,59347.92139825001,500.0
0.0009410053,8.647441,-0.13943421840667725,0.05355019,247,2159,0.022044588,0.42773438,1583.563930273056,69088,276352,59347.92139825001,500.0
0.00039730838,8.654076,-0.08606696128845215,0.03845516,245,2160,-0.005097418,0.3828125,1584.0809800624847,69120,276480,59347.92139825001,500.0
0.00038107974,8.666691,-0.251187801361084,0.035907596,251,2161,-0.016576601,0.33789062,1584.6040086746216,69152,276608,59347.92139825001,500.0
0.0002584785,8.677069,-0.02558302879333496,0.08122267,249,2162,0.019498618,0.59375,1585.1133346557617,69184,276736,59347.92139825001,500.0
0.00028126428,8.670257,-0.108070969581604,0.050673027,269,2163,-0.0040734466,0.421875,1585.6271500587463,69216,276864,59347.92139825001,500.0
0.00020366457,8.666377,-0.1456291675567627,0.054824915,267,2164,0.04341331,0.36523438,1586.102665901184,69248,276992,59347.92139825001,500.0
0.000229342,8.666633,-0.29391205310821533,0.059421707,236,2165,-0.010436747,0.43359375,1586.582211971283,69280,277120,59347.92139825001,500.0
0.0001467805,8.658492,-0.30040526390075684,0.018462138,232,2166,-0.002198143,0.26757812,1587.1231896877289,69312,277248,59347.92139825001,500.0
0.00016368146,8.666169,-0.6806703805923462,0.048732504,233,2167,-0.011203658,0.42773438,1587.6750447750092,69344,277376,59347.92139825001,500.0
0.00059052644,8.66661,-0.012196183204650879,0.07339382,243,2168,0.0228119,0.4609375,1588.2229962348938,69376,277504,59347.92139825001,500.0
0.0015167274,8.663637,-0.01945018768310547,0.04993732,236,2169,0.005671546,0.42773438,1588.7489478588104,69408,277632,59347.92139825001,500.0
0.00011717606,8.665693,0.07467138767242432,0.041741166,238,2170,-0.017944854,0.34375,1589.2918782234192,69440,277760,59347.92139825001,500.0
6.7043075e-05,8.669535,-0.16179943084716797,0.04471471,247,2171,0.01761329,0.41210938,1589.828980922699,69472,277888,59347.92139825001,500.0
0.7679711,8.667838,0.020106911659240723,0.066410124,34,2172,0.01190969,0.46484375,1590.347457408905,69504,278016,59345.609413720005,500.0
0.0036286367,8.667058,-0.9238647222518921,0.07176306,255,2173,-0.017144699,0.3125,1594.0861110687256,69536,278144,59345.609413720005,500.0
0.0013399832,8.661042,0.05290341377258301,0.03352849,272,2174,0.0015447619,0.28125,1594.5881524085999,69568,278272,59345.609413720005,500.0
0.0007453881,8.657237,-0.0012884140014648438,0.0412646,254,2175,0.022123205,0.35546875,1595.0590870380402,69600,278400,59345.609413720005,500.0
0.0007076984,8.666903,-0.0024434328079223633,0.027788429,253,2176,0.008248441,0.27148438,1595.5634541511536,69632,278528,59345.609413720005,500.0
0.00055029074,8.688021,0.0043416619300842285,0.030683305,281,2177,-0.007622813,0.37109375,1596.068521976471,69664,278656,59345.609413720005,500.0
0.00036969423,8.696598,-0.0010739564895629883,0.04611695,292,2178,0.025060141,0.43554688,1596.523870229721,69696,278784,59345.609413720005,500.0
0.00029460684,8.699203,0.017337918281555176,0.038609788,251,2179,0.011556705,0.359375,1596.9626739025116,69728,278912,59345.609413720005,500.0
0.00033846803,8.699807,0.04690617322921753,0.034561504,228,2180,-0.0076808645,0.37304688,1597.471999168396,69760,279040,59345.609413720005,500.0
0.00023965767,8.7063265,-0.027242064476013184,0.043130226,229,2181,0.008873099,0.37890625,1598.0340445041656,69792,279168,59345.609413720005,500.0
0.0017011524,8.708302,0.1050683856010437,0.15692285,226,2182,0.011544606,0.5390625,1598.5935344696045,69824,279296,59345.609413720005,500.0
0.00034830623,8.698767,0.03428846597671509,0.031136105,243,2183,0.004923181,0.37109375,1599.1615929603577,69856,279424,59345.609413720005,500.0
0.0013842969,8.685689,0.11152487993240356,0.10033904,274,2184,0.06965033,0.48242188,1599.6880989074707,69888,279552,59345.609413720005,500.0
0.00019697701,8.675463,-0.07282769680023193,0.03632959,251,2185,0.007534482,0.34765625,1600.1556401252747,69920,279680,59345.609413720005,500.0
0.00013942228,8.666172,-0.09908103942871094,0.030699754,260,2186,0.027316038,0.34375,1600.6660289764404,69952,279808,59345.609413720005,500.0
0.00010047759,8.667642,-0.029844284057617188,0.03341068,275,2187,0.004214819,0.390625,1601.1578211784363,69984,279936,59345.609413720005,500.0
0.6786224,8.677344,0.019093871116638184,0.04590651,32,2188,-0.010933542,0.37304688,1601.6232917308807,70016,280064,59308.46394926,500.0
0.001408376,8.679341,-0.06764054298400879,0.01911668,268,2189,-0.008264308,0.24804688,1605.596796989441,70048,280192,59308.46394926,500.0
0.00086702325,8.672477,8.612871170043945e-05,0.05658515,260,2190,0.050487142,0.45507812,1606.0742871761322,70080,280320,59308.46394926,500.0
0.0007242989,8.668975,-0.0621027946472168,0.02972022,256,2191,-0.00653773,0.28515625,1606.5666213035583,70112,280448,59308.46394926,500.0
0.0006825396,8.662988,-0.03685104846954346,0.028672967,230,2192,-0.014969068,0.28515625,1607.0660424232483,70144,280576,59308.46394926,500.0
0.00053659274,8.645748,-0.06693673133850098,0.059499644,254,2193,0.036805656,0.34179688,1607.6214232444763,70176,280704,59308.46394926,500.0
0.0004655551,8.639045,-0.051859378814697266,0.034952424,258,2194,0.008059707,0.33984375,1608.1261241436005,70208,280832,59308.46394926,500.0
0.00027198976,8.641269,-0.018182873725891113,0.030449469,268,2195,-0.01166501,0.27734375,1608.6216044425964,70240,280960,59308.46394926,500.0
0.00022608068,8.635054,0.01556098461151123,0.036483705,256,2196,0.020135816,0.38867188,1609.099411725998,70272,281088,59308.46394926,500.0
0.00029431804,8.622042,0.0028932690620422363,0.073739864,272,2197,0.014913031,0.48046875,1609.5992472171783,70304,281216,59308.46394926,500.0
0.0003157088,8.60925,-0.00443577766418457,0.020773437,288,2198,-0.020528788,0.26757812,1610.0698289871216,70336,281344,59308.46394926,500.0
0.00017521628,8.609028,-0.08013033866882324,0.022907726,250,2199,-0.0010322137,0.29492188,1610.513855457306,70368,281472,59308.46394926,500.0
0.00019365536,8.62178,-0.21194899082183838,0.09495485,236,2200,0.058782004,0.5,1611.0260770320892,70400,281600,59308.46394926,500.0
0.000104660205,8.630695,-0.18597018718719482,0.049874708,233,2201,0.048900396,0.40429688,1611.5687398910522,70432,281728,59308.46394926,500.0
0.00011146633,8.627168,-0.1822643280029297,0.08868608,265,2202,0.035300493,0.49414062,1612.1177582740784,70464,281856,59308.46394926,500.0
6.287461e-05,8.618873,-0.10403501987457275,0.026981566,251,2203,-0.008336707,0.30664062,1612.6001381874084,70496,281984,59308.46394926,500.0
0.34547776,8.611735,0.006945431232452393,0.036446795,33,2204,0.027339734,0.24804688,1613.1123592853546,70528,282112,59368.21214966,500.0
0.00063065503,8.603309,-0.0622866153717041,0.016062262,286,2205,-0.009896481,0.21679688,1616.9254522323608,70560,282240,59368.21214966,500.0
0.00029476863,8.599317,-0.04500448703765869,0.123887025,242,2206,0.02663178,0.63671875,1617.3731262683868,70592,282368,59368.21214966,500.0
0.00034343335,8.602168,-0.02710580825805664,0.041698158,270,2207,0.021819778,0.3515625,1617.9010074138641,70624,282496,59368.21214966,500.0
0.00027611447,8.602757,-0.07328331470489502,0.03106865,268,2208,-0.0073733306,0.35351562,1618.3755407333374,70656,282624,59368.21214966,500.0
0.00018895915,8.609396,-0.024220705032348633,0.020132361,254,2209,-0.0030737633,0.27734375,1618.8525686264038,70688,282752,59368.21214966,500.0
0.00018175201,8.601218,-0.09088265895843506,0.03984329,256,2210,0.018307911,0.38671875,1619.3569390773773,70720,282880,59368.21214966,500.0
0.00013379277,8.6030855,-0.0636214017868042,0.016143283,278,2211,-0.008747892,0.2421875,1619.8568501472473,70752,283008,59368.21214966,500.0
9.296313e-05,8.612458,-0.10853111743927002,0.023749486,240,2212,0.0053903973,0.25390625,1620.3172760009766,70784,283136,59368.21214966,500.0
7.463804e-05,8.626618,-0.3129469156265259,0.031219628,252,2213,0.016715506,0.32617188,1620.8513317108154,70816,283264,59368.21214966,500.0
0.00036754354,8.638561,0.06612211465835571,0.056254037,215,2214,-0.021777328,0.3984375,1621.358668088913,70848,283392,59368.21214966,500.0
4.896849e-05,8.641537,-0.22481286525726318,0.08274578,235,2215,0.053292193,0.47070312,1621.9554224014282,70880,283520,59368.21214966,500.0
6.334846e-05,8.636597,-0.013911843299865723,0.025391493,232,2216,-0.014857227,0.33203125,1622.500290632248,70912,283648,59368.21214966,500.0
0.00035766631,8.631773,-0.004842519760131836,0.050752442,236,2217,0.026578039,0.39257812,1623.050460100174,70944,283776,59368.21214966,500.0
8.2902094e-05,8.632061,0.008118867874145508,0.06162272,263,2218,0.014289013,0.3828125,1623.5940871238708,70976,283904,59368.21214966,500.0
0.76040417,8.639655,0.02309185266494751,0.063284405,32,2219,0.004388095,0.48632812,1624.080088853836,71008,284032,59396.634445129996,500.0
0.0020488554,8.634875,-0.2761545181274414,0.1040366,275,2220,0.028954212,0.47070312,1628.0378196239471,71040,284160,59396.634445129996,500.0
0.000764166,8.61925,0.1734076738357544,0.02349466,266,2221,-0.005568425,0.27539062,1628.5029587745667,71072,284288,59396.634445129996,500.0
0.0007078555,8.605653,0.18916964530944824,0.024813436,254,2222,0.00016826717,0.28125,1628.9843685626984,71104,284416,59396.634445129996,500.0
0.0005081065,8.605633,0.32133615016937256,0.027706815,238,2223,0.014062431,0.30664062,1629.4875955581665,71136,284544,59396.634445129996,500.0
0.00025199156,8.609941,0.2700614333152771,0.1059654,244,2224,0.04530785,0.4296875,1630.024906873703,71168,284672,59396.634445129996,500.0
0.0004965882,8.617733,0.3935319185256958,0.045262128,243,2225,-0.009554417,0.328125,1630.5488500595093,71200,284800,59396.634445129996,500.0
0.00046679465,8.6334305,0.4560345411300659,0.033696085,247,2226,0.04215783,0.32226562,1631.0755593776703,71232,284928,59396.634445129996,500.0
0.00029077902,8.637352,0.3928375244140625,0.076902494,236,2227,0.035006203,0.44726562,1631.5935831069946,71264,285056,59396.634445129996,500.0
0.0011606949,8.6313925,-0.8848137855529785,0.12376675,231,2228,0.008219926,0.41992188,1632.134892463684,71296,285184,59396.634445129996,500.0
0.0003008614,8.632466,0.4998074173927307,0.033383194,247,2229,0.010272136,0.31445312,1632.688955783844,71328,285312,59396.634445129996,500.0
0.00017333592,8.634812,0.6167104244232178,0.051602863,240,2230,-0.008609465,0.421875,1633.206039905548,71360,285440,59396.634445129996,500.0
0.00014893524,8.640143,0.6633367538452148,0.059623417,250,2231,-0.0015659063,0.4921875,1633.7386920452118,71392,285568,59396.634445129996,500.0
0.00010840221,8.637121,0.699905514717102,0.035978362,239,2232,0.0086221155,0.31054688,1634.2513341903687,71424,285696,59396.634445129996,500.0
0.000101919024,8.637775,0.7407058775424957,0.024123345,235,2233,-0.003329976,0.28515625,1634.7871453762054,71456,285824,59396.634445129996,500.0
0.00012451921,8.645796,-0.38167762756347656,0.028231205,249,2234,-0.013658716,0.3125,1635.3314282894135,71488,285952,59396.634445129996,500.0
0.62956804,8.640137,0.010128617286682129,0.096190736,33,2235,0.013316003,0.44921875,1635.8443121910095,71520,286080,59412.277209,500.0
0.0007756403,8.650059,-0.03489375114440918,0.029314643,250,2236,0.0043669743,0.35351562,1639.6692504882812,71552,286208,59412.277209,500.0
0.0004912167,8.667368,-0.09219872951507568,0.0300396,266,2237,-0.0022861743,0.31640625,1640.1811938285828,71584,286336,59412.277209,500.0
0.0004111642,8.65768,-0.16766273975372314,0.022335233,255,2238,0.004271289,0.22851562,1640.6617152690887,71616,286464,59412.277209,500.0
0.00026258355,8.644955,-0.16164326667785645,0.023733744,249,2239,-0.006467101,0.26953125,1641.1626274585724,71648,286592,59412.277209,500.0
0.00024872387,8.637002,-0.16847515106201172,0.05559454,249,2240,0.025592217,0.48632812,1641.6769366264343,71680,286720,59412.277209,500.0
0.0001892994,8.624998,-0.02543056011199951,0.01620288,242,2241,-0.008708014,0.19726562,1642.1905574798584,71712,286848,59412.277209,500.0
0.00023168763,8.602079,-0.12986242771148682,0.02574588,241,2242,-0.0021925915,0.2890625,1642.7183320522308,71744,286976,59412.277209,500.0
0.0001922233,8.603793,-0.35918545722961426,0.024909768,236,2243,0.009217302,0.29882812,1643.248554944992,71776,287104,59412.277209,500.0
0.00015243687,8.60964,-0.2758505344390869,0.058788102,244,2244,0.02759789,0.4375,1643.7920310497284,71808,287232,59412.277209,500.0
0.00015797673,8.606715,-0.21693360805511475,0.08575834,232,2245,0.03523411,0.44726562,1644.3159320354462,71840,287360,59412.277209,500.0
0.00017127948,8.601776,-0.0990375280380249,0.029860102,232,2246,-0.026286058,0.390625,1644.8677735328674,71872,287488,59412.277209,500.0
0.00013947458,8.602725,-0.12207221984863281,0.043538302,236,2247,-0.010068564,0.41015625,1645.418247461319,71904,287616,59412.277209,500.0
8.4336556e-05,8.596678,-0.2441617250442505,0.04102413,226,2248,-0.0009779455,0.41015625,1645.9607508182526,71936,287744,59412.277209,500.0
8.8761335e-05,8.596604,-0.7582231760025024,0.05314181,240,2249,0.011974761,0.35742188,1646.5270788669586,71968,287872,59412.277209,500.0
0.74579775,8.603271,-0.00023472309112548828,0.11963309,34,2250,0.0635567,0.5449219,1647.059553861618,72000,288000,59473.91873750001,500.0
0.006111577,8.616925,-0.8702375888824463,0.29838893,266,2251,-0.036898274,0.3515625,1650.8177411556244,72032,288128,59473.91873750001,500.0
0.00046589563,8.628316,-0.022214055061340332,0.022853144,284,2252,4.9740076e-05,0.2578125,1651.2981777191162,72064,288256,59473.91873750001,500.0
0.0008143295,8.6299515,-0.03660011291503906,0.023558227,256,2253,-0.026902877,0.26757812,1651.7492702007294,72096,288384,59473.91873750001,500.0
0.0010956686,8.621399,0.0030020475387573242,0.031606853,254,2254,-0.0028460159,0.34960938,1652.2486262321472,72128,288512,59473.91873750001,500.0
0.0005924754,8.611438,-0.05466592311859131,0.022173518,260,2255,0.0014654759,0.2421875,1652.7520048618317,72160,288640,59473.91873750001,500.0
0.0005356839,8.613448,-0.05625617504119873,0.017253872,238,2256,-0.0019257879,0.23828125,1653.2443437576294,72192,288768,59473.91873750001,500.0
0.00046600314,8.618818,-0.04287111759185791,0.045709576,250,2257,0.042911105,0.38476562,1653.7819678783417,72224,288896,59473.91873750001,500.0
0.00041470467,8.625037,-0.08590340614318848,0.044458106,242,2258,0.024347581,0.41210938,1654.2931628227234,72256,289024,59473.91873750001,500.0
0.0004091763,8.632336,-0.13686740398406982,0.048851352,259,2259,0.040066585,0.43164062,1654.821846961975,72288,289152,59473.91873750001,500.0
0.0003318894,8.63433,-0.09198963642120361,0.014717259,255,2260,0.0030775592,0.21679688,1655.317002773285,72320,289280,59473.91873750001,500.0
0.00026517507,8.632052,-0.14713680744171143,0.07165429,241,2261,0.012901289,0.45507812,1655.8196170330048,72352,289408,59473.91873750001,500.0
0.00022497299,8.629798,-0.37031543254852295,0.05381353,261,2262,0.02483027,0.42773438,1656.3502378463745,72384,289536,59473.91873750001,500.0
0.00016391171,8.6308155,-0.43705153465270996,0.040736876,232,2263,0.017291877,0.39648438,1656.8416345119476,72416,289664,59473.91873750001,500.0
0.00021527773,8.634583,-0.5105932950973511,0.026676888,289,2264,0.005816617,0.265625,1657.3918771743774,72448,289792,59473.91873750001,500.0
0.00013521858,8.642556,-1.2346317768096924,0.05309267,256,2265,0.0038936087,0.40234375,1657.8342735767365,72480,289920,59473.91873750001,500.0
0.7231699,8.654118,-0.05797922611236572,0.08387796,32,2266,0.023613036,0.48828125,1658.3338062763214,72512,290048,59472.19905492001,500.0
0.002890462,8.653954,-0.26015806198120117,0.06606429,237,2267,-0.008735953,0.34960938,1662.2463505268097,72544,290176,59472.19905492001,500.0
0.0010737582,8.651974,-0.21584463119506836,0.15578073,247,2268,0.06309967,0.6464844,1662.785819530487,72576,290304,59472.19905492001,500.0
0.0009282211,8.6619215,-0.3187425136566162,0.035501912,245,2269,-0.0034249877,0.3125,1663.3029615879059,72608,290432,59472.19905492001,500.0
0.00066874566,8.667831,-0.08207285404205322,0.10051534,226,2270,0.006993872,0.47265625,1663.8254766464233,72640,290560,59472.19905492001,500.0
0.0006901665,8.673752,-0.21487057209014893,0.1951856,229,2271,0.1104874,0.6328125,1664.3923811912537,72672,290688,59472.19905492001,500.0
0.0003505475,8.678388,0.12761163711547852,0.031624164,236,2272,0.005547004,0.26367188,1664.9514923095703,72704,290816,59472.19905492001,500.0
0.00038641185,8.67341,0.07142472267150879,0.043654136,228,2273,-0.0062391204,0.37109375,1665.4934833049774,72736,290944,59472.19905492001,500.0
0.0003256377,8.667889,0.13688457012176514,0.09217571,242,2274,0.020145413,0.5292969,1666.0534760951996,72768,291072,59472.19905492001,500.0
0.0003349644,8.664187,-0.03237640857696533,0.05721986,238,2275,0.040016808,0.41210938,1666.5822014808655,72800,291200,59472.19905492001,500.0
0.00031156823,8.66536,-0.3604968786239624,0.15926263,214,2276,0.09549399,0.5917969,1667.119481086731,72832,291328,59472.19905492001,500.0
0.0002235422,8.6661625,-0.19580316543579102,0.041197043,220,2277,0.015107704,0.35546875,1667.7169396877289,72864,291456,59472.19905492001,500.0
0.00017664392,8.665634,-0.350447416305542,0.028834283,223,2278,-0.0045062006,0.35742188,1668.2978637218475,72896,291584,59472.19905492001,500.0
0.0001977685,8.669548,0.18147528171539307,0.032752573,244,2279,-0.0016316269,0.31640625,1668.8703398704529,72928,291712,59472.19905492001,500.0
0.00025150515,8.671529,-0.6223945617675781,0.053803958,239,2280,0.004109833,0.34765625,1669.3939774036407,72960,291840,59472.19905492001,500.0
0.00028310766,8.670278,0.19758296012878418,0.031123722,258,2281,-0.017366432,0.34960938,1669.9289438724518,72992,291968,59472.19905492001,500.0
0.4865466,8.672237,-0.0016036033630371094,0.042280547,34,2282,-0.013169467,0.3984375,1670.4251770973206,73024,292096,59356.78600067,500.0
0.00069722056,8.676108,-0.06246030330657959,0.086653486,253,2283,0.024911437,0.484375,1674.0857067108154,73056,292224,59356.78600067,500.0
0.00088772114,8.67861,-0.022275090217590332,0.041505933,269,2284,0.007560118,0.43945312,1674.5906372070312,73088,292352,59356.78600067,500.0
0.00053865573,8.672189,-0.022038578987121582,0.05110607,246,2285,0.020836899,0.40820312,1675.0670082569122,73120,292480,59356.78600067,500.0
0.0004021127,8.655369,-0.061699748039245605,0.029374303,275,2286,0.00047889818,0.32421875,1675.586350440979,73152,292608,59356.78600067,500.0
0.0004076223,8.6373,-0.02939748764038086,0.034929346,234,2287,-0.011123186,0.36328125,1676.052211523056,73184,292736,59356.78600067,500.0
0.0003573011,8.625133,-0.006013989448547363,0.051187217,246,2288,0.022802843,0.39453125,1676.599370956421,73216,292864,59356.78600067,500.0
0.0002657831,8.626471,-0.02741384506225586,0.02483863,253,2289,-0.0024609528,0.30078125,1677.119148492813,73248,292992,59356.78600067,500.0
0.0002070675,8.635724,-0.02074563503265381,0.022440158,241,2290,0.0028317126,0.26367188,1677.6254196166992,73280,293120,59356.78600067,500.0
0.00014110695,8.631308,-0.019620299339294434,0.0241806,227,2291,0.014817412,0.34179688,1678.1573581695557,73312,293248,59356.78600067,500.0
0.00015085541,8.63333,-0.05134928226470947,0.029077085,244,2292,0.0027496829,0.31054688,1678.7197794914246,73344,293376,59356.78600067,500.0
9.7990036e-05,8.638695,-0.05629169940948486,0.044121813,241,2293,0.00045065675,0.31054688,1679.2450456619263,73376,293504,59356.78600067,500.0
0.0001697086,8.640032,0.013131141662597656,0.034857385,228,2294,-0.0046790997,0.35546875,1679.7752459049225,73408,293632,59356.78600067,500.0
0.00011840557,8.6539,-0.08096981048583984,0.037878357,237,2295,0.0005988716,0.375,1680.3374111652374,73440,293760,59356.78600067,500.0
