serial_timesteps,policy_entropy,policy_loss,explained_variance,time_elapsed,fps,total_timesteps,clipfrac,approxkl,value_loss,n_updates,ep_reward_mean,ep_len_mean
114336,18.760124,0.027654879,0.04671597480773926,2622.726102590561,244,457344,0.484375,0.105827756,0.0016373784,3573,52009.45262569,500.0
114368,18.790428,-0.010707539,0.04901421070098877,2623.2506029605865,275,457472,0.38085938,0.051606316,0.0015858238,3574,52009.45262569,500.0
114400,18.822357,-0.017625492,0.0863690972328186,2623.716185092926,253,457600,0.49804688,0.11921218,0.0007595807,3575,52009.45262569,500.0
114432,18.827515,-0.0088975625,0.05502736568450928,2624.2211821079254,313,457728,0.35742188,0.05632821,0.0023720295,3576,52009.45262569,500.0
114464,18.80565,-0.025388323,0.07938319444656372,2624.6302366256714,284,457856,0.37304688,0.05811468,0.0024999818,3577,52009.45262569,500.0
114496,18.78004,-0.021486972,0.024210035800933838,2625.0815868377686,249,457984,0.49023438,0.082813226,0.003923395,3578,52009.45262569,500.0
114528,18.76072,0.010074139,-0.002428770065307617,2625.5949087142944,33,458112,0.48828125,3.1304703,0.14008044,3579,50920.793364870005,500.0
114560,18.837774,-0.014747858,-0.0831749439239502,2629.4647932052612,243,458240,0.36914062,0.056847345,0.0020631538,3580,50920.793364870005,500.0
114592,18.926773,-0.02221968,-0.026109814643859863,2629.990381717682,249,458368,0.54296875,0.28939068,0.0021257435,3581,50920.793364870005,500.0
114624,18.976892,0.033999793,-0.024310827255249023,2630.5037581920624,237,458496,0.4375,0.14254841,0.0010293839,3582,50920.793364870005,500.0
114656,18.990406,0.0035598758,0.005858898162841797,2631.044560432434,239,458624,0.24804688,0.023651488,0.0042074476,3583,50920.793364870005,500.0
114688,18.999458,0.004729151,-0.008590102195739746,2631.579044818878,273,458752,0.40234375,0.0867424,0.002944778,3584,50920.793364870005,500.0
114720,19.021687,0.042783413,0.022933006286621094,2632.048114299774,272,458880,0.51171875,0.097588666,0.0050151874,3585,50920.793364870005,500.0
114752,19.009794,0.031326104,0.019980549812316895,2632.518091201782,279,459008,0.43164062,0.2687491,0.0025620759,3586,50920.793364870005,500.0
114784,18.978575,-0.026684843,-0.016988158226013184,2632.9809057712555,318,459136,0.40429688,0.05917905,0.0016852361,3587,50920.793364870005,500.0
114816,18.969025,-0.022636369,-0.003605961799621582,2633.3827810287476,300,459264,0.33984375,0.03904455,0.0017560777,3588,50920.793364870005,500.0
114848,18.992947,0.011272184,-0.020331859588623047,2633.8096594810486,271,459392,0.36523438,0.24255674,0.0029415903,3589,50920.793364870005,500.0
114880,19.00425,-0.010380286,-0.056719064712524414,2634.281995534897,313,459520,0.39648438,0.07321366,0.009432576,3590,50920.793364870005,500.0
114912,19.004534,0.013934186,0.006231486797332764,2634.691457271576,320,459648,0.45117188,0.06587206,0.0039531086,3591,50920.793364870005,500.0
114944,18.974714,0.05591029,-0.045829057693481445,2635.0920712947845,265,459776,0.6035156,0.8256014,0.0045674564,3592,50920.793364870005,500.0
114976,18.921179,0.01574027,0.0044863224029541016,2635.5754528045654,312,459904,0.5292969,0.42112646,0.0029310405,3593,50920.793364870005,500.0
115008,18.897438,0.05588934,-0.22145211696624756,2635.9865753650665,35,460032,0.4140625,15.063784,0.6978845,3594,50663.65390061001,500.0
115040,18.920557,0.06747412,-0.4763040542602539,2639.625494003296,270,460160,0.6464844,281.72943,0.0053783576,3595,50663.65390061001,500.0
115072,18.940329,0.0258758,-0.0020459890365600586,2640.0991752147675,247,460288,0.37109375,0.05109416,0.004891517,3596,50663.65390061001,500.0
115104,18.94257,0.032344185,0.004295229911804199,2640.6181285381317,247,460416,0.35742188,0.062401354,0.0049099294,3597,50663.65390061001,500.0
115136,18.950453,-0.018984996,0.0017862915992736816,2641.1357266902924,256,460544,0.4453125,0.05566252,0.0011262019,3598,50663.65390061001,500.0
115168,18.944359,0.043802418,0.014306783676147461,2641.6363275051117,269,460672,0.45117188,0.101327635,0.001581863,3599,50663.65390061001,500.0
115200,18.945604,0.019491212,-0.003041863441467285,2642.1115193367004,267,460800,0.41210938,0.22336817,0.0027638446,3600,50663.65390061001,500.0
115232,18.9483,0.06395769,0.007750213146209717,2642.590465068817,263,460928,0.5683594,0.7611599,0.0020310637,3601,50663.65390061001,500.0
115264,18.939114,0.031508412,-0.014913558959960938,2643.0775411129,250,461056,0.39648438,0.124367304,0.0015196585,3602,50663.65390061001,500.0
115296,18.952122,0.023486394,0.0263979434967041,2643.589481830597,297,461184,0.57421875,0.17870168,0.0013380501,3603,50663.65390061001,500.0
115328,18.993317,0.06696636,0.012061655521392822,2644.020134449005,259,461312,0.609375,0.26737633,0.0016925716,3604,50663.65390061001,500.0
115360,19.018742,0.018413007,-0.027579665184020996,2644.515035390854,283,461440,0.46875,0.06776064,0.0007281042,3605,50663.65390061001,500.0
115392,19.04932,0.017107682,0.03311818838119507,2644.9672911167145,265,461568,0.31054688,0.0871831,0.0011116648,3606,50663.65390061001,500.0
115424,19.056652,0.075034186,-0.023045063018798828,2645.4512174129486,263,461696,0.484375,0.24395931,0.0009632578,3607,50663.65390061001,500.0
115456,19.090088,-0.03201587,-0.026667118072509766,2645.938292980194,270,461824,0.3984375,0.08433822,0.00080680725,3608,50663.65390061001,500.0
115488,19.121416,-0.004204469,-0.008587241172790527,2646.4124476909637,275,461952,0.40429688,0.069408655,0.0022288754,3609,50663.65390061001,500.0
115520,19.129465,0.03560265,-0.22781085968017578,2646.8784992694855,31,462080,0.41796875,8.467167,0.63298416,3610,50668.72821987999,500.0
115552,19.17475,-0.0194057,-0.03985035419464111,2650.925164937973,258,462208,0.29882812,0.08718253,0.0017302331,3611,50668.72821987999,500.0
115584,19.214321,-0.02374895,-0.06778144836425781,2651.421025276184,258,462336,0.39453125,0.06115987,0.0020702356,3612,50668.72821987999,500.0
115616,19.222412,0.106996395,-0.015632271766662598,2651.9166939258575,259,462464,0.5527344,0.17342256,0.0019105886,3613,50668.72821987999,500.0
115648,19.242813,0.007828869,0.060221731662750244,2652.409714460373,313,462592,0.5390625,0.16758876,0.00047259082,3614,50668.72821987999,500.0
115680,19.275982,0.021983862,-0.017439603805541992,2652.8188648223877,302,462720,0.4453125,0.068090335,0.0025983506,3615,50668.72821987999,500.0
115712,19.30125,0.043331005,0.010689139366149902,2653.242402076721,248,462848,0.47070312,1.7189361,0.0013999818,3616,50668.72821987999,500.0
115744,19.335577,0.05145278,-0.04839015007019043,2653.7592718601227,247,462976,0.6171875,0.25633073,0.0022850565,3617,50668.72821987999,500.0
115776,19.366383,0.02287345,0.013227224349975586,2654.2766053676605,240,463104,0.47851562,0.18174206,0.0031301961,3618,50668.72821987999,500.0
115808,19.378641,0.060386542,0.03703725337982178,2654.809251308441,267,463232,0.50390625,0.13529773,0.002228844,3619,50668.72821987999,500.0
115840,19.40325,0.018624876,-0.034707069396972656,2655.287939310074,270,463360,0.38476562,0.0649076,0.0014080758,3620,50668.72821987999,500.0
115872,19.426447,0.100386605,0.030460894107818604,2655.7625002861023,318,463488,0.46875,0.16846307,0.0014418073,3621,50668.72821987999,500.0
115904,19.421738,0.021175902,-0.06773567199707031,2656.1648619174957,281,463616,0.5,0.1377202,0.0008447702,3622,50668.72821987999,500.0
115936,19.408447,0.073920645,-0.06912732124328613,2656.620131969452,285,463744,0.53125,0.23218511,0.0007892016,3623,50668.72821987999,500.0
115968,19.422422,0.17218144,0.034430861473083496,2657.0686931610107,254,463872,0.5703125,0.31423706,0.00038353994,3624,50668.72821987999,500.0
116000,19.452356,0.07101433,0.002831697463989258,2657.5727512836456,35,464000,0.5546875,0.2266824,0.833487,3625,50521.518437219995,500.0
116032,19.472198,-0.01934889,-0.26015758514404297,2661.210489988327,260,464128,0.421875,30.391537,0.008504731,3626,50521.518437219995,500.0
116064,19.496218,0.061083596,-0.017229914665222168,2661.7020151615143,269,464256,0.45703125,0.09717767,0.004172179,3627,50521.518437219995,500.0
116096,19.56529,0.18975948,-0.00013327598571777344,2662.177793741226,263,464384,0.78125,1.0016241,0.002550993,3628,50521.518437219995,500.0
116128,19.63566,0.30504015,-0.032787442207336426,2662.6647419929504,269,464512,0.6582031,0.6263026,0.0027792975,3629,50521.518437219995,500.0
116160,19.6548,-0.012788318,-0.0933382511138916,2663.1409063339233,252,464640,0.40625,0.14774801,0.000734383,3630,50521.518437219995,500.0
116192,19.640312,-0.0034593614,-0.02903282642364502,2663.6483883857727,244,464768,0.55859375,0.11734669,0.0016066503,3631,50521.518437219995,500.0
116224,19.64408,0.004690536,-0.009938716888427734,2664.17191362381,257,464896,0.390625,0.045668937,0.0027237022,3632,50521.518437219995,500.0
116256,19.65993,-0.0076201484,-0.01776432991027832,2664.669856071472,250,465024,0.21679688,0.016403178,0.0024320604,3633,50521.518437219995,500.0
116288,19.68525,0.01845279,-0.0198439359664917,2665.181057691574,275,465152,0.34179688,0.059070937,0.0013144902,3634,50521.518437219995,500.0
116320,19.68236,0.023652125,-0.01160275936126709,2665.6469831466675,298,465280,0.33789062,0.03535144,0.0013886053,3635,50521.518437219995,500.0
116352,19.668194,0.028128952,-0.043670654296875,2666.0763874053955,280,465408,0.45703125,0.092485994,0.0015081668,3636,50521.518437219995,500.0
116384,19.656631,0.031770743,-0.03165757656097412,2666.5340781211853,280,465536,0.46875,0.067552544,0.0011545857,3637,50521.518437219995,500.0
116416,19.667805,0.05928492,-0.004879593849182129,2666.991640329361,252,465664,0.5332031,0.122826286,0.0007273707,3638,50521.518437219995,500.0
116448,19.690756,0.035422895,0.00763779878616333,2667.5002093315125,319,465792,0.34570312,0.044080973,0.00071652717,3639,50521.518437219995,500.0
116480,19.728596,0.08135497,-0.029909372329711914,2667.9012303352356,292,465920,0.5449219,0.14392114,0.001334022,3640,50521.518437219995,500.0
116512,19.742397,0.04317943,-0.5455912351608276,2668.340724468231,34,466048,0.34960938,5.4403076,0.8074926,3641,50600.37377938,500.0
116544,19.753185,-0.025670113,-0.7977457046508789,2672.0977532863617,258,466176,0.36132812,78.71058,0.0036549987,3642,50600.37377938,500.0
116576,19.796516,0.06470334,-0.042312026023864746,2672.594744682312,283,466304,0.5566406,0.25246665,0.0025572595,3643,50600.37377938,500.0
116608,19.803844,0.03182911,-0.0323413610458374,2673.0467598438263,252,466432,0.3984375,0.06761186,0.0023056557,3644,50600.37377938,500.0
116640,19.802048,0.012088659,-0.13035666942596436,2673.556143760681,242,466560,0.296875,0.026155952,0.0016924293,3645,50600.37377938,500.0
116672,19.782803,0.014678018,-0.14815151691436768,2674.0851290225983,252,466688,0.47460938,0.13120069,0.0013600752,3646,50600.37377938,500.0
116704,19.780178,0.02897651,-0.0572587251663208,2674.593249320984,280,466816,0.43554688,0.10822299,0.0015548023,3647,50600.37377938,500.0
116736,19.77012,0.03086481,0.03429824113845825,2675.051555633545,264,466944,0.4296875,0.07337933,0.0012350968,3648,50600.37377938,500.0
116768,19.745506,0.0023214296,-0.02801203727722168,2675.5371944904327,255,467072,0.33398438,0.32245654,0.0013135714,3649,50600.37377938,500.0
116800,19.74292,0.0028331096,0.005053400993347168,2676.0397956371307,257,467200,0.39648438,0.058994286,0.0011013747,3650,50600.37377938,500.0
116832,19.738482,0.037308022,-0.046976685523986816,2676.5378892421722,256,467328,0.5527344,0.118208766,0.008518197,3651,50600.37377938,500.0
116864,19.729559,0.039061468,0.030668258666992188,2677.0375020504,257,467456,0.39257812,0.06780223,0.0011062295,3652,50600.37377938,500.0
116896,19.683407,0.11364305,0.0277288556098938,2677.5352926254272,255,467584,0.5761719,0.1765399,0.00079325115,3653,50600.37377938,500.0
116928,19.65147,0.05387468,0.01886892318725586,2678.03759098053,256,467712,0.37890625,0.06786649,0.0012184303,3654,50600.37377938,500.0
116960,19.620157,0.030001385,-0.0280531644821167,2678.537489414215,272,467840,0.32617188,0.053871896,0.0010957462,3655,50600.37377938,500.0
116992,19.585037,0.010689126,-0.0841531753540039,2679.007436275482,251,467968,0.40429688,0.0591288,0.00060497853,3656,50600.37377938,500.0
117024,19.571455,0.03520975,-0.24429452419281006,2679.517387151718,33,468096,0.54296875,57.533646,0.66110057,3657,50995.54898410001,500.0
117056,19.613646,-0.030060153,-0.013694286346435547,2683.3932161331177,252,468224,0.3125,41.139896,0.00209133,3658,50995.54898410001,500.0
117088,19.61049,-0.0027803844,-0.08759593963623047,2683.9001116752625,230,468352,0.33398438,0.033028066,0.0012897351,3659,50995.54898410001,500.0
117120,19.568329,0.06653511,-0.21105718612670898,2684.455307006836,234,468480,0.4921875,0.11893865,0.0006591899,3660,50995.54898410001,500.0
117152,19.58649,-0.001625254,0.13421499729156494,2685.0028779506683,260,468608,0.46289062,0.06653156,0.00077419076,3661,50995.54898410001,500.0
117184,19.584705,0.008579557,0.1987285017967224,2685.4952898025513,265,468736,0.5234375,0.13639049,0.0006350768,3662,50995.54898410001,500.0
117216,19.570799,0.061460458,0.06428593397140503,2685.9779839515686,258,468864,0.6171875,0.27515686,0.000818809,3663,50995.54898410001,500.0
117248,19.583403,-0.022226261,0.0028339624404907227,2686.4747631549835,262,468992,0.33203125,0.04011033,0.00056845916,3664,50995.54898410001,500.0
117280,19.587711,-0.006030014,0.2449551820755005,2686.964008331299,256,469120,0.43554688,0.056092616,0.0005401433,3665,50995.54898410001,500.0
117312,19.605364,0.072163336,0.09494763612747192,2687.4645524024963,294,469248,0.60546875,0.21258831,0.0018397485,3666,50995.54898410001,500.0
117344,19.643833,0.023265813,0.12781447172164917,2687.9009737968445,252,469376,0.40625,0.05698296,0.0012006356,3667,50995.54898410001,500.0
117376,19.6698,0.025422497,-0.025424957275390625,2688.40975189209,257,469504,0.375,0.14344633,0.00059612945,3668,50995.54898410001,500.0
117408,19.703094,0.01219264,0.21479779481887817,2688.9073288440704,317,469632,0.44335938,0.072094776,0.0009881854,3669,50995.54898410001,500.0
117440,19.749546,-0.0016767876,0.21275544166564941,2689.311539173126,256,469760,0.2421875,0.026710594,0.0006769872,3670,50995.54898410001,500.0
117472,19.80311,0.0030109598,0.13328206539154053,2689.8106575012207,250,469888,0.29882812,0.031737138,0.00089607574,3671,50995.54898410001,500.0
117504,19.85534,0.059751723,-0.010188102722167969,2690.321375846863,34,470016,0.46484375,0.14856423,0.94259405,3672,51041.97390170002,500.0
117536,19.865824,-0.017611671,-0.6404625177383423,2694.049627304077,262,470144,0.42382812,41.183044,0.0069874935,3673,51041.97390170002,500.0
117568,19.901798,0.0061064195,-0.022203683853149414,2694.5376114845276,284,470272,0.4453125,0.09468722,0.0028284667,3674,51041.97390170002,500.0
117600,19.950861,0.16854307,0.0595550537109375,2694.9876120090485,312,470400,0.4453125,0.099054866,0.0018908775,3675,51041.97390170002,500.0
117632,19.969257,0.015304387,0.06298947334289551,2695.3976056575775,269,470528,0.44335938,0.110808454,0.0006896391,3676,51041.97390170002,500.0
117664,19.934532,-0.02465535,-0.18708574771881104,2695.8733818531036,266,470656,0.4921875,0.17637825,0.0015240113,3677,51041.97390170002,500.0
117696,19.88534,0.019729454,-0.21501433849334717,2696.3553490638733,312,470784,0.41015625,0.0842485,0.001354357,3678,51041.97390170002,500.0
117728,19.880331,0.0022794204,-0.057192325592041016,2696.7664239406586,280,470912,0.43164062,0.06916564,0.005636991,3679,51041.97390170002,500.0
117760,19.889137,0.028406832,-0.02770376205444336,2697.223578453064,250,471040,0.53125,0.18736604,0.0037864146,3680,51041.97390170002,500.0
117792,19.918472,-0.009479281,0.024895191192626953,2697.734434366226,238,471168,0.4765625,0.081809655,0.0010371068,3681,51041.97390170002,500.0
117824,19.9024,-0.0015908913,-0.0014296770095825195,2698.272741794586,228,471296,0.32421875,0.046972916,0.0025533063,3682,51041.97390170002,500.0
117856,19.858307,0.0018727265,-0.015883445739746094,2698.835109949112,238,471424,0.3046875,0.04596177,0.001557041,3683,51041.97390170002,500.0
117888,19.853415,-0.0077232984,0.01631617546081543,2699.3718740940094,255,471552,0.38671875,0.071821906,0.0012981767,3684,51041.97390170002,500.0
117920,19.911627,-0.0070195077,0.00604170560836792,2699.8745493888855,276,471680,0.34765625,0.04707293,0.0011007919,3685,51041.97390170002,500.0
117952,19.98382,0.00898983,-0.027488231658935547,2700.3385887145996,248,471808,0.359375,0.062297054,0.0011019406,3686,51041.97390170002,500.0
117984,20.037264,-0.006403337,-0.01544499397277832,2700.853536128998,241,471936,0.21484375,0.023055594,0.0008152237,3687,51041.97390170002,500.0
118016,20.10421,0.027305977,-0.2681378126144409,2701.384747982025,34,472064,0.49023438,12.165331,0.8034735,3688,50989.16359588999,500.0
118048,20.170725,0.04174862,-0.19894850254058838,2705.097281217575,266,472192,0.421875,1.1909132,0.0026668543,3689,50989.16359588999,500.0
118080,20.22734,0.028808277,-0.039260029792785645,2705.5776348114014,266,472320,0.41601562,0.06354618,0.00294385,3690,50989.16359588999,500.0
118112,20.253504,-0.0074717468,-0.003898143768310547,2706.058305978775,302,472448,0.44921875,0.11239533,0.002193625,3691,50989.16359588999,500.0
118144,20.255499,0.020476507,-0.03527724742889404,2706.4823467731476,259,472576,0.375,0.05364528,0.0024405636,3692,50989.16359588999,500.0
118176,20.275812,0.023870103,-0.04984915256500244,2706.9760196208954,255,472704,0.27929688,0.031257063,0.001290414,3693,50989.16359588999,500.0
118208,20.309244,-0.016168196,-0.19318199157714844,2707.47754240036,250,472832,0.51953125,0.0796254,0.0012298799,3694,50989.16359588999,500.0
118240,20.321568,0.05347166,0.02546834945678711,2707.9885783195496,246,472960,0.4296875,0.064822435,0.0011220325,3695,50989.16359588999,500.0
118272,20.317348,0.094400406,-0.03979158401489258,2708.508488178253,258,473088,0.49414062,0.109529346,0.0015114049,3696,50989.16359588999,500.0
118304,20.294323,0.014183335,0.038553595542907715,2709.004887342453,263,473216,0.34570312,0.27841294,0.0015304784,3697,50989.16359588999,500.0
118336,20.282732,-0.015640087,-0.03658139705657959,2709.49232172966,257,473344,0.234375,0.028802045,0.0013581107,3698,50989.16359588999,500.0
118368,20.304537,0.023245277,0.03379744291305542,2709.9903378486633,252,473472,0.4375,0.08705799,0.0018762848,3699,50989.16359588999,500.0
118400,20.29686,-0.0007183566,0.07269865274429321,2710.497527360916,258,473600,0.43164062,0.1255242,0.0032872895,3700,50989.16359588999,500.0
118432,20.250986,-0.011409553,0.21777957677841187,2710.993809700012,272,473728,0.44921875,0.66457015,0.0017416851,3701,50989.16359588999,500.0
118464,20.223145,0.01843451,-0.022388339042663574,2711.464812517166,245,473856,0.44140625,0.058909256,0.0006528075,3702,50989.16359588999,500.0
118496,20.20111,0.042129755,0.008215129375457764,2711.9867944717407,238,473984,0.3359375,0.15355305,0.0008892259,3703,50989.16359588999,500.0
118528,20.194878,0.00965234,-0.02825450897216797,2712.525328874588,31,474112,0.51953125,0.7216617,0.44290537,3704,51388.529545150006,500.0
118560,20.210583,-0.016320731,0.0796549916267395,2716.5534176826477,254,474240,0.42382812,1.2180547,0.00555212,3705,51388.529545150006,500.0
118592,20.194506,-0.01910678,0.2116161584854126,2717.056709289551,244,474368,0.41796875,0.06717934,0.00057869265,3706,51388.529545150006,500.0
118624,20.168732,0.03034702,0.08909142017364502,2717.580549478531,263,474496,0.5292969,0.11067088,0.0010489675,3707,51388.529545150006,500.0
118656,20.185804,0.029479653,-0.0396726131439209,2718.067792892456,251,474624,0.3828125,0.11600561,0.00074112613,3708,51388.529545150006,500.0
118688,20.23214,0.039207675,0.27788782119750977,2718.577297925949,300,474752,0.47265625,0.19122638,0.0003074046,3709,51388.529545150006,500.0
118720,20.22692,0.042152528,-0.22873687744140625,2719.0043365955353,229,474880,0.45898438,0.13852705,0.00016332201,3710,51388.529545150006,500.0
118752,20.208193,0.008126492,0.034388601779937744,2719.562876224518,249,475008,0.39648438,0.086701654,0.0002074059,3711,51388.529545150006,500.0
118784,20.217432,0.061497442,-0.22287797927856445,2720.0769391059875,231,475136,0.5644531,0.13174866,0.00029642606,3712,51388.529545150006,500.0
118816,20.26048,0.014722865,0.04158604145050049,2720.629493713379,241,475264,0.45703125,0.090473376,0.00021443935,3713,51388.529545150006,500.0
118848,20.277885,0.017806707,0.3235800862312317,2721.1610066890717,243,475392,0.32617188,0.042273507,0.00019586818,3714,51388.529545150006,500.0
118880,20.285336,0.027130604,0.030260980129241943,2721.68771982193,235,475520,0.43554688,2.2167368,0.00045047657,3715,51388.529545150006,500.0
118912,20.252424,0.022766268,-0.046059250831604004,2722.2319946289062,247,475648,0.5234375,0.105799556,0.00022121148,3716,51388.529545150006,500.0
118944,20.221722,0.02723715,-0.12133002281188965,2722.7489268779755,245,475776,0.48828125,2.651196,0.00069020246,3717,51388.529545150006,500.0
118976,20.212679,0.015951114,-0.14412426948547363,2723.270584344864,257,475904,0.44921875,0.08540731,0.0002666589,3718,51388.529545150006,500.0
119008,20.201609,0.081737205,0.020377159118652344,2723.7690761089325,34,476032,0.6191406,0.20270902,1.0961338,3719,52406.07958077001,500.0
119040,20.207869,-0.0050431425,-0.45805418491363525,2727.5063076019287,257,476160,0.5136719,528.33765,0.0066003907,3720,52406.07958077001,500.0
119072,20.239353,0.049806066,0.02621293067932129,2728.004969596863,244,476288,0.48242188,0.232335,0.0017031764,3721,52406.07958077001,500.0
119104,20.259336,-1.9433559e-05,-0.09220421314239502,2728.5301654338837,243,476416,0.25195312,0.03460585,0.0018208339,3722,52406.07958077001,500.0
119136,20.231962,0.05301364,0.06578868627548218,2729.057670354843,228,476544,0.55859375,0.09149487,0.00088140444,3723,52406.07958077001,500.0
119168,20.222355,0.15768242,-0.24889028072357178,2729.618455171585,226,476672,0.5722656,0.1628512,0.0007589456,3724,52406.07958077001,500.0
119200,20.222061,0.044375375,-0.11393177509307861,2730.184160709381,248,476800,0.5234375,0.12367077,0.0006696516,3725,52406.07958077001,500.0
119232,20.22666,0.012116786,0.028501451015472412,2730.700003385544,267,476928,0.33984375,0.06454079,0.00079138076,3726,52406.07958077001,500.0
119264,20.2495,0.024031574,0.18130362033843994,2731.179754972458,243,477056,0.5332031,0.36956605,0.00049666816,3727,52406.07958077001,500.0
119296,20.259008,0.07591303,0.02692699432373047,2731.7054448127747,234,477184,0.45507812,0.16631946,0.00028703047,3728,52406.07958077001,500.0
119328,20.249458,-0.01130617,-0.08102059364318848,2732.2517108917236,237,477312,0.44335938,0.06887116,0.0015949392,3729,52406.07958077001,500.0
119360,20.22789,-0.012257464,0.05780214071273804,2732.7911262512207,241,477440,0.328125,0.042997867,0.0002824283,3730,52406.07958077001,500.0
119392,20.211267,0.046431467,0.029976844787597656,2733.3217253684998,254,477568,0.32421875,0.06362851,0.0003106846,3731,52406.07958077001,500.0
119424,20.190638,0.0034326832,0.06989508867263794,2733.82443857193,252,477696,0.28515625,0.03210956,0.00051671773,3732,52406.07958077001,500.0
119456,20.19397,-0.0041778455,0.16622066497802734,2734.3316082954407,286,477824,0.46875,0.11308627,0.00087138155,3733,52406.07958077001,500.0
119488,20.224031,0.05576593,-0.09165561199188232,2734.77907538414,292,477952,0.53515625,0.15873505,0.0011665388,3734,52406.07958077001,500.0
119520,20.264168,0.05213432,-0.14789164066314697,2735.217456817627,31,478080,0.5136719,12.292832,0.80120325,3735,52759.04321804,500.0
119552,20.282543,-0.03008453,-0.3908071517944336,2739.337373971939,249,478208,0.48632812,0.31332928,0.0010138035,3736,52759.04321804,500.0
119584,20.279856,-0.01143471,-0.03644728660583496,2739.851288318634,254,478336,0.43945312,0.094941005,0.00080777355,3737,52759.04321804,500.0
119616,20.26985,0.07156374,-0.05931222438812256,2740.3556294441223,261,478464,0.46875,0.18632342,0.00052569545,3738,52759.04321804,500.0
119648,20.264427,0.0074047884,0.05087035894393921,2740.8449795246124,246,478592,0.29101562,55.834652,0.0018468188,3739,52759.04321804,500.0
119680,20.229113,0.06728469,-0.014447689056396484,2741.3646705150604,244,478720,0.51171875,4.9951916,0.00087658956,3740,52759.04321804,500.0
119712,20.23659,-0.009869829,-0.022154569625854492,2741.8878519535065,265,478848,0.375,0.07268882,0.0013580816,3741,52759.04321804,500.0
119744,20.220282,0.010607454,-0.0018745660781860352,2742.370120048523,228,478976,0.48242188,0.07104649,0.00036378697,3742,52759.04321804,500.0
119776,20.222403,0.053708866,-0.0022619962692260742,2742.930513858795,248,479104,0.5800781,0.15953203,0.0010140144,3743,52759.04321804,500.0
119808,20.247435,-0.016576998,-0.007531642913818359,2743.4456338882446,231,479232,0.48046875,0.13219272,0.00046440342,3744,52759.04321804,500.0
119840,20.228518,0.005974142,-0.03278613090515137,2743.9989643096924,233,479360,0.390625,0.060165476,0.0007105074,3745,52759.04321804,500.0
119872,20.225266,0.020382933,0.0016533732414245605,2744.5477755069733,247,479488,0.46875,0.12842368,0.00077227986,3746,52759.04321804,500.0
119904,20.225668,0.112050876,0.03524857759475708,2745.0651910305023,268,479616,0.59375,0.3597633,0.0005809789,3747,52759.04321804,500.0
119936,20.246405,0.0009843898,-0.02922499179840088,2745.543421268463,243,479744,0.40625,0.063543916,0.0007806035,3748,52759.04321804,500.0
119968,20.3093,0.0032657802,-0.022026896476745605,2746.0699841976166,246,479872,0.35546875,0.04777586,0.0005168238,3749,52759.04321804,500.0
120000,20.366592,0.03806316,1.341104507446289e-05,2746.5892477035522,33,480000,0.453125,0.10116854,0.9066449,3750,52769.491355640006,500.0
120032,20.383318,-0.02578016,-0.5254126787185669,2750.4130618572235,264,480128,0.4765625,66.57103,0.0076407054,3751,52769.491355640006,500.0
120064,20.35873,-0.014295317,0.030868589878082275,2750.897043466568,261,480256,0.48828125,1.4249967,0.0029368903,3752,52769.491355640006,500.0
120096,20.365715,0.0072066057,0.2280535101890564,2751.3866486549377,298,480384,0.44335938,0.08048868,0.0010225554,3753,52769.491355640006,500.0
120128,20.416222,-0.00041381875,0.3669481873512268,2751.8162269592285,274,480512,0.3984375,0.067039564,0.0010752383,3754,52769.491355640006,500.0
120160,20.44519,0.028930161,0.3624832034111023,2752.283032655716,241,480640,0.35742188,0.04810722,0.0040395753,3755,52769.491355640006,500.0
120192,20.459381,0.014574733,0.21552282571792603,2752.814242362976,241,480768,0.5,0.113881215,0.0011780405,3756,52769.491355640006,500.0
120224,20.505169,0.04188451,0.28578299283981323,2753.3457901477814,241,480896,0.5058594,0.12812942,0.0018661147,3757,52769.491355640006,500.0
120256,20.548615,0.055318322,0.3468361496925354,2753.8767507076263,236,481024,0.55078125,0.145591,0.0015620436,3758,52769.491355640006,500.0
120288,20.573782,-0.0008331804,0.403412401676178,2754.4183332920074,216,481152,0.36328125,0.05523923,0.0008207158,3759,52769.491355640006,500.0
120320,20.57744,0.0009945203,0.44029146432876587,2755.0093653202057,226,481280,0.36914062,0.078354344,0.0016855743,3760,52769.491355640006,500.0
120352,20.5716,0.037455037,0.5750499665737152,2755.5748448371887,243,481408,0.515625,0.1421006,0.0015463172,3761,52769.491355640006,500.0
120384,20.578129,0.035818145,0.4529387950897217,2756.100722551346,234,481536,0.42773438,0.08329813,0.0009535936,3762,52769.491355640006,500.0
120416,20.57871,0.039937947,0.6411458253860474,2756.647885322571,280,481664,0.41015625,0.14817858,0.000845587,3763,52769.491355640006,500.0
120448,20.577795,-0.0039912676,0.7500791698694229,2757.10524892807,230,481792,0.375,0.08697426,0.0013755393,3764,52769.491355640006,500.0
120480,20.623463,0.00031861197,0.6474157571792603,2757.662744998932,235,481920,0.27929688,0.04548945,0.0012679846,3765,52769.491355640006,500.0
120512,20.642857,0.029109135,-0.5312851667404175,2758.206746339798,34,482048,0.6542969,1.042495,0.75403076,3766,52721.74447042002,500.0
120544,20.680294,0.043333508,-1.5835564136505127,2761.955090045929,250,482176,0.51953125,47.048244,0.016765695,3767,52721.74447042002,500.0
120576,20.69493,0.0047328733,0.34420233964920044,2762.467026948929,244,482304,0.3515625,0.13398263,0.0038837565,3768,52721.74447042002,500.0
