serial_timesteps,n_updates,fps,explained_variance,policy_loss,total_timesteps,policy_entropy,time_elapsed,clipfrac,value_loss,approxkl,ep_reward_mean,ep_len_mean
67552,2111,232,0.036096930503845215,-0.0048415475,270208,9.901585,1582.8589470386505,0.076171875,0.011177801,0.005597493,7645.458384639999,500.0
67584,2112,256,0.04219108819961548,-0.0176785,270336,9.902274,1583.4111859798431,0.021484375,0.013202159,0.0022848302,7645.458384639999,500.0
67616,2113,254,0.020210981369018555,-0.015519898,270464,9.900982,1583.9116275310516,0.025390625,0.007264436,0.0030081894,7645.458384639999,500.0
67648,2114,258,-0.08884990215301514,-0.010129463,270592,9.900219,1584.4147050380707,0.068359375,0.0032567503,0.004577454,7645.458384639999,500.0
67680,2115,259,-0.008420228958129883,-0.007485754,270720,9.901189,1584.911159992218,0.033203125,0.018089032,0.003064996,7645.458384639999,500.0
67712,2116,257,0.03318411111831665,-0.0029642459,270848,9.900353,1585.4061348438263,0.00390625,0.011505435,0.0012613923,7645.458384639999,500.0
67744,2117,259,0.06180524826049805,-0.016197277,270976,9.899017,1585.9045777320862,0.099609375,0.006215165,0.0064232145,7645.458384639999,500.0
67776,2118,253,0.00498652458190918,-0.008094945,271104,9.898299,1586.3984253406525,0.021484375,0.016022459,0.0019398438,7645.458384639999,500.0
67808,2119,257,0.0008624792098999023,-0.004234667,271232,9.900474,1586.9041011333466,0.001953125,0.011572152,0.000834353,7645.458384639999,500.0
67840,2120,265,0.01140207052230835,-0.014516886,271360,9.902649,1587.4021146297455,0.06640625,0.029812567,0.0046163434,7645.458384639999,500.0
67872,2121,256,-0.01977407932281494,-0.0043750526,271488,9.904496,1587.8857924938202,0.0078125,0.0140840905,0.0016986129,7645.458384639999,500.0
67904,2122,235,0.022366881370544434,-0.0018611066,271616,9.9063635,1588.3852183818817,0.0,0.03601172,0.00053534657,7645.458384639999,500.0
67936,2123,247,0.034771502017974854,-0.01208693,271744,9.906859,1588.9299113750458,0.12695312,0.0031567018,0.008217448,7645.458384639999,500.0
67968,2124,255,-0.009730339050292969,-0.0035391385,271872,9.906924,1589.4486939907074,0.0,0.012548923,0.00076441315,7645.458384639999,500.0
68000,2125,32,-0.001137375831604004,-0.00465414,272000,9.907375,1589.9500958919525,0.033203125,1.1191626,0.0033426685,7705.190450500001,500.0
68032,2126,263,0.29549527168273926,-0.007624298,272128,9.908611,1593.9098052978516,0.0078125,0.021124152,0.0013919917,7705.190450500001,500.0
68064,2127,256,0.023134052753448486,-0.014849355,272256,9.910282,1594.3955700397491,0.09765625,0.013307725,0.0085175475,7705.190450500001,500.0
68096,2128,264,-0.017711400985717773,-0.012376972,272384,9.91094,1594.8959562778473,0.05859375,0.009996197,0.0062516434,7705.190450500001,500.0
68128,2129,235,0.01974034309387207,-0.0023174526,272512,9.911196,1595.3808963298798,0.00390625,0.009455426,0.0013704721,7705.190450500001,500.0
68160,2130,246,0.007374286651611328,-0.003633014,272640,9.9119835,1595.9251637458801,0.0,0.03629901,0.0007879834,7705.190450500001,500.0
68192,2131,257,0.04730886220932007,-0.0029253936,272768,9.911345,1596.4445462226868,0.021484375,0.007747509,0.0025402994,7705.190450500001,500.0
68224,2132,242,0.006023228168487549,-0.0022032722,272896,9.908726,1596.9425675868988,0.00390625,0.011925235,0.0015108687,7705.190450500001,500.0
68256,2133,255,0.005826234817504883,-0.010874098,273024,9.906548,1597.470435142517,0.04296875,0.046137214,0.00378186,7705.190450500001,500.0
68288,2134,259,-0.03301537036895752,-0.014032141,273152,9.904024,1597.9720203876495,0.02734375,0.0037386431,0.0027025244,7705.190450500001,500.0
68320,2135,261,0.011512458324432373,-0.008754645,273280,9.902639,1598.4670715332031,0.091796875,0.011498502,0.007317893,7705.190450500001,500.0
68352,2136,244,0.020918667316436768,-0.010413947,273408,9.900878,1598.957679271698,0.01171875,0.009984264,0.0018779314,7705.190450500001,500.0
68384,2137,227,0.044321537017822266,-0.0024825328,273536,9.901333,1599.4817695617676,0.0,0.014194863,0.00049023377,7705.190450500001,500.0
68416,2138,230,0.032411038875579834,-0.00811755,273664,9.9021225,1600.048181772232,0.052734375,0.019616416,0.004564918,7705.190450500001,500.0
68448,2139,233,0.008744239807128906,-0.009475898,273792,9.903404,1600.6052458286285,0.06640625,0.023017852,0.004997125,7705.190450500001,500.0
68480,2140,227,0.0024112462997436523,-0.015125701,273920,9.904394,1601.1544194221497,0.13476562,0.017189113,0.009478085,7705.190450500001,500.0
68512,2141,28,-0.09363782405853271,-0.0024202252,274048,9.905298,1601.718983411789,0.0,1.2389696,0.00041339398,7791.663664769997,500.0
68544,2142,271,0.14926296472549438,-0.0066173645,274176,9.905976,1606.1479103565216,0.078125,0.009917081,0.0060639763,7791.663664769997,500.0
68576,2143,247,0.09440529346466064,-0.0018286358,274304,9.904875,1606.6195545196533,0.0,0.0051709344,0.00074327923,7791.663664769997,500.0
68608,2144,248,0.07060009241104126,-0.019842707,274432,9.901295,1607.1380972862244,0.18945312,0.014335335,0.01400778,7791.663664769997,500.0
68640,2145,257,-0.01208484172821045,-0.0063741812,274560,9.898027,1607.654016494751,0.0078125,0.023817038,0.001312026,7791.663664769997,500.0
68672,2146,259,0.033430278301239014,-0.0068490678,274688,9.894592,1608.1524488925934,0.00390625,0.006094213,0.0011759566,7791.663664769997,500.0
68704,2147,264,0.03953218460083008,-0.0028067075,274816,9.893128,1608.647136926651,0.0234375,0.026599826,0.0023462356,7791.663664769997,500.0
68736,2148,272,0.19242405891418457,-0.007825829,274944,9.893118,1609.1311645507812,0.0,0.0026145773,0.00058814546,7791.663664769997,500.0
68768,2149,262,0.029495716094970703,-0.007838603,275072,9.891945,1609.6020648479462,0.0390625,0.0330636,0.003970911,7791.663664769997,500.0
68800,2150,261,0.05850106477737427,-0.0060084825,275200,9.890616,1610.0910353660583,0.005859375,0.005751649,0.0016311962,7791.663664769997,500.0
68832,2151,260,0.046796441078186035,-0.0011283412,275328,9.889475,1610.5804669857025,0.0,0.02564243,0.0005029292,7791.663664769997,500.0
68864,2152,243,0.14105284214019775,-0.011133132,275456,9.889067,1611.073254585266,0.076171875,0.008954607,0.0059256153,7791.663664769997,500.0
68896,2153,247,0.017527401447296143,-0.0058820825,275584,9.887462,1611.6009542942047,0.009765625,0.0125683015,0.002100861,7791.663664769997,500.0
68928,2154,237,0.015552937984466553,-0.00036060507,275712,9.885606,1612.12042760849,0.0,0.011278646,0.0007489524,7791.663664769997,500.0
68960,2155,253,-0.007624387741088867,-0.0093050655,275840,9.885486,1612.660211801529,0.08203125,0.014059013,0.0064267027,7791.663664769997,500.0
68992,2156,263,0.005255460739135742,-0.0062285517,275968,9.885601,1613.1655037403107,0.021484375,0.0062723137,0.002439626,7791.663664769997,500.0
69024,2157,32,-0.04030966758728027,-0.0042560454,276096,9.886603,1613.6527869701385,0.0,0.73446405,0.0006680375,7828.131517879999,500.0
69056,2158,248,-0.027919650077819824,-0.0102156345,276224,9.887535,1617.6072149276733,0.00390625,0.008529792,0.0013463926,7828.131517879999,500.0
69088,2159,252,-0.02519404888153076,-0.0022932393,276352,9.887923,1618.1249859333038,0.091796875,0.0094628865,0.006114255,7828.131517879999,500.0
69120,2160,258,-0.0060089826583862305,-0.006507135,276480,9.888162,1618.633587360382,0.01171875,0.009921723,0.0020229593,7828.131517879999,500.0
69152,2161,254,0.01887744665145874,-0.0013531679,276608,9.888945,1619.1298899650574,0.044921875,0.030260053,0.0034762528,7828.131517879999,500.0
69184,2162,259,-0.024622082710266113,-0.014293309,276736,9.889776,1619.6332709789276,0.060546875,0.018268157,0.004517911,7828.131517879999,500.0
69216,2163,266,0.024806678295135498,-0.009088352,276864,9.891238,1620.1263239383698,0.021484375,0.015825821,0.0028655457,7828.131517879999,500.0
69248,2164,269,0.040973961353302,-0.011819521,276992,9.890537,1620.607237815857,0.05078125,0.01831796,0.0043915524,7828.131517879999,500.0
69280,2165,250,0.021137893199920654,-0.004753167,277120,9.8904915,1621.0822913646698,0.0078125,0.016296035,0.0014762151,7828.131517879999,500.0
69312,2166,236,0.01622670888900757,-0.0049432777,277248,9.8921995,1621.5941045284271,0.0078125,0.03127804,0.002029128,7828.131517879999,500.0
69344,2167,233,0.027265846729278564,-0.0060033933,277376,9.891575,1622.1360094547272,0.001953125,0.010036568,0.0013820679,7828.131517879999,500.0
69376,2168,262,-0.026642441749572754,-0.0008974256,277504,9.888838,1622.6844470500946,0.0,0.022842437,0.0011668054,7828.131517879999,500.0
69408,2169,256,0.05658149719238281,-0.008430361,277632,9.886269,1623.1732680797577,0.01171875,0.0075602955,0.0015700021,7828.131517879999,500.0
69440,2170,251,0.003896772861480713,-0.002548106,277760,9.883433,1623.673151731491,0.0078125,0.008700622,0.0014567218,7828.131517879999,500.0
69472,2171,249,-0.015882253646850586,-0.015045304,277888,9.883303,1624.1835160255432,0.12109375,0.014783239,0.009055369,7828.131517879999,500.0
69504,2172,30,-0.05079948902130127,-0.008034691,278016,9.884567,1624.69695353508,0.041015625,1.0964798,0.003411158,7872.815983760001,500.0
69536,2173,258,0.3391149640083313,-0.0068061617,278144,9.884663,1628.8299055099487,0.0078125,0.031971376,0.0014444656,7872.815983760001,500.0
69568,2174,254,0.07635265588760376,-0.01205263,278272,9.883331,1629.3249831199646,0.076171875,0.002294162,0.005235349,7872.815983760001,500.0
69600,2175,244,0.19018226861953735,-0.0029398163,278400,9.881844,1629.8282535076141,0.0,0.001323775,0.0005317608,7872.815983760001,500.0
69632,2176,249,0.04501783847808838,-0.016496468,278528,9.881118,1630.3530778884888,0.171875,0.0042024534,0.011718281,7872.815983760001,500.0
69664,2177,245,-0.004531502723693848,-0.012214828,278656,9.881184,1630.8660180568695,0.046875,0.01321447,0.0038026555,7872.815983760001,500.0
69696,2178,251,0.004985451698303223,-0.002119808,278784,9.882415,1631.3881347179413,0.0078125,0.006353091,0.0014998497,7872.815983760001,500.0
69728,2179,244,0.052259624004364014,-0.007859474,278912,9.884159,1631.8978791236877,0.03515625,0.0015512883,0.003196087,7872.815983760001,500.0
69760,2180,246,0.022724807262420654,-0.0058864555,279040,9.885811,1632.4213564395905,0.025390625,0.005528503,0.0027509811,7872.815983760001,500.0
69792,2181,232,0.06705009937286377,-0.0053850724,279168,9.8866,1632.9416239261627,0.03515625,0.0060941568,0.002811001,7872.815983760001,500.0
69824,2182,231,0.07803159952163696,-0.0038227092,279296,9.886471,1633.4928319454193,0.0,0.003966539,0.0009727448,7872.815983760001,500.0
69856,2183,233,0.013048291206359863,-0.005276142,279424,9.884208,1634.0461344718933,0.029296875,0.0035546692,0.003027907,7872.815983760001,500.0
69888,2184,250,0.044346511363983154,-0.017808206,279552,9.885088,1634.5942447185516,0.15234375,0.0020415694,0.012853513,7872.815983760001,500.0
69920,2185,239,0.08333015441894531,-0.00940352,279680,9.886743,1635.1065170764923,0.041015625,0.014209076,0.0036977804,7872.815983760001,500.0
69952,2186,245,-0.021463394165039062,-0.0025225529,279808,9.887865,1635.6408014297485,0.001953125,0.010922029,0.0009439901,7872.815983760001,500.0
69984,2187,243,0.04626697301864624,-0.0028051445,279936,9.888266,1636.1628334522247,0.0,0.0036483938,0.00078440964,7872.815983760001,500.0
70016,2188,30,-0.07954645156860352,-0.01227964,280064,9.887434,1636.6898081302643,0.03125,1.0439776,0.0029541352,7916.9527865400005,500.0
70048,2189,237,0.03860485553741455,-0.0031812815,280192,9.886629,1640.9142961502075,0.01171875,0.02974079,0.0028619873,7916.9527865400005,500.0
70080,2190,230,0.045313119888305664,-0.002708879,280320,9.885052,1641.4539647102356,0.013671875,0.0099308,0.001758802,7916.9527865400005,500.0
70112,2191,240,0.0354272723197937,-0.0032724435,280448,9.885124,1642.0100893974304,0.0,0.0034943093,0.0010800663,7916.9527865400005,500.0
70144,2192,247,0.11300206184387207,-0.009287672,280576,9.886817,1642.5423030853271,0.009765625,0.0260136,0.0016917286,7916.9527865400005,500.0
70176,2193,249,0.0334017276763916,-0.0073801954,280704,9.887793,1643.0596761703491,0.03125,0.026405249,0.0028936653,7916.9527865400005,500.0
70208,2194,264,0.006447434425354004,-0.005222518,280832,9.888579,1643.5728569030762,0.0078125,0.008382466,0.001488019,7916.9527865400005,500.0
70240,2195,236,0.028912365436553955,-0.013001995,280960,9.887948,1644.057241678238,0.17382812,0.008099069,0.014235977,7916.9527865400005,500.0
70272,2196,237,-0.01714015007019043,-0.016732106,281088,9.885072,1644.6019060611725,0.095703125,0.0023130076,0.0075103897,7916.9527865400005,500.0
70304,2197,230,0.06370896100997925,-0.014014273,281216,9.882457,1645.142409324646,0.0703125,0.00884576,0.005169587,7916.9527865400005,500.0
70336,2198,234,0.08354175090789795,-0.005057402,281344,9.882213,1645.6981389522552,0.0,0.010395831,0.0008023136,7916.9527865400005,500.0
70368,2199,230,0.1417810320854187,-0.007384959,281472,9.882955,1646.2445039749146,0.013671875,0.011863379,0.0019316303,7916.9527865400005,500.0
70400,2200,240,0.13538217544555664,-0.003971211,281600,9.882516,1646.8009746074677,0.017578125,0.0016384439,0.002012701,7916.9527865400005,500.0
70432,2201,223,0.018360495567321777,-0.009469732,281728,9.882029,1647.3349301815033,0.01953125,0.006749153,0.002505823,7916.9527865400005,500.0
70464,2202,246,0.043592095375061035,-0.014775817,281856,9.882477,1647.9081318378448,0.0859375,0.0022603977,0.007547904,7916.9527865400005,500.0
70496,2203,250,-0.0006694793701171875,-0.0037068014,281984,9.884358,1648.4275760650635,0.017578125,0.0054574027,0.0019378538,7916.9527865400005,500.0
70528,2204,31,-0.007125496864318848,-0.0012141599,282112,9.884948,1648.938550233841,0.0,0.44636363,0.00045622623,7926.34919495,500.0
70560,2205,220,0.09269791841506958,-0.009185337,282240,9.883857,1652.9537749290466,0.029296875,0.009482316,0.0029641148,7926.34919495,500.0
70592,2206,216,0.051787614822387695,-0.006539237,282368,9.882785,1653.5337388515472,0.01171875,0.0016725843,0.0019835925,7926.34919495,500.0
70624,2207,242,-0.20347654819488525,-0.015797772,282496,9.88219,1654.1244897842407,0.1328125,0.0015487233,0.012123719,7926.34919495,500.0
70656,2208,247,-0.046192049980163574,-0.00971847,282624,9.882599,1654.6534371376038,0.00390625,0.023062136,0.001206211,7926.34919495,500.0
70688,2209,247,0.002620220184326172,-0.00012926257,282752,9.8823595,1655.171066045761,0.017578125,0.004806213,0.002247276,7926.34919495,500.0
70720,2210,227,0.05819392204284668,-0.009090117,282880,9.882007,1655.6883020401,0.025390625,0.014598277,0.0028439665,7926.34919495,500.0
70752,2211,233,0.0746580958366394,-0.008200666,283008,9.882702,1656.251556634903,0.0234375,0.0056628776,0.0028459355,7926.34919495,500.0
70784,2212,234,0.12039655447006226,-0.008933562,283136,9.882577,1656.801622390747,0.109375,0.0024376756,0.007944728,7926.34919495,500.0
70816,2213,241,0.20983922481536865,-0.0056164064,283264,9.88218,1657.349051475525,0.0,0.008044683,0.0008387823,7926.34919495,500.0
70848,2214,244,0.02545022964477539,-0.0055795563,283392,9.882546,1657.880039691925,0.00390625,0.002512295,0.0012652363,7926.34919495,500.0
70880,2215,242,-0.011111259460449219,-0.009170601,283520,9.883185,1658.404589176178,0.01171875,0.010291197,0.0020025927,7926.34919495,500.0
70912,2216,243,-0.07681536674499512,-0.022213936,283648,9.886309,1658.9331080913544,0.14257812,0.0058131106,0.00983246,7926.34919495,500.0
70944,2217,274,0.08025473356246948,-0.0055520996,283776,9.887122,1659.4608936309814,0.001953125,0.0022194805,0.0011322933,7926.34919495,500.0
70976,2218,261,0.025407373905181885,-0.005686383,283904,9.886845,1659.9281558990479,0.017578125,0.009147859,0.002305669,7926.34919495,500.0
71008,2219,29,-0.12467348575592041,-0.0035425348,284032,9.88783,1660.419582605362,0.0078125,1.07385,0.001101089,7949.22950847,500.0
71040,2220,262,0.05928778648376465,-0.0135271065,284160,9.8885145,1664.7815608978271,0.08203125,0.039754607,0.0061243842,7949.22950847,500.0
71072,2221,260,0.06307774782180786,-0.0019794453,284288,9.888302,1665.2695834636688,0.0,0.018718222,0.0004268739,7949.22950847,500.0
71104,2222,253,0.0036107301712036133,-0.008932953,284416,9.887806,1665.7617783546448,0.03125,0.023781938,0.0027415259,7949.22950847,500.0
71136,2223,265,0.10758662223815918,-0.008334532,284544,9.888273,1666.2671167850494,0.064453125,0.0058274055,0.0048054946,7949.22950847,500.0
71168,2224,262,-0.04541432857513428,-0.006502296,284672,9.888536,1666.7495455741882,0.076171875,0.0033276493,0.005015635,7949.22950847,500.0
71200,2225,243,-0.006772398948669434,-0.005781663,284800,9.888595,1667.237688779831,0.001953125,0.0037925774,0.0008304921,7949.22950847,500.0
71232,2226,236,-0.0539860725402832,-0.009492483,284928,9.887876,1667.7645885944366,0.14453125,0.0029832292,0.012052879,7949.22950847,500.0
71264,2227,240,0.035157740116119385,-0.0010720298,285056,9.887985,1668.3076677322388,0.0,0.0018128218,0.00081309676,7949.22950847,500.0
71296,2228,232,-0.02909398078918457,-0.0038275751,285184,9.888056,1668.8397533893585,0.0,0.010260635,0.0005270255,7949.22950847,500.0
71328,2229,237,0.0862283706665039,-0.00517277,285312,9.889192,1669.3912372589111,0.01171875,0.0038142523,0.0016822275,7949.22950847,500.0
71360,2230,236,-0.02704036235809326,-0.0033895606,285440,9.89138,1669.931668996811,0.013671875,0.0026086518,0.0014241049,7949.22950847,500.0
71392,2231,231,0.20578956604003906,-0.00043208303,285568,9.891908,1670.477532863617,0.0234375,0.007573836,0.0028717916,7949.22950847,500.0
71424,2232,237,0.00030678510665893555,-0.0037740564,285696,9.892128,1671.0312063694,0.02734375,0.027208235,0.0022610477,7949.22950847,500.0
71456,2233,235,0.13947850465774536,-0.01712425,285824,9.892508,1671.5720040798187,0.060546875,0.006757343,0.0047152215,7949.22950847,500.0
71488,2234,239,0.047123610973358154,-0.005670651,285952,9.891889,1672.1156454086304,0.044921875,0.004522218,0.004180608,7949.22950847,500.0
71520,2235,30,-0.06730568408966064,-0.005900016,286080,9.889565,1672.6502413749695,0.00390625,0.84316885,0.0011857982,7962.817036509998,500.0
71552,2236,265,0.05634647607803345,-0.007539022,286208,9.889054,1676.8153460025787,0.015625,0.016829267,0.0023105498,7962.817036509998,500.0
71584,2237,263,-0.014846086502075195,-0.0028815656,286336,9.889151,1677.2985718250275,0.001953125,0.01341385,0.0007694844,7962.817036509998,500.0
71616,2238,255,0.1124616265296936,-0.0028939347,286464,9.89006,1677.7857086658478,0.0,0.0076026167,0.0009208542,7962.817036509998,500.0
71648,2239,252,0.04788315296173096,-0.0025649515,286592,9.890289,1678.286494731903,0.017578125,0.009679773,0.0017003473,7962.817036509998,500.0
71680,2240,257,0.04113125801086426,-0.011792757,286720,9.89018,1678.7944672107697,0.1171875,0.016041871,0.0076693143,7962.817036509998,500.0
71712,2241,256,-0.025149941444396973,-0.0063497648,286848,9.888592,1679.292475938797,0.001953125,0.00588779,0.0007911714,7962.817036509998,500.0
71744,2242,254,0.017211854457855225,-0.012950624,286976,9.886524,1679.7914350032806,0.0625,0.01351093,0.005586421,7962.817036509998,500.0
71776,2243,258,0.10640460252761841,-0.0020604415,287104,9.884539,1680.2952818870544,0.0,0.008552552,0.0007346063,7962.817036509998,500.0
71808,2244,254,-0.030095458030700684,-0.006731131,287232,9.880961,1680.7909939289093,0.0078125,0.00778768,0.0019605458,7962.817036509998,500.0
71840,2245,257,-0.021232008934020996,-0.0038047526,287360,9.879055,1681.2941043376923,0.005859375,0.004475008,0.0018194024,7962.817036509998,500.0
71872,2246,258,0.2076595425605774,-0.013841429,287488,9.877957,1681.7919018268585,0.11328125,0.0046347734,0.008818586,7962.817036509998,500.0
71904,2247,268,0.004582643508911133,-0.002119019,287616,9.878087,1682.2889428138733,0.00390625,0.01911548,0.0013756339,7962.817036509998,500.0
71936,2248,262,0.1680564284324646,-0.011705108,287744,9.878285,1682.7655346393585,0.01171875,0.004107052,0.001512459,7962.817036509998,500.0
71968,2249,262,-0.018900513648986816,-0.0058633154,287872,9.877311,1683.2546031475067,0.029296875,0.004231469,0.0030843397,7962.817036509998,500.0
72000,2250,32,0.002703428268432617,-0.00072857505,288000,9.875456,1683.7429521083832,0.001953125,0.9531559,0.00054539734,8021.9897048,500.0
72032,2251,258,0.24929338693618774,-0.0061961836,288128,9.874343,1687.711621761322,0.001953125,0.01562561,0.00067209656,8021.9897048,500.0
72064,2252,245,-0.05864429473876953,-0.005101638,288256,9.87298,1688.2083008289337,0.00390625,0.0093975095,0.0011800075,8021.9897048,500.0
72096,2253,257,0.08482521772384644,-0.0085332915,288384,9.872182,1688.7303183078766,0.033203125,0.01987254,0.0028884904,8021.9897048,500.0
72128,2254,254,0.00679934024810791,-0.0053297495,288512,9.8733015,1689.2273561954498,0.0234375,0.011172421,0.002033767,8021.9897048,500.0
72160,2255,253,0.002465188503265381,-0.006305812,288640,9.873214,1689.7304532527924,0.033203125,0.04390375,0.0033520125,8021.9897048,500.0
72192,2256,237,0.03648024797439575,-0.0080224695,288768,9.872171,1690.2358598709106,0.033203125,0.012532323,0.0027341326,8021.9897048,500.0
72224,2257,254,0.01839911937713623,-0.0011755299,288896,9.871993,1690.7759318351746,0.0,0.009025882,0.00040006987,8021.9897048,500.0
72256,2258,242,0.013741493225097656,-0.0016997412,289024,9.874145,1691.2824330329895,0.00390625,0.001770987,0.0019358497,8021.9897048,500.0
72288,2259,233,0.07552337646484375,-0.008349973,289152,9.876751,1691.8099024295807,0.041015625,0.006784048,0.003948038,8021.9897048,500.0
72320,2260,229,0.026176393032073975,-0.0033397195,289280,9.878277,1692.357833623886,0.00390625,0.013406241,0.0015297421,8021.9897048,500.0
72352,2261,242,0.08717566728591919,-0.005616773,289408,9.879983,1692.915370464325,0.0,0.0023992676,0.0010833358,8021.9897048,500.0
72384,2262,254,-0.01892268657684326,-0.0027555125,289536,9.880647,1693.4433336257935,0.005859375,0.011463037,0.0013030771,8021.9897048,500.0
72416,2263,250,0.05777537822723389,-0.005235581,289664,9.880721,1693.9474687576294,0.0,0.005831976,0.00074359216,8021.9897048,500.0
72448,2264,259,-0.004066824913024902,-0.007898549,289792,9.883766,1694.4591081142426,0.03125,0.021371216,0.0027826964,8021.9897048,500.0
72480,2265,259,-0.005885004997253418,-0.008285297,289920,9.886429,1694.954120874405,0.041015625,0.0127665205,0.003636153,8021.9897048,500.0
72512,2266,31,-0.07151663303375244,-0.009218969,290048,9.888989,1695.4478278160095,0.025390625,0.9643951,0.0025829,8038.771289139999,500.0
72544,2267,268,0.10967469215393066,-0.004490248,290176,9.890329,1699.5460720062256,0.0,0.012156654,0.00046103532,8038.771289139999,500.0
72576,2268,270,0.016177237033843994,-0.0045765154,290304,9.891412,1700.0226395130157,0.001953125,0.020616997,0.0012549944,8038.771289139999,500.0
72608,2269,248,-0.0647268295288086,-0.005390389,290432,9.891808,1700.4966351985931,0.013671875,0.005590489,0.001723378,8038.771289139999,500.0
72640,2270,243,-0.002439260482788086,-0.009000238,290560,9.891334,1701.0122344493866,0.029296875,0.006081552,0.0025953436,8038.771289139999,500.0
72672,2271,243,-0.013951897621154785,-0.0114729395,290688,9.890971,1701.5393278598785,0.05078125,0.009850553,0.0039098402,8038.771289139999,500.0
72704,2272,227,0.022157013416290283,-0.0030805697,290816,9.890523,1702.0652551651,0.009765625,0.019988187,0.0017840265,8038.771289139999,500.0
72736,2273,223,0.009025275707244873,-0.002609408,290944,9.889732,1702.6285228729248,0.0,0.0077139153,0.00083139434,8038.771289139999,500.0
72768,2274,228,0.01520991325378418,-0.007403023,291072,9.89005,1703.200845003128,0.001953125,0.012899305,0.0017197881,8038.771289139999,500.0
72800,2275,240,-0.034937262535095215,-0.0025108298,291200,9.890741,1703.7614424228668,0.0,0.001073277,0.00047431226,8038.771289139999,500.0
72832,2276,255,-0.004694700241088867,-0.0064214487,291328,9.891396,1704.2945935726166,0.01953125,0.033138216,0.0020913505,8038.771289139999,500.0
72864,2277,243,0.03858667612075806,-0.0072919033,291456,9.892753,1704.7978382110596,0.04296875,0.0076533095,0.0037842102,8038.771289139999,500.0
72896,2278,246,0.11708700656890869,-0.002030049,291584,9.891962,1705.3249320983887,0.009765625,0.011815921,0.0014944857,8038.771289139999,500.0
72928,2279,266,0.06498336791992188,-0.010137382,291712,9.893162,1705.8442733287811,0.041015625,0.009685477,0.0032835843,8038.771289139999,500.0
72960,2280,262,0.09743064641952515,-0.008357577,291840,9.893156,1706.3260757923126,0.017578125,0.006780218,0.0022539496,8038.771289139999,500.0
72992,2281,271,0.11839503049850464,-0.012432808,291968,9.892722,1706.8154797554016,0.060546875,0.035085313,0.0040667527,8038.771289139999,500.0
73024,2282,32,-0.03221166133880615,-0.011164408,292096,9.890349,1707.287432193756,0.03125,0.7125417,0.0027553497,8071.790073119999,500.0
73056,2283,266,-0.01827716827392578,-0.003328797,292224,9.889933,1711.2093455791473,0.0,0.01569982,0.0007050829,8071.790073119999,500.0
73088,2284,260,0.002611219882965088,-0.011999821,292352,9.890291,1711.689929485321,0.18359375,0.02041795,0.011849668,8071.790073119999,500.0
73120,2285,264,0.0027170777320861816,-0.007652262,292480,9.889119,1712.183084487915,0.07421875,0.003455603,0.0061629843,8071.790073119999,500.0
73152,2286,258,0.0642595887184143,-0.010145608,292608,9.887001,1712.666984796524,0.068359375,0.0043769493,0.0062389406,8071.790073119999,500.0
73184,2287,266,-0.015973448753356934,-0.0032059813,292736,9.885217,1713.1646010875702,0.0,0.007997164,0.00060424564,8071.790073119999,500.0
73216,2288,234,0.1378195881843567,-0.0048069805,292864,9.885079,1713.6455409526825,0.001953125,0.0095115695,0.000980491,8071.790073119999,500.0
73248,2289,224,0.011150360107421875,-0.0063226307,292992,9.884467,1714.192692041397,0.048828125,0.03143656,0.0033774278,8071.790073119999,500.0
73280,2290,224,0.1336931586265564,-0.0027162093,293120,9.883309,1714.7623708248138,0.00390625,0.002234596,0.0020023307,8071.790073119999,500.0
73312,2291,235,-0.018145442008972168,-0.010454059,293248,9.881617,1715.3322565555573,0.048828125,0.009964752,0.0037692848,8071.790073119999,500.0
73344,2292,248,0.0021734237670898438,0.0014858672,293376,9.8822975,1715.8755741119385,0.0,0.004175252,0.0010304138,8071.790073119999,500.0
73376,2293,256,0.04040980339050293,-0.010108529,293504,9.883169,1716.3916158676147,0.029296875,0.008478306,0.0034875143,8071.790073119999,500.0
73408,2294,269,0.05112379789352417,-0.010757236,293632,9.88338,1716.8920619487762,0.072265625,0.004759575,0.005899841,8071.790073119999,500.0
73440,2295,268,0.018384277820587158,-0.0037109507,293760,9.883662,1717.3672864437103,0.025390625,0.0073476583,0.00224211,8071.790073119999,500.0
73472,2296,268,0.16034811735153198,-0.0045346506,293888,9.884499,1717.8440704345703,0.005859375,0.008129848,0.0013585766,8071.790073119999,500.0
73504,2297,32,-0.08981239795684814,-0.0040787957,294016,9.886031,1718.3219683170319,0.005859375,1.0262007,0.0014721882,8080.374092799998,500.0
73536,2298,265,0.4502723217010498,-0.0032735867,294144,9.886993,1722.207755804062,0.01171875,0.012060472,0.0017974321,8080.374092799998,500.0
73568,2299,244,0.0053331851959228516,-0.0053768028,294272,9.88532,1722.6911952495575,0.03125,0.004885067,0.0028173223,8080.374092799998,500.0
73600,2300,248,0.03328263759613037,-0.012175193,294400,9.883723,1723.2154803276062,0.021484375,0.008034376,0.00268155,8080.374092799998,500.0
73632,2301,223,0.0686752200126648,-0.002709121,294528,9.883095,1723.7309329509735,0.005859375,0.008835639,0.0013128719,8080.374092799998,500.0
73664,2302,219,0.13496607542037964,-0.010335075,294656,9.882165,1724.3045480251312,0.009765625,0.0021442934,0.0014431154,8080.374092799998,500.0
73696,2303,236,-0.005500197410583496,-0.0025730622,294784,9.882108,1724.8874032497406,0.001953125,0.0050740074,0.0011200905,8080.374092799998,500.0
