EpThisIter,EpRewMean,optimgain,meankl,surrgain,EpLenMean,entloss,entropy,explained_variance_tdlam_before,EpisodesSoFar,TimestepsSoFar,TimeElapsed
1,113365.04498014999,0.010305726,0.0045952233,0.010305726,1000.0,0.0,5.4569097,0.08268296718597412,438,438272,2059.1515753269196
1,113246.721769375,0.018550143,0.009344255,0.018550143,1000.0,0.0,5.4546514,0.6766096353530884,439,439296,2063.9709401130676
1,111144.72368347501,0.022519302,0.0075539416,0.022519302,1000.0,0.0,5.4810805,0.6250844895839691,440,440320,2068.559766769409
1,110741.18303492502,0.048418127,0.008641977,0.048418127,1000.0,0.0,5.479571,0.047688305377960205,441,441344,2073.485703229904
1,110696.04531107498,0.08460641,0.0076000793,0.08460641,1000.0,0.0,5.4928412,0.1804894208908081,442,442368,2078.609941959381
1,110578.79965865002,0.009584241,0.003803168,0.009584241,1000.0,0.0,5.4838696,-0.021240949630737305,443,443392,2083.732298851013
1,110394.44015800001,0.01146398,0.008881535,0.01146398,1000.0,0.0,5.4850245,0.00744473934173584,444,444416,2088.7573566436768
1,110281.22636705,0.016619,0.010463471,0.016619,1000.0,0.0,5.451621,0.06110429763793945,445,445440,2093.913183450699
1,110861.47066267501,0.015925698,0.0077771056,0.015925698,1000.0,0.0,5.425604,-0.18559980392456055,446,446464,2098.916645050049
1,110786.08819502499,0.0065168096,0.0061067585,0.0065168096,1000.0,0.0,5.4094863,0.06967407464981079,447,447488,2104.042855501175
1,110610.83839799999,0.014152583,0.0124082845,0.014152583,1000.0,0.0,5.3644423,-0.027425408363342285,448,448512,2109.1063232421875
1,110496.30721279999,0.01836218,0.006854618,0.01836218,1000.0,0.0,5.362387,-0.05293464660644531,449,449536,2114.536679506302
1,110489.15346074998,0.02091088,0.0138071105,0.02091088,1000.0,0.0,5.300725,0.0031197071075439453,450,450560,2120.0398740768433
1,110307.29103302499,0.00975089,0.006843702,0.00975089,1000.0,0.0,5.277039,-0.005849599838256836,451,451584,2125.1968870162964
1,110288.82931154998,0.016755398,0.010331623,0.016755398,1000.0,0.0,5.297907,0.007932186126708984,452,452608,2130.7880470752716
1,110165.79410500001,0.042949993,0.0036525717,0.042949993,1000.0,0.0,5.290827,-0.006160855293273926,453,453632,2136.0095734596252
1,110105.059813675,0.016703764,0.011371158,0.016703764,1000.0,0.0,5.276324,-0.14236688613891602,454,454656,2141.426450252533
1,110235.3722428,0.022173364,0.0131211085,0.022173364,1000.0,0.0,5.303545,-0.03234541416168213,455,455680,2146.774046421051
1,110070.53189204998,0.018932285,0.005968048,0.018932285,1000.0,0.0,5.304706,-0.01827073097229004,456,456704,2152.2456393241882
1,110041.806357575,0.0049770745,0.0075194426,0.0049770745,1000.0,0.0,5.292258,-0.010316014289855957,457,457728,2157.3969354629517
1,110079.38447034999,0.015088698,0.009008553,0.015088698,1000.0,0.0,5.2975073,-0.12088966369628906,458,458752,2162.598883867264
1,109954.78108455,0.011132732,0.0045222174,0.011132732,1000.0,0.0,5.253729,0.022002696990966797,459,459776,2167.783116579056
1,109877.146827425,0.01874274,0.0064751212,0.01874274,1000.0,0.0,5.235272,0.0008594393730163574,460,460800,2173.466112136841
1,109716.462339325,0.0076217703,0.005924263,0.0076217703,1000.0,0.0,5.2303247,-0.0019356012344360352,461,461824,2178.9694595336914
1,110504.94395057499,0.01478675,0.01427432,0.01478675,1000.0,0.0,5.22851,0.025010645389556885,462,462848,2184.094049692154
1,110587.63581875002,0.048855543,0.013975907,0.048855543,1000.0,0.0,5.2621894,-0.23874425888061523,463,463872,2189.3084111213684
1,110504.54597497499,0.02052144,0.008434046,0.02052144,1000.0,0.0,5.2172227,-0.0027085542678833008,464,464896,2194.7623538970947
1,110383.337474225,0.02316086,0.0077473703,0.02316086,1000.0,0.0,5.193627,0.008108198642730713,465,465920,2200.0112533569336
1,110228.7010394,0.03183007,0.011196647,0.03183007,1000.0,0.0,5.195538,-0.222756028175354,466,466944,2205.2973387241364
1,110201.580700575,0.008742363,0.009871509,0.008742363,1000.0,0.0,5.210632,-0.009346485137939453,467,467968,2210.4247682094574
1,110387.69781105002,0.019549556,0.009262707,0.019549556,1000.0,0.0,5.1721416,-0.00026345252990722656,468,468992,2215.83913898468
2,110253.393884025,0.011306648,0.005494275,0.011306648,1000.0,0.0,5.1905904,-0.0001888275146484375,470,470016,2221.720427274704
1,110437.58906669999,0.012876531,0.014849814,0.012876531,1000.0,0.0,5.24925,-0.001510024070739746,471,471040,2227.31170797348
1,110370.91875102502,0.01104713,0.014521837,0.01104713,1000.0,0.0,5.2523007,-0.0022548437118530273,472,472064,2232.536610364914
1,110598.37082675002,0.014198885,0.0057202308,0.014198885,1000.0,0.0,5.22007,-0.007019996643066406,473,473088,2237.797042608261
1,110737.99161757501,0.014541503,0.00732468,0.014541503,1000.0,0.0,5.2217026,-0.010085105895996094,474,474112,2243.0696539878845
1,112119.56555832499,0.017680885,0.011487728,0.017680885,1000.0,0.0,5.206239,-0.006737828254699707,475,475136,2248.2808876037598
1,112297.26134120002,0.007788677,0.004302064,0.007788677,1000.0,0.0,5.2060313,0.019540488719940186,476,476160,2253.3024151325226
1,112701.05354392501,0.0101249525,0.00818277,0.0101249525,1000.0,0.0,5.2073927,0.13969320058822632,477,477184,2258.190286874771
1,112627.18185105003,0.0051587964,0.0051994193,0.0051587964,1000.0,0.0,5.2115855,-0.008984208106994629,478,478208,2263.2440178394318
1,112823.40259055002,0.03195834,0.0049568517,0.03195834,1000.0,0.0,5.211121,-0.037465572357177734,479,479232,2268.210568666458
1,115005.81751190001,0.015696842,0.0094092,0.015696842,1000.0,0.0,5.209412,0.0016283988952636719,480,480256,2273.258327484131
1,115356.03461077502,0.007189809,0.005196597,0.007189809,1000.0,0.0,5.197205,-0.0075081586837768555,481,481280,2278.2137489318848
1,115337.29921280002,0.011706155,0.010585852,0.011706155,1000.0,0.0,5.1388316,0.016847431659698486,482,482304,2283.341539144516
1,115578.15735674999,0.011222901,0.008439682,0.011222901,1000.0,0.0,5.157489,0.01105886697769165,483,483328,2288.363545179367
1,115803.56057367501,0.006092663,0.00723387,0.006092663,1000.0,0.0,5.1429863,0.014447212219238281,484,484352,2293.403277158737
1,115932.283096,0.0019897886,0.0011528129,0.0019897886,1000.0,0.0,5.142767,-0.011188864707946777,485,485376,2298.582133293152
1,116205.32605515001,0.01058292,0.0042045917,0.01058292,1000.0,0.0,5.1259346,-0.0008705854415893555,486,486400,2303.8672738075256
1,116345.26785479998,0.0063655586,0.0038415736,0.0063655586,1000.0,0.0,5.1547184,-0.00831294059753418,487,487424,2309.154764652252
1,116343.35584997499,0.006294746,0.007192515,0.006294746,1000.0,0.0,5.1542363,0.0038226842880249023,488,488448,2314.503139734268
1,116270.71459999999,0.0021527144,0.009420758,0.0021527144,1000.0,0.0,5.148704,0.07929033041000366,489,489472,2319.600580215454
1,116435.12607089998,0.013196208,0.005899311,0.013196208,1000.0,0.0,5.123779,0.0019897818565368652,490,490496,2324.9336371421814
1,116634.93562422499,0.0075679095,0.012568623,0.0075679095,1000.0,0.0,5.1524673,0.0713161826133728,491,491520,2330.537543773651
1,116094.0022022,0.009698879,0.005627712,0.009698879,1000.0,0.0,5.164025,-0.01807987689971924,492,492544,2336.326849460602
1,115663.578777275,0.0074631656,0.0065791234,0.0074631656,1000.0,0.0,5.1527767,-0.011562585830688477,493,493568,2342.0083661079407
1,115185.29571314999,0.005593501,0.0050801476,0.005593501,1000.0,0.0,5.1707716,0.01945406198501587,494,494592,2347.3689348697662
1,114470.16002402501,0.012036302,0.00988863,0.012036302,1000.0,0.0,5.1868052,0.32062214612960815,495,495616,2352.672679424286
1,114628.12253695,0.008048771,0.0047322316,0.008048771,1000.0,0.0,5.17926,0.13875514268875122,496,496640,2358.0334820747375
1,113962.15281755,0.008985771,0.0084931925,0.008985771,1000.0,0.0,5.1854243,0.45308369398117065,497,497664,2363.3353617191315
1,113970.57921819999,0.00822264,0.0068060337,0.00822264,1000.0,0.0,5.2091618,-0.008761167526245117,498,498688,2368.855694293976
1,113538.980914175,0.014586944,0.011433305,0.014586944,1000.0,0.0,5.1598525,0.054948508739471436,499,499712,2374.2762768268585
1,113136.0054382,0.028061226,0.012799178,0.028061226,1000.0,0.0,5.0511703,0.4675028324127197,500,500736,2379.5226736068726
