approxkl,policy_entropy,clipfrac,fps,n_updates,value_loss,explained_variance,total_timesteps,serial_timesteps,policy_loss,time_elapsed,ep_len_mean,ep_reward_mean
0.001530385,9.807671,0.005859375,282,874,0.023430685,-0.006145834922790527,111872,27968,-0.004414413,630.1598024368286,500.0,6268.27789976
0.001262711,9.806755,0.00390625,30,875,1.283485,0.0076493024826049805,112000,28000,-0.0038443804,630.6136145591736,500.0,6441.83738916
0.001501196,9.806293,0.009765625,241,876,0.013158853,0.33685028553009033,112128,28032,-0.009449371,634.8104972839355,500.0,6441.83738916
0.0005354285,9.807117,0.0,234,877,0.026269808,-0.019765377044677734,112256,28064,0.0011926293,635.340781211853,500.0,6441.83738916
0.0004848297,9.808327,0.0,248,878,0.004141078,0.017865657806396484,112384,28096,-0.003774563,635.886944770813,500.0,6441.83738916
0.00015810083,9.807732,0.0,262,879,0.02722726,0.07540684938430786,112512,28128,-0.00039948907,636.4041004180908,500.0,6441.83738916
0.00041516975,9.807323,0.0,266,880,0.019582791,-0.004195451736450195,112640,28160,-0.0008404341,636.8918960094452,500.0,6441.83738916
0.0005909088,9.808337,0.0,256,881,0.0063618002,-0.06315040588378906,112768,28192,-0.004048872,637.3737096786499,500.0,6441.83738916
0.001126349,9.808415,0.005859375,252,882,0.019596692,0.04047441482543945,112896,28224,-0.004227598,637.8737075328827,500.0,6441.83738916
0.0003929797,9.80877,0.0,258,883,0.020314643,0.07757335901260376,113024,28256,-0.0028906818,638.3811297416687,500.0,6441.83738916
0.0013526217,9.809413,0.00390625,241,884,0.01308878,0.07673245668411255,113152,28288,-0.008475469,638.8761699199677,500.0,6441.83738916
0.0012731436,9.810305,0.001953125,242,885,0.0057330783,0.04760223627090454,113280,28320,-0.006272569,639.4064486026764,500.0,6441.83738916
0.0017057857,9.811736,0.013671875,251,886,0.030846031,0.005612730979919434,113408,28352,-0.0106142545,639.9358327388763,500.0,6441.83738916
0.0007199226,9.81192,0.0,273,887,0.010509617,0.07203185558319092,113536,28384,-0.00084069965,640.4449925422668,500.0,6441.83738916
0.000975303,9.809869,0.001953125,248,888,0.010492387,0.04411214590072632,113664,28416,-0.0025738222,640.9137432575226,500.0,6441.83738916
0.0017204421,9.80783,0.009765625,273,889,0.009410149,0.04224038124084473,113792,28448,-0.010098162,641.4291548728943,500.0,6441.83738916
0.00235213,9.806896,0.0078125,264,890,0.013868884,0.0039023756980895996,113920,28480,-0.0063958587,641.89723944664,500.0,6441.83738916
0.00044171792,9.8058605,0.0,32,891,1.4163681,-0.12732648849487305,114048,28512,-0.0038094455,642.3826248645782,500.0,6611.924838109999
0.0011208993,9.805256,0.00390625,253,892,0.027588474,0.0009278059005737305,114176,28544,-0.006187113,646.3838386535645,500.0,6611.924838109999
0.0010211008,9.80472,0.001953125,256,893,0.011391404,0.0023525357246398926,114304,28576,-0.004801248,646.8897633552551,500.0,6611.924838109999
0.0022226614,9.804357,0.015625,257,894,0.013733419,-0.010708093643188477,114432,28608,-0.008232413,647.3887679576874,500.0,6611.924838109999
0.0015157388,9.804117,0.01171875,232,895,0.012447273,0.042224764823913574,114560,28640,-0.0065956004,647.8871142864227,500.0,6611.924838109999
0.00063555693,9.80271,0.0,253,896,0.020802842,0.015583634376525879,114688,28672,-0.0024254578,648.4384467601776,500.0,6611.924838109999
0.00051241764,9.802284,0.0,260,897,0.016760876,0.002948760986328125,114816,28704,-0.001482944,648.943790435791,500.0,6611.924838109999
0.0015482532,9.80244,0.01171875,245,898,0.013184796,0.003969907760620117,114944,28736,-0.006238944,649.4372792243958,500.0,6611.924838109999
0.0018673245,9.80139,0.0078125,250,899,0.0058172187,0.08293795585632324,115072,28768,-0.0049713515,649.9601948261261,500.0,6611.924838109999
0.00038154534,9.799536,0.0,264,900,0.011117828,0.00981748104095459,115200,28800,-0.0012370925,650.4722473621368,500.0,6611.924838109999
0.0012116991,9.798841,0.001953125,262,901,0.009369627,0.016161680221557617,115328,28832,-0.0071101435,650.957466840744,500.0,6611.924838109999
0.0018189074,9.797304,0.00390625,255,902,0.024924235,0.06696921586990356,115456,28864,-0.013112506,651.4450364112854,500.0,6611.924838109999
0.0005467668,9.795563,0.0,248,903,0.0072883237,-0.02653205394744873,115584,28896,0.00017581088,651.9478840827942,500.0,6611.924838109999
0.0010195631,9.794863,0.0,258,904,0.015341086,0.02836543321609497,115712,28928,-0.0030654974,652.4642922878265,500.0,6611.924838109999
0.0019734697,9.793894,0.015625,270,905,0.012556487,-0.02536749839782715,115840,28960,-0.0069586188,652.9595463275909,500.0,6611.924838109999
0.0007422896,9.793569,0.0,279,906,0.037432745,0.0252455472946167,115968,28992,-0.0027930085,653.4331479072571,500.0,6611.924838109999
0.00036088948,9.792736,0.0,32,907,0.96912134,-0.04481661319732666,116096,29024,-0.0028792804,653.8911490440369,500.0,6791.580006719999
0.0006048332,9.792291,0.0,255,908,0.00953518,0.13037025928497314,116224,29056,-0.005064104,657.8368692398071,500.0,6791.580006719999
0.0033983435,9.791144,0.033203125,249,909,0.01149092,0.0557519793510437,116352,29088,-0.015545135,658.3394937515259,500.0,6791.580006719999
0.0005086471,9.790597,0.0,249,910,0.011838366,-0.01171410083770752,116480,29120,-0.00038458384,658.8539056777954,500.0,6791.580006719999
0.0020919463,9.789446,0.01953125,255,911,0.007343286,0.08871221542358398,116608,29152,-0.013039619,659.3682272434235,500.0,6791.580006719999
0.00062857347,9.78813,0.0,251,912,0.010894264,-0.00910651683807373,116736,29184,-0.001080394,659.8695929050446,500.0,6791.580006719999
0.0014731258,9.788234,0.005859375,274,913,0.0072926893,0.11344945430755615,116864,29216,-0.007255462,660.3801372051239,500.0,6791.580006719999
0.004104266,9.7904415,0.041015625,254,914,0.011326745,0.05640089511871338,116992,29248,-0.017711908,660.847621679306,500.0,6791.580006719999
0.001077137,9.791037,0.0,239,915,0.009979483,-0.007276296615600586,117120,29280,-0.00049191643,661.3514540195465,500.0,6791.580006719999
0.0016367744,9.7919445,0.0078125,261,916,0.02214365,-0.023859024047851562,117248,29312,-0.006869681,661.8866746425629,500.0,6791.580006719999
0.002039897,9.792284,0.0078125,268,917,0.01926634,-0.00548708438873291,117376,29344,-0.0066138054,662.377475976944,500.0,6791.580006719999
0.003403974,9.793427,0.025390625,257,918,0.013237113,-0.006473064422607422,117504,29376,-0.006872378,662.8557727336884,500.0,6791.580006719999
0.00228734,9.794251,0.025390625,257,919,0.016024264,0.06481391191482544,117632,29408,-0.013382893,663.3552589416504,500.0,6791.580006719999
0.007964511,9.792782,0.10546875,253,920,0.024503104,0.10059535503387451,117760,29440,-0.021123406,663.8527817726135,500.0,6791.580006719999
0.0009629922,9.791893,0.0,226,921,0.008949135,0.01202017068862915,117888,29472,-0.0066698752,664.3587229251862,500.0,6791.580006719999
0.0012015657,9.793189,0.00390625,30,922,1.1785201,-0.06410515308380127,118016,29504,-0.0036220201,664.9252710342407,500.0,6939.193636329999
0.0010361198,9.792782,0.0,263,923,0.036915377,0.1333329677581787,118144,29536,-0.0047581038,669.1211137771606,500.0,6939.193636329999
0.00055551564,9.791673,0.0,258,924,0.015392171,0.04414069652557373,118272,29568,-0.0019837474,669.6093118190765,500.0,6939.193636329999
0.0010949695,9.791447,0.001953125,269,925,0.0070205517,-0.09627246856689453,118400,29600,-0.0056968704,670.1047005653381,500.0,6939.193636329999
0.0008479623,9.791119,0.0,259,926,0.0066170944,0.009690403938293457,118528,29632,-0.0035838322,670.5799040794373,500.0,6939.193636329999
0.0006485155,9.792061,0.0,254,927,0.048894808,-0.010575652122497559,118656,29664,-0.0015074769,671.0738732814789,500.0,6939.193636329999
0.0010124074,9.791843,0.0078125,233,928,0.008972196,0.011793196201324463,118784,29696,-0.007004268,671.5776944160461,500.0,6939.193636329999
0.0005268512,9.790455,0.0,258,929,0.042323716,0.015739142894744873,118912,29728,0.0011780257,672.127965927124,500.0,6939.193636329999
0.0006700179,9.790748,0.0,251,930,0.015692975,0.04739701747894287,119040,29760,-0.007925842,672.6238310337067,500.0,6939.193636329999
0.0016156515,9.792665,0.015625,244,931,0.009260788,-0.007548332214355469,119168,29792,-0.0071379417,673.134316444397,500.0,6939.193636329999
0.0016794488,9.79462,0.015625,244,932,0.013194402,-0.027216792106628418,119296,29824,-0.0111807715,673.657876253128,500.0,6939.193636329999
0.0021964132,9.797652,0.01953125,249,933,0.013922662,-0.06384122371673584,119424,29856,-0.005051419,674.1814420223236,500.0,6939.193636329999
0.0022874426,9.799584,0.013671875,266,934,0.028099181,-0.01909017562866211,119552,29888,-0.007820131,674.6952965259552,500.0,6939.193636329999
0.004278603,9.799935,0.0546875,248,935,0.010180667,0.01649683713912964,119680,29920,-0.012387805,675.1760637760162,500.0,6939.193636329999
0.0012370537,9.799378,0.005859375,267,936,0.0061882944,0.051059842109680176,119808,29952,-0.007327268,675.692150592804,500.0,6939.193636329999
0.0028852555,9.79862,0.029296875,267,937,0.03508164,0.0766955018043518,119936,29984,-0.0067194267,676.1716732978821,500.0,6939.193636329999
0.0008717006,9.797487,0.0,33,938,1.293065,-0.03854823112487793,120064,30016,-0.0067057833,676.650365114212,500.0,7144.217115669999
0.0013788772,9.79655,0.001953125,271,939,0.02503618,0.014067888259887695,120192,30048,-0.00601378,680.5107672214508,500.0,7144.217115669999
0.0009007265,9.793984,0.0,250,940,0.0064923395,-0.02380228042602539,120320,30080,-0.003925306,680.9839472770691,500.0,7144.217115669999
0.0028323666,9.793605,0.03515625,264,941,0.019674,0.05406796932220459,120448,30112,-0.013785614,681.4950549602509,500.0,7144.217115669999
0.0010320345,9.7944565,0.00390625,227,942,0.011886672,0.001159369945526123,120576,30144,-0.0028420126,681.9792218208313,500.0,7144.217115669999
0.002079627,9.795745,0.01171875,256,943,0.013376038,-0.013044953346252441,120704,30176,-0.00821025,682.542902469635,500.0,7144.217115669999
0.0020831963,9.797165,0.013671875,241,944,0.01824445,-0.037748098373413086,120832,30208,-0.008492639,683.043622970581,500.0,7144.217115669999
0.0012207474,9.798702,0.0,235,945,0.02785196,0.020621657371520996,120960,30240,-0.0037312687,683.5743460655212,500.0,7144.217115669999
0.0016556282,9.797814,0.01171875,226,946,0.011999955,0.052172183990478516,121088,30272,-0.008153701,684.1180531978607,500.0,7144.217115669999
0.0030817243,9.796836,0.033203125,232,947,0.024139885,0.007250487804412842,121216,30304,-0.010517275,684.6847541332245,500.0,7144.217115669999
0.00044864096,9.795282,0.0,243,948,0.016230239,0.1070755124092102,121344,30336,-0.00031587982,685.2357614040375,500.0,7144.217115669999
0.005721034,9.79513,0.08203125,257,949,0.0119962115,0.0060530900955200195,121472,30368,-0.014104692,685.7641479969025,500.0,7144.217115669999
0.0012750016,9.795564,0.005859375,250,950,0.019376945,-0.011313438415527344,121600,30400,-0.006692576,686.2616591453552,500.0,7144.217115669999
0.0031977515,9.79477,0.02734375,262,951,0.029422274,0.030325710773468018,121728,30432,-0.009118604,686.7727355957031,500.0,7144.217115669999
0.0019077535,9.793315,0.01171875,251,952,0.015017967,0.005065202713012695,121856,30464,-0.009046391,687.2617058753967,500.0,7144.217115669999
0.003155958,9.793102,0.037109375,251,953,0.0063345097,0.13429725170135498,121984,30496,-0.010828881,687.7709562778473,500.0,7144.217115669999
0.0008061973,9.793713,0.0,32,954,0.5258082,-0.015568971633911133,122112,30528,-0.005213722,688.2820467948914,500.0,7313.158189
0.0027347764,9.792784,0.029296875,261,955,0.012824979,-0.030912160873413086,122240,30560,-0.013268866,692.2215812206268,500.0,7313.158189
0.00039972275,9.791071,0.0,269,956,0.020990523,0.03640240430831909,122368,30592,-0.0013212071,692.7107639312744,500.0,7313.158189
0.00075491855,9.788467,0.0,257,957,0.034271635,-0.008578062057495117,122496,30624,-0.0051515256,693.1866805553436,500.0,7313.158189
0.0029775654,9.786832,0.02734375,267,958,0.030092167,-0.014280080795288086,122624,30656,-0.008565843,693.6851584911346,500.0,7313.158189
0.00090234197,9.785855,0.0,250,959,0.02219328,0.027638614177703857,122752,30688,-0.009267645,694.1656515598297,500.0,7313.158189
0.0032767216,9.785511,0.037109375,238,960,0.01876641,0.03292924165725708,122880,30720,-0.010842035,694.6775009632111,500.0,7313.158189
0.0009970154,9.783896,0.00390625,244,961,0.008757395,0.04539364576339722,123008,30752,-0.006980002,695.2157728672028,500.0,7313.158189
0.0020966756,9.784506,0.01953125,225,962,0.022158243,-0.01003730297088623,123136,30784,-0.010124675,695.7400314807892,500.0,7313.158189
0.0027102237,9.785478,0.01953125,253,963,0.031585086,0.0008022189140319824,123264,30816,-0.006089703,696.3073210716248,500.0,7313.158189
0.0022397623,9.786339,0.015625,240,964,0.010490442,0.05131816864013672,123392,30848,-0.008667912,696.8131930828094,500.0,7313.158189
0.00079846854,9.787905,0.0,251,965,0.013912828,-0.032509684562683105,123520,30880,-0.0038570312,697.3469967842102,500.0,7313.158189
0.0035185933,9.788842,0.0390625,247,966,0.02400932,-0.0026214122772216797,123648,30912,-0.011989404,697.8558611869812,500.0,7313.158189
0.0009056282,9.787249,0.001953125,273,967,0.038525645,0.00537562370300293,123776,30944,-0.003418879,698.3737857341766,500.0,7313.158189
0.0014357098,9.784546,0.00390625,265,968,0.010432057,-0.11143004894256592,123904,30976,-0.005194324,698.8418793678284,500.0,7313.158189
0.0011658255,9.784322,0.0,31,969,1.6208991,-0.1202542781829834,124032,31008,-0.004391837,699.3250479698181,500.0,7556.947947129998
0.001697378,9.7834425,0.005859375,260,970,0.024992252,0.011212527751922607,124160,31040,-0.009620281,703.4349880218506,500.0,7556.947947129998
0.0012253909,9.784974,0.0,255,971,0.008391162,0.06566119194030762,124288,31072,0.00044939795,703.9272930622101,500.0,7556.947947129998
0.0009191419,9.786642,0.00390625,242,972,0.0071801688,0.09125500917434692,124416,31104,-0.004139852,704.4296169281006,500.0,7556.947947129998
0.00044301414,9.78671,0.0,255,973,0.013606481,0.0021869540214538574,124544,31136,-0.0027461539,704.9587714672089,500.0,7556.947947129998
0.0013719245,9.786152,0.001953125,240,974,0.009124347,-0.018723011016845703,124672,31168,-0.003347447,705.46045088768,500.0,7556.947947129998
0.0028721783,9.786139,0.03125,242,975,0.016707795,0.034840524196624756,124800,31200,-0.016288374,705.9938807487488,500.0,7556.947947129998
0.003619866,9.785614,0.025390625,235,976,0.022850879,0.05290937423706055,124928,31232,-0.007651804,706.5233204364777,500.0,7556.947947129998
0.0010655619,9.785018,0.0,229,977,0.021924922,0.033359527587890625,125056,31264,-0.0029516579,707.0670130252838,500.0,7556.947947129998
0.00067084393,9.786065,0.0,241,978,0.01912094,0.0321507453918457,125184,31296,-0.0011731111,707.6256034374237,500.0,7556.947947129998
0.0015848224,9.784996,0.013671875,228,979,0.01851204,0.03806757926940918,125312,31328,-0.010309368,708.1561996936798,500.0,7556.947947129998
0.0030792346,9.784711,0.0234375,262,980,0.009811754,0.026455163955688477,125440,31360,-0.011324748,708.7170751094818,500.0,7556.947947129998
0.00060127577,9.785285,0.0,262,981,0.02119204,0.047453999519348145,125568,31392,-0.0017216564,709.205766916275,500.0,7556.947947129998
0.0051516686,9.785002,0.072265625,254,982,0.01684919,0.09474992752075195,125696,31424,-0.020013183,709.6978716850281,500.0,7556.947947129998
0.0046158526,9.785534,0.0625,274,983,0.020215807,0.0496593713760376,125824,31456,-0.008524505,710.2021353244781,500.0,7556.947947129998
0.0010310638,9.7866745,0.001953125,273,984,0.011886868,-0.00440371036529541,125952,31488,-0.0037527,710.6685416698456,500.0,7556.947947129998
0.0010143127,9.787423,0.0,32,985,1.2006347,-0.07758069038391113,126080,31520,-0.0073050046,711.1375901699066,500.0,7719.581794379999
0.0005445137,9.78664,0.0,253,986,0.021477861,0.03953272104263306,126208,31552,-0.0022159894,715.0889904499054,500.0,7719.581794379999
0.0008854311,9.784708,0.0,269,987,0.023468643,0.012277722358703613,126336,31584,-0.004385354,715.5953605175018,500.0,7719.581794379999
0.0034411002,9.783304,0.02734375,259,988,0.013453699,-0.027179718017578125,126464,31616,-0.013023105,716.0706672668457,500.0,7719.581794379999
0.0012878748,9.781457,0.001953125,255,989,0.02272827,0.0016145706176757812,126592,31648,-0.0026821585,716.5643405914307,500.0,7719.581794379999
0.0010851637,9.780888,0.001953125,250,990,0.0045473888,0.10340714454650879,126720,31680,-0.004821704,717.0667893886566,500.0,7719.581794379999
0.0007157567,9.780641,0.0,247,991,0.012985655,-0.055797457695007324,126848,31712,-0.0034460246,717.5782549381256,500.0,7719.581794379999
0.0015539096,9.779586,0.005859375,229,992,0.008635102,0.03116738796234131,126976,31744,-0.011032435,718.0962097644806,500.0,7719.581794379999
0.0014110429,9.778917,0.001953125,249,993,0.0039351834,-0.011153459548950195,127104,31776,-0.0065348335,718.6545162200928,500.0,7719.581794379999
0.0028391085,9.780252,0.03125,245,994,0.06611661,0.006815493106842041,127232,31808,-0.010202797,719.1687080860138,500.0,7719.581794379999
0.0005935874,9.779455,0.0,239,995,0.009492295,-0.02657473087310791,127360,31840,-0.0026281308,719.691522359848,500.0,7719.581794379999
0.0016324796,9.780737,0.01171875,235,996,0.017466687,0.061437368392944336,127488,31872,-0.008185163,720.2255079746246,500.0,7719.581794379999
0.0021415197,9.781647,0.01953125,261,997,0.02893408,0.0033502578735351562,127616,31904,-0.008631805,720.7695405483246,500.0,7719.581794379999
0.0021236944,9.780898,0.005859375,262,998,0.03284096,0.024109303951263428,127744,31936,-0.008193395,721.2605657577515,500.0,7719.581794379999
0.0026190844,9.780649,0.021484375,264,999,0.018043399,0.17905831336975098,127872,31968,-0.017869674,721.7494928836823,500.0,7719.581794379999
0.0008332182,9.7797365,0.0,29,1000,1.4926591,-0.007618069648742676,128000,32000,0.0054028267,722.2336325645447,500.0,7884.397338119999
0.0024503309,9.780028,0.0234375,261,1001,0.025858697,0.25697624683380127,128128,32032,-0.017705811,726.7007195949554,500.0,7884.397338119999
0.001457697,9.780101,0.00390625,265,1002,0.015311509,-0.028754115104675293,128256,32064,-0.005782537,727.1909871101379,500.0,7884.397338119999
0.002540385,9.779174,0.0234375,271,1003,0.008734542,0.02258443832397461,128384,32096,-0.013942431,727.6736516952515,500.0,7884.397338119999
0.00049808656,9.779302,0.0,272,1004,0.032445543,-0.02567887306213379,128512,32128,-0.00013674574,728.1460793018341,500.0,7884.397338119999
0.0015106164,9.777954,0.005859375,250,1005,0.0051303953,0.012291669845581055,128640,32160,-0.008099955,728.6165852546692,500.0,7884.397338119999
0.0013619869,9.778453,0.00390625,256,1006,0.009996063,0.048494577407836914,128768,32192,-0.0054151593,729.1276323795319,500.0,7884.397338119999
0.00086894876,9.777789,0.0,244,1007,0.023751248,0.06246143579483032,128896,32224,-0.005018077,729.6274371147156,500.0,7884.397338119999
0.00042490035,9.776669,0.0,230,1008,0.0029286344,0.07121658325195312,129024,32256,0.00022618123,730.1520648002625,500.0,7884.397338119999
0.00018890988,9.778032,0.0,239,1009,0.01611433,-0.0005335807800292969,129152,32288,-0.0022892216,730.708101272583,500.0,7884.397338119999
0.0033463005,9.777253,0.037109375,247,1010,0.018071406,0.05185049772262573,129280,32320,-0.013736579,731.2431092262268,500.0,7884.397338119999
0.0019050423,9.776248,0.01171875,246,1011,0.007564791,0.014254093170166016,129408,32352,-0.0061513805,731.760283946991,500.0,7884.397338119999
0.0017283477,9.774285,0.0078125,245,1012,0.008587019,0.0166853666305542,129536,32384,-0.005908509,732.2806918621063,500.0,7884.397338119999
0.0023524188,9.773986,0.015625,245,1013,0.00969422,-0.009032368659973145,129664,32416,-0.008962655,732.8024544715881,500.0,7884.397338119999
0.0008702806,9.773124,0.0,247,1014,0.009795337,-0.011797785758972168,129792,32448,0.0033133456,733.3249487876892,500.0,7884.397338119999
0.0068368292,9.772072,0.08203125,273,1015,0.034838386,0.021033763885498047,129920,32480,-0.020053994,733.8441009521484,500.0,7884.397338119999
0.0018907218,9.770462,0.0078125,32,1016,1.4410524,-0.06692719459533691,130048,32512,-0.00624972,734.3122358322144,500.0,8087.60551766
0.0016408534,9.768525,0.001953125,241,1017,0.009198466,0.05480766296386719,130176,32544,-0.011892173,738.3008852005005,500.0,8087.60551766
0.0021368114,9.765684,0.0078125,259,1018,0.040388495,0.050007402896881104,130304,32576,-0.006038259,738.8307566642761,500.0,8087.60551766
0.0013691466,9.763388,0.005859375,258,1019,0.0064527728,0.08869808912277222,130432,32608,-0.010477959,739.3253540992737,500.0,8087.60551766
0.00049834163,9.761981,0.0,270,1020,0.034404576,0.022175312042236328,130560,32640,-0.0004019246,739.8217425346375,500.0,8087.60551766
0.001025369,9.760401,0.0,240,1021,0.0077493116,0.022446095943450928,130688,32672,-0.0042466116,740.2961876392365,500.0,8087.60551766
0.0009762944,9.760259,0.001953125,265,1022,0.003787186,-0.04128825664520264,130816,32704,-0.007459428,740.8302142620087,500.0,8087.60551766
0.00043033285,9.760674,0.0,250,1023,0.0071747005,0.038238465785980225,130944,32736,-0.00024512666,741.3138148784637,500.0,8087.60551766
0.0008485453,9.761784,0.001953125,256,1024,0.016692484,0.02642756700515747,131072,32768,-0.0054382184,741.8259444236755,500.0,8087.60551766
0.0019326255,9.762031,0.0078125,242,1025,0.013419014,0.060466885566711426,131200,32800,-0.0065824096,742.326664686203,500.0,8087.60551766
0.0032437267,9.763135,0.03515625,231,1026,0.026541915,0.026173293590545654,131328,32832,-0.010231366,742.8543751239777,500.0,8087.60551766
0.0022897483,9.761428,0.01171875,229,1027,0.011325562,0.02223372459411621,131456,32864,-0.004566488,743.4069120883942,500.0,8087.60551766
0.0048093814,9.760359,0.06640625,238,1028,0.0076220194,-0.03398633003234863,131584,32896,-0.014814694,743.9644885063171,500.0,8087.60551766
0.0017799096,9.760686,0.0078125,258,1029,0.0064031836,0.10462296009063721,131712,32928,-0.0029808765,744.5014469623566,500.0,8087.60551766
0.0034857197,9.76165,0.048828125,258,1030,0.01081389,-0.01931595802307129,131840,32960,-0.009891881,744.9971816539764,500.0,8087.60551766
0.00053033093,9.76222,0.0,253,1031,0.01741993,0.031951725482940674,131968,32992,-0.003226445,745.4939579963684,500.0,8087.60551766
0.0015393218,9.760794,0.0078125,31,1032,0.88086236,-0.048082828521728516,132096,33024,-0.009005714,745.9997045993805,500.0,8266.071009750001
0.00044410035,9.759652,0.0,260,1033,0.033972286,0.03298765420913696,132224,33056,-0.0029904242,750.018735408783,500.0,8266.071009750001
0.005610342,9.756689,0.078125,281,1034,0.03130491,0.02882307767868042,132352,33088,-0.010590756,750.5109405517578,500.0,8266.071009750001
0.0011592013,9.755217,0.00390625,261,1035,0.0050047566,0.11530739068984985,132480,33120,-0.009023117,750.9662661552429,500.0,8266.071009750001
0.0027053857,9.754009,0.02734375,245,1036,0.017613068,-0.015578985214233398,132608,33152,-0.0056343833,751.4565727710724,500.0,8266.071009750001
0.00061151426,9.752559,0.0,264,1037,0.027939828,0.07023501396179199,132736,33184,-0.0034367775,751.9793748855591,500.0,8266.071009750001
0.002189775,9.750914,0.009765625,242,1038,0.010746065,0.014999330043792725,132864,33216,-0.0037065216,752.4641869068146,500.0,8266.071009750001
0.0016725248,9.749699,0.0078125,250,1039,0.019656587,0.023011088371276855,132992,33248,-0.009020783,752.9933545589447,500.0,8266.071009750001
0.0015471664,9.749131,0.001953125,257,1040,0.017755194,0.01428842544555664,133120,33280,-0.0006886164,753.5051031112671,500.0,8266.071009750001
0.00068672106,9.747804,0.0,226,1041,0.010135806,0.04699009656906128,133248,33312,-0.004187817,754.0021922588348,500.0,8266.071009750001
0.005578767,9.747473,0.076171875,226,1042,0.017020846,0.06827318668365479,133376,33344,-0.013140757,754.5689148902893,500.0,8266.071009750001
0.0008112005,9.746569,0.001953125,251,1043,0.012472464,0.012425363063812256,133504,33376,-0.0043679755,755.135172367096,500.0,8266.071009750001
0.0033925467,9.746574,0.03515625,238,1044,0.02325341,-0.014406561851501465,133632,33408,-0.0089645665,755.6449494361877,500.0,8266.071009750001
0.0011391549,9.747204,0.001953125,243,1045,0.006577537,0.08988630771636963,133760,33440,-0.0057561304,756.182177066803,500.0,8266.071009750001
0.000549586,9.745894,0.0,253,1046,0.012587174,-0.0360414981842041,133888,33472,-0.0025133356,756.7075681686401,500.0,8266.071009750001
0.0019775708,9.744489,0.015625,28,1047,1.2312298,-0.05949199199676514,134016,33504,-0.0058346023,757.214147567749,500.0,8489.87648117
0.002738397,9.744109,0.025390625,265,1048,0.03463026,0.03405964374542236,134144,33536,-0.01182041,761.732263803482,500.0,8489.87648117
0.003874694,9.742876,0.0390625,255,1049,0.01004567,0.009140610694885254,134272,33568,-0.009248378,762.2145104408264,500.0,8489.87648117
0.0064412667,9.740979,0.08203125,261,1050,0.0045951186,0.022943615913391113,134400,33600,-0.014355491,762.7156298160553,500.0,8489.87648117
0.0022556577,9.74103,0.013671875,268,1051,0.0068067205,-0.06463241577148438,134528,33632,-0.010251168,763.2054569721222,500.0,8489.87648117
0.0032836017,9.741791,0.029296875,270,1052,0.004497947,-0.008217930793762207,134656,33664,-0.011296286,763.682094335556,500.0,8489.87648117
0.0024229395,9.741861,0.017578125,255,1053,0.019630568,0.03837227821350098,134784,33696,-0.0060696537,764.1559636592865,500.0,8489.87648117
0.0022302095,9.740117,0.017578125,269,1054,0.021604162,0.007225990295410156,134912,33728,-0.0074855746,764.6580848693848,500.0,8489.87648117
0.001058761,9.739551,0.001953125,265,1055,0.02373589,-0.020377755165100098,135040,33760,-0.00531623,765.1345763206482,500.0,8489.87648117
0.0010579033,9.739523,0.001953125,255,1056,0.008945868,0.06030476093292236,135168,33792,-0.0066431304,765.6180768013,500.0,8489.87648117
0.0008532277,9.738299,0.0,237,1057,0.018080492,-0.001620650291442871,135296,33824,-0.0021932656,766.1199321746826,500.0,8489.87648117
0.0010048759,9.734667,0.0,228,1058,0.010495998,-0.007101893424987793,135424,33856,-0.0011064515,766.660560131073,500.0,8489.87648117
0.00063357415,9.732947,0.0,235,1059,0.0072725294,-0.01880812644958496,135552,33888,-0.0044257753,767.2204535007477,500.0,8489.87648117
0.0019254936,9.733139,0.013671875,243,1060,0.010806564,-0.02008187770843506,135680,33920,-0.007657306,767.7648296356201,500.0,8489.87648117
0.0013223665,9.734518,0.005859375,236,1061,0.0069302144,0.10027575492858887,135808,33952,-0.011129709,768.2921526432037,500.0,8489.87648117
0.0041110325,9.734964,0.0390625,233,1062,0.013835566,0.010652303695678711,135936,33984,-0.0033181345,768.8343856334686,500.0,8489.87648117
0.00048177707,9.734847,0.001953125,32,1063,1.1532907,-0.02660667896270752,136064,34016,-0.003691021,769.382746219635,500.0,8697.603100510001
0.004383314,9.7345495,0.05078125,269,1064,0.01604895,0.00034749507904052734,136192,34048,-0.013043887,773.3261351585388,500.0,8697.603100510001
0.0014937667,9.734759,0.0,241,1065,0.0118776215,-0.02951192855834961,136320,34080,-0.005773081,773.8026616573334,500.0,8697.603100510001
0.00013364652,9.734869,0.0,256,1066,0.035079863,0.04470247030258179,136448,34112,0.0013614595,774.3328440189362,500.0,8697.603100510001
0.005497816,9.735024,0.080078125,259,1067,0.008177332,0.09098756313323975,136576,34144,-0.015706856,774.8329939842224,500.0,8697.603100510001
0.0031985696,9.734164,0.041015625,245,1068,0.01144186,0.03226184844970703,136704,34176,-0.0054153325,775.3272323608398,500.0,8697.603100510001
0.0012973812,9.733543,0.00390625,269,1069,0.0042472915,-0.05012094974517822,136832,34208,-0.0064101014,775.8496675491333,500.0,8697.603100510001
0.0016470184,9.7340555,0.0078125,248,1070,0.0065366398,0.08719509840011597,136960,34240,-0.010208615,776.3248765468597,500.0,8697.603100510001
0.00077974075,9.735568,0.001953125,257,1071,0.0068224245,-0.10025584697723389,137088,34272,-0.00063659914,776.8398284912109,500.0,8697.603100510001
0.003167618,9.737951,0.029296875,244,1072,0.012785163,0.028600037097930908,137216,34304,-0.01625419,777.3372027873993,500.0,8697.603100510001
