n_updates,time_elapsed,total_timesteps,value_loss,explained_variance,approxkl,fps,policy_entropy,clipfrac,policy_loss,serial_timesteps,ep_len_mean,ep_reward_mean
389,1293.8520312309265,348544,0.006269835,0.09089529514312744,0.004509915,326,9.51701,0.054129466,-0.0043197717,49792,1000.0,39422.6897669
390,1296.594969511032,349440,0.008303953,0.1158025860786438,0.002664943,335,9.514047,0.02092634,-0.0009113179,49920,1000.0,39422.6897669
391,1299.264015197754,350336,0.28874078,-0.019614696502685547,0.002731263,111,9.512269,0.025948662,-0.0018134343,50048,1000.0,40173.01036164999
392,1307.3271946907043,351232,0.0073493435,0.10490286350250244,0.0045035267,340,9.511416,0.055524554,-0.0069983727,50176,1000.0,40173.01036164999
393,1309.9629609584808,352128,0.009205341,0.06386226415634155,0.0035920008,355,9.508972,0.036830354,-0.002167073,50304,1000.0,40173.01036164999
394,1312.4828412532806,353024,0.008672283,0.06223189830780029,0.0036641387,347,9.50766,0.03738839,-0.0042890143,50432,1000.0,40173.01036164999
395,1315.0651178359985,353920,0.008492376,0.062235116958618164,0.0042337184,340,9.508369,0.044084825,-0.0025928705,50560,1000.0,40173.01036164999
396,1317.6961014270782,354816,0.007608592,0.10426384210586548,0.006216233,327,9.506084,0.083984375,-0.0037004543,50688,1000.0,40173.01036164999
397,1320.4293894767761,355712,0.0065518217,0.07316458225250244,0.005461618,350,9.501054,0.07505581,-0.0031478056,50816,1000.0,40173.01036164999
398,1322.9846646785736,356608,0.008184427,0.12926113605499268,0.0040496434,347,9.497156,0.03683036,-0.004542722,50944,1000.0,40173.01036164999
399,1325.5654773712158,357504,0.3106938,0.004840672016143799,0.0036834155,109,9.494177,0.041015625,-0.003041853,51072,1000.0,40826.170836799996
400,1333.730976343155,358400,0.0055964543,0.10640722513198853,0.0026573224,340,9.492809,0.015904017,-0.0015814299,51200,1000.0,40826.170836799996
401,1336.3620460033417,359296,0.009485885,0.07547193765640259,0.004022992,320,9.486306,0.034877233,-0.0053932243,51328,1000.0,40826.170836799996
402,1339.1620481014252,360192,0.0059803994,0.0872146487236023,0.0042494605,340,9.481532,0.047154017,-0.0040650843,51456,1000.0,40826.170836799996
403,1341.7949211597443,361088,0.0052191955,0.06526827812194824,0.0056682294,349,9.477923,0.06808036,-0.0060985745,51584,1000.0,40826.170836799996
404,1344.3564496040344,361984,0.0061262413,0.12850743532180786,0.004477693,360,9.474482,0.058035713,-0.0037723423,51712,1000.0,40826.170836799996
405,1346.844652891159,362880,0.007934199,0.08683866262435913,0.0027305805,337,9.471053,0.022600448,-0.0032860904,51840,1000.0,40826.170836799996
406,1349.5026850700378,363776,0.008261798,0.09458571672439575,0.0035176182,329,9.463878,0.030691966,-0.0030145177,51968,1000.0,40826.170836799996
407,1352.226265668869,364672,0.26575696,-0.013662457466125488,0.0047264406,120,9.458276,0.054408483,-0.0026467415,52096,1000.0,41599.76222893
408,1359.6722781658173,365568,0.006472599,0.07181620597839355,0.0028545433,330,9.456758,0.024553573,-0.0025639948,52224,1000.0,41599.76222893
409,1362.3816056251526,366464,0.0056384886,0.07027477025985718,0.005438564,356,9.453448,0.06054687,-0.004490385,52352,1000.0,41599.76222893
410,1364.896767616272,367360,0.0065447213,0.03298139572143555,0.006674754,331,9.449359,0.08984374,-0.003407,52480,1000.0,41599.76222893
411,1367.5971748828888,368256,0.008449895,0.06844806671142578,0.0074093197,363,9.446004,0.099330366,-0.0054942477,52608,1000.0,41599.76222893
412,1370.0612812042236,369152,0.006754788,0.07489931583404541,0.004967639,345,9.443461,0.062499996,-0.0059242295,52736,1000.0,41599.76222893
413,1372.6572513580322,370048,0.0063728006,0.040731966495513916,0.0041113254,354,9.441367,0.045200896,-0.0016929284,52864,1000.0,41599.76222893
414,1375.186433315277,370944,0.0061002113,0.02405339479446411,0.0040275,347,9.436327,0.050223216,-0.002607372,52992,1000.0,41599.76222893
415,1377.7671930789948,371840,0.20307389,0.0026054978370666504,0.004152126,114,9.436029,0.050223216,-0.003106956,53120,1000.0,42342.546953159996
416,1385.6206920146942,372736,0.009476234,0.06920868158340454,0.0036240055,333,9.438046,0.036551338,-0.0013921245,53248,1000.0,42342.546953159996
417,1388.3091475963593,373632,0.0089382045,0.06972777843475342,0.0042382707,311,9.437705,0.05245536,-0.005685184,53376,1000.0,42342.546953159996
418,1391.1862332820892,374528,0.0077388696,0.0254061222076416,0.0063126218,324,9.439791,0.0859375,-0.0063954494,53504,1000.0,42342.546953159996
419,1393.9447212219238,375424,0.007164105,0.06111854314804077,0.004730768,336,9.442825,0.051618304,-0.001226397,53632,1000.0,42342.546953159996
420,1396.6083722114563,376320,0.00509901,0.044814348220825195,0.0031633868,358,9.443704,0.021763392,-0.0030771596,53760,1000.0,42342.546953159996
421,1399.1063594818115,377216,0.007912581,0.059367239475250244,0.002244839,339,9.442202,0.012834822,-0.0014847767,53888,1000.0,42342.546953159996
422,1401.749500989914,378112,0.29730326,-0.018019437789916992,0.0044950554,115,9.436762,0.0594308,-0.004097366,54016,1000.0,43097.37625413001
423,1409.53644490242,379008,0.00560339,0.12468880414962769,0.0067192465,352,9.432061,0.0890067,-0.0037065174,54144,1000.0,43097.37625413001
424,1412.0818989276886,379904,0.0060741655,0.01876842975616455,0.0039043315,347,9.423467,0.040736604,-0.003884023,54272,1000.0,43097.37625413001
425,1414.6649804115295,380800,0.005508119,-0.006688952445983887,0.0061364667,337,9.41779,0.081752226,-0.0040989993,54400,1000.0,43097.37625413001
426,1417.3211107254028,381696,0.0049274163,0.030655622482299805,0.0077385698,332,9.412839,0.10044643,-0.00655303,54528,1000.0,43097.37625413001
427,1420.012847661972,382592,0.007082953,0.03704190254211426,0.0038203776,345,9.406882,0.045200896,-0.0029832218,54656,1000.0,43097.37625413001
428,1422.6069602966309,383488,0.008153115,0.11741864681243896,0.0064275893,346,9.405584,0.083984375,-0.0059258766,54784,1000.0,43097.37625413001
429,1425.1948471069336,384384,0.010907763,0.04817599058151245,0.004103395,321,9.405999,0.047154017,-0.0066291,54912,1000.0,43097.37625413001
430,1427.9851922988892,385280,0.31390092,-0.02009725570678711,0.006934318,109,9.401712,0.106584825,-0.006099497,55040,1000.0,44012.40470261
431,1436.1564302444458,386176,0.005735612,0.046021878719329834,0.0030471475,350,9.400506,0.033203125,-0.00035324716,55168,1000.0,44012.40470261
432,1438.7112963199615,387072,0.0046509868,0.04253131151199341,0.0027289593,352,9.399999,0.018973216,-0.0013375451,55296,1000.0,44012.40470261
433,1441.255155324936,387968,0.0060911514,0.05633026361465454,0.0057268143,339,9.397675,0.06891741,-0.0030417193,55424,1000.0,44012.40470261
434,1443.8975985050201,388864,0.0048129,0.04613327980041504,0.008410231,335,9.394313,0.111049116,-0.0029432774,55552,1000.0,44012.40470261
435,1446.5725417137146,389760,0.0065526115,0.030504047870635986,0.0084009515,345,9.389881,0.11969866,-0.0016069679,55680,1000.0,44012.40470261
436,1449.1663200855255,390656,0.006466427,0.05580496788024902,0.006352103,307,9.388821,0.08816964,-0.0058862297,55808,1000.0,44012.40470261
437,1452.0776689052582,391552,0.009194417,0.08194112777709961,0.005762354,343,9.389797,0.08621652,-0.006212401,55936,1000.0,44012.40470261
438,1454.690533876419,392448,0.32014832,-0.010200262069702148,0.003916525,115,9.390468,0.038225446,-0.0057094404,56064,1000.0,44977.96487076999
439,1462.4728393554688,393344,0.0068964097,0.05566084384918213,0.004675661,322,9.389959,0.05970982,-0.0037283907,56192,1000.0,44977.96487076999
440,1465.252566576004,394240,0.005921175,0.007792174816131592,0.004723155,326,9.386523,0.057756696,-0.0053177364,56320,1000.0,44977.96487076999
441,1468.0018515586853,395136,0.007105389,0.05838090181350708,0.004609756,345,9.385969,0.05719866,-0.003372787,56448,1000.0,44977.96487076999
442,1470.5983321666718,396032,0.005318489,0.06699568033218384,0.005060998,347,9.384857,0.05636161,-0.003777528,56576,1000.0,44977.96487076999
443,1473.1795129776,396928,0.0057459394,0.061149001121520996,0.0042823227,327,9.381693,0.046875,-0.004905478,56704,1000.0,44977.96487076999
444,1475.9164245128632,397824,0.0069320137,0.002849876880645752,0.008712435,345,9.376857,0.13699777,-0.005306004,56832,1000.0,44977.96487076999
445,1478.510549545288,398720,0.005183398,0.07872593402862549,0.011058869,338,9.372585,0.1358817,-0.0048794644,56960,1000.0,44977.96487076999
446,1481.1586256027222,399616,0.32229257,-0.008583307266235352,0.0037672822,115,9.369216,0.04659598,-0.003169738,57088,1000.0,45904.39395830999
447,1488.9295740127563,400512,0.0053060413,0.015123188495635986,0.0060852547,340,9.369835,0.07477678,-0.006065788,57216,1000.0,45904.39395830999
448,1491.562099456787,401408,0.004926535,0.05332404375076294,0.0061303587,352,9.36926,0.07421875,-0.0038796114,57344,1000.0,45904.39395830999
449,1494.1044125556946,402304,0.008124005,0.04612988233566284,0.0065920716,351,9.367601,0.08063616,-0.0030032676,57472,1000.0,45904.39395830999
450,1496.6510500907898,403200,0.0064104176,0.0391005277633667,0.0055372245,346,9.361792,0.06975446,-0.004456468,57600,1000.0,45904.39395830999
451,1499.2402181625366,404096,0.0076903873,0.054066002368927,0.004235652,337,9.355441,0.048270088,-0.0045062625,57728,1000.0,45904.39395830999
452,1501.898572921753,404992,0.005403349,0.012363672256469727,0.00528968,351,9.352431,0.06110491,-0.004466099,57856,1000.0,45904.39395830999
453,1504.4463155269623,405888,0.004541824,0.056009888648986816,0.006349331,355,9.34786,0.08342634,-0.0019618303,57984,1000.0,45904.39395830999
454,1506.9677891731262,406784,0.27905557,-0.0046520233154296875,0.0052528493,113,9.343184,0.061941966,-0.0050428025,58112,1000.0,46949.16162312001
455,1514.8922407627106,407680,0.00500425,0.03874856233596802,0.005083411,332,9.3445835,0.06724331,-0.003176014,58240,1000.0,46949.16162312001
456,1517.5912976264954,408576,0.005085728,0.019299030303955078,0.0089588,340,9.344699,0.12499999,-0.005174184,58368,1000.0,46949.16162312001
457,1520.2196187973022,409472,0.006301174,0.12196624279022217,0.0065118526,324,9.342261,0.08147322,-0.004431965,58496,1000.0,46949.16162312001
458,1522.9784874916077,410368,0.00782937,0.10612499713897705,0.0051443153,358,9.339483,0.061941966,-0.0017222539,58624,1000.0,46949.16162312001
459,1525.4794578552246,411264,0.00482229,0.04631584882736206,0.00412315,325,9.339948,0.042689737,-0.0037926207,58752,1000.0,46949.16162312001
460,1528.2307903766632,412160,0.0047710217,0.08314681053161621,0.007590698,347,9.338621,0.10407366,-0.0021948335,58880,1000.0,46949.16162312001
461,1530.8078036308289,413056,0.31236175,-0.011348724365234375,0.0033397062,121,9.336889,0.039620537,-0.0010437467,59008,1000.0,47995.79132573
462,1538.1981773376465,413952,0.0065263123,0.08801543712615967,0.006946249,346,9.335848,0.09040178,-0.006893378,59136,1000.0,47995.79132573
463,1540.7853951454163,414848,0.005789907,0.0355721116065979,0.00399044,348,9.328906,0.04296875,-0.0044697537,59264,1000.0,47995.79132573
464,1543.3586225509644,415744,0.007984745,0.1180155873298645,0.004026181,345,9.320508,0.0438058,-0.00145428,59392,1000.0,47995.79132573
465,1545.9554235935211,416640,0.010211314,0.09675264358520508,0.0043502985,341,9.3165865,0.050781246,-0.0024542743,59520,1000.0,47995.79132573
466,1548.5791742801666,417536,0.008301637,0.11065024137496948,0.002349609,336,9.311255,0.017299106,-0.0030081517,59648,1000.0,47995.79132573
467,1551.242991924286,418432,0.0057979757,0.12160688638687134,0.005208819,340,9.306966,0.06696428,-0.0015648494,59776,1000.0,47995.79132573
468,1553.876853466034,419328,0.005679285,0.02335822582244873,0.006949031,345,9.302725,0.09486607,-0.0017906469,59904,1000.0,47995.79132573
469,1556.4713366031647,420224,0.3179033,-0.01283252239227295,0.004042692,117,9.299672,0.03655134,-0.0026944163,60032,1000.0,49017.72426485
470,1564.068032503128,421120,0.007927558,0.04012489318847656,0.0070605967,365,9.298091,0.09291295,-0.0056302627,60160,1000.0,49017.72426485
471,1566.5172967910767,422016,0.006269782,0.09319901466369629,0.006852961,337,9.293143,0.08454241,-0.0055124396,60288,1000.0,49017.72426485
472,1569.170743227005,422912,0.0058527123,0.12446397542953491,0.005714186,341,9.287379,0.07477678,-0.0060363826,60416,1000.0,49017.72426485
473,1571.7947533130646,423808,0.0074294987,0.13625985383987427,0.003118829,343,9.285198,0.027064731,-0.0025069925,60544,1000.0,49017.72426485
474,1574.4073939323425,424704,0.0070975744,0.01444154977798462,0.006480721,361,9.283754,0.086216524,-0.00368688,60672,1000.0,49017.72426485
475,1576.884700536728,425600,0.008118734,0.1025921106338501,0.007963666,321,9.280143,0.11049106,-0.0017474864,60800,1000.0,49017.72426485
476,1579.6717700958252,426496,0.0069576027,0.11920958757400513,0.006237905,339,9.274355,0.07589286,-0.004717743,60928,1000.0,49017.72426485
477,1582.3118786811829,427392,0.30298585,-0.00789797306060791,0.0072843363,115,9.266901,0.0920759,-0.008539585,61056,1000.0,50078.25397672999
478,1590.0544030666351,428288,0.008713418,0.09665137529373169,0.0029768478,340,9.26381,0.021205356,-0.0019900852,61184,1000.0,50078.25397672999
479,1592.6871118545532,429184,0.008998145,0.1481468677520752,0.0032368486,340,9.2632475,0.023995535,-0.0006728106,61312,1000.0,50078.25397672999
480,1595.3189761638641,430080,0.009981455,0.06888467073440552,0.007369568,342,9.259634,0.10295759,-0.005043172,61440,1000.0,50078.25397672999
481,1597.9340424537659,430976,0.00982149,0.10890930891036987,0.0039506257,350,9.254968,0.0343192,-0.00045457194,61568,1000.0,50078.25397672999
482,1600.4924476146698,431872,0.009050512,0.15263909101486206,0.009766309,337,9.252352,0.1484375,-0.009152095,61696,1000.0,50078.25397672999
483,1603.1496005058289,432768,0.007479069,0.10114997625350952,0.007415286,323,9.249833,0.099609375,-0.0066663693,61824,1000.0,50078.25397672999
484,1605.9188060760498,433664,0.0060170903,0.1363290548324585,0.002827356,312,9.245159,0.020368306,-0.0002998951,61952,1000.0,50078.25397672999
485,1608.7877521514893,434560,0.31713,0.00314408540725708,0.0050477427,109,9.238795,0.06305803,-0.004530316,62080,1000.0,51074.58968629
486,1617.0046834945679,435456,0.00749088,0.07798856496810913,0.0043878355,340,9.238379,0.044642854,-0.004690848,62208,1000.0,51074.58968629
487,1619.6399738788605,436352,0.008279559,0.1075059175491333,0.0062023206,317,9.234695,0.07840402,-0.0042281104,62336,1000.0,51074.58968629
488,1622.461974620819,437248,0.0060082036,0.02266216278076172,0.0057088267,336,9.2308235,0.061662946,-0.0036075914,62464,1000.0,51074.58968629
489,1625.1284861564636,438144,0.00568856,0.05253779888153076,0.0057407743,351,9.226404,0.07114955,-0.0020597512,62592,1000.0,51074.58968629
490,1627.679258108139,439040,0.0064963326,0.15842807292938232,0.002646926,322,9.224498,0.01841518,-0.002576334,62720,1000.0,51074.58968629
491,1630.4610149860382,439936,0.006436477,0.1809822916984558,0.004208163,325,9.221994,0.049944192,-0.001895225,62848,1000.0,51074.58968629
492,1633.2109191417694,440832,0.008062031,0.1531025767326355,0.0067840135,324,9.219597,0.09626116,-0.002931833,62976,1000.0,51074.58968629
493,1635.9730324745178,441728,0.29822367,0.011591792106628418,0.0068138936,110,9.216455,0.08649554,-0.003190301,63104,1000.0,52134.54707488001
494,1644.055334329605,442624,0.0076377904,0.11938714981079102,0.009430564,324,9.214667,0.1344866,-0.00028634304,63232,1000.0,52134.54707488001
495,1646.819712638855,443520,0.00728556,0.03701794147491455,0.011654649,350,9.209417,0.17522322,-0.00047701373,63360,1000.0,52134.54707488001
496,1649.3748271465302,444416,0.0053665657,0.11856776475906372,0.0073506506,333,9.206693,0.09988839,0.000430891,63488,1000.0,52134.54707488001
497,1652.0589926242828,445312,0.0052453307,0.17178666591644287,0.007526911,346,9.206805,0.10016742,-0.004423826,63616,1000.0,52134.54707488001
498,1654.6425886154175,446208,0.009375864,0.09597313404083252,0.00791532,356,9.208884,0.10463169,-0.00020877842,63744,1000.0,52134.54707488001
499,1657.1571581363678,447104,0.0050200364,0.2086145281791687,0.009707842,350,9.206499,0.1328125,-0.009107381,63872,1000.0,52134.54707488001
500,1659.7120261192322,448000,0.31227368,0.007570624351501465,0.004772217,112,9.204028,0.054408483,-0.0012219659,64000,1000.0,53173.34654788
501,1667.6953873634338,448896,0.008880638,0.23700976371765137,0.006054045,345,9.202008,0.077008925,-0.0036123907,64128,1000.0,53173.34654788
502,1670.2880232334137,449792,0.006841331,0.14707833528518677,0.0035462037,343,9.198515,0.033761162,-0.004013794,64256,1000.0,53173.34654788
503,1672.9001734256744,450688,0.010191769,0.12867659330368042,0.0057540685,325,9.195032,0.074776776,-0.004718915,64384,1000.0,53173.34654788
504,1675.6520311832428,451584,0.006859448,0.13839435577392578,0.0033866211,335,9.1904,0.029017858,-0.0008097934,64512,1000.0,53173.34654788
505,1678.319879770279,452480,0.0073616016,0.10564768314361572,0.00513122,333,9.18745,0.06333705,-0.007094262,64640,1000.0,53173.34654788
506,1681.0095663070679,453376,0.006593851,0.043993353843688965,0.0045847367,338,9.1826315,0.046875,-0.004226367,64768,1000.0,53173.34654788
507,1683.660630941391,454272,0.0062513207,0.040201663970947266,0.0048510423,313,9.1765785,0.06305804,-0.0041013765,64896,1000.0,53173.34654788
508,1686.521206855774,455168,0.31566936,-0.006679415702819824,0.0040466427,112,9.173072,0.047154017,-0.0035522762,65024,1000.0,54411.32914416001
509,1694.501077413559,456064,0.005765904,0.1404705047607422,0.0056543592,349,9.169647,0.0703125,-0.005594102,65152,1000.0,54411.32914416001
510,1697.066085577011,456960,0.0043717637,0.0665595531463623,0.010528236,348,9.165168,0.15764509,-0.009155874,65280,1000.0,54411.32914416001
511,1699.6382093429565,457856,0.0054547433,0.09867429733276367,0.005288668,341,9.16103,0.063895084,-0.0029945632,65408,1000.0,54411.32914416001
512,1702.2618832588196,458752,0.005760826,0.16814851760864258,0.006768603,329,9.157567,0.0890067,-0.0084305275,65536,1000.0,54411.32914416001
513,1704.97798204422,459648,0.0068652933,0.16694039106369019,0.0059050815,340,9.1555605,0.07645089,-0.0049699517,65664,1000.0,54411.32914416001
514,1707.6085913181305,460544,0.0047171963,0.12377119064331055,0.007832187,352,9.157292,0.10491072,-0.0063583446,65792,1000.0,54411.32914416001
515,1710.1525654792786,461440,0.0043208296,0.1374354362487793,0.004217816,359,9.155634,0.037388396,3.9085484e-05,65920,1000.0,54411.32914416001
516,1712.6484978199005,462336,0.32443774,-0.012488007545471191,0.0032178876,115,9.15394,0.033203125,-0.0031855358,66048,1000.0,55509.237120629994
517,1720.3761184215546,463232,0.0067570517,0.02542799711227417,0.0029335541,347,9.152994,0.026785716,-0.00078604044,66176,1000.0,55509.237120629994
518,1722.9557092189789,464128,0.0068553854,0.08157843351364136,0.0042897468,342,9.148673,0.0390625,-0.004175985,66304,1000.0,55509.237120629994
519,1725.5747423171997,465024,0.006645031,0.002351701259613037,0.010836659,362,9.148311,0.15429686,-0.0032939184,66432,1000.0,55509.237120629994
520,1728.0503516197205,465920,0.00772849,0.05658191442489624,0.0038478856,345,9.146374,0.037109375,-0.001320053,66560,1000.0,55509.237120629994
521,1730.6427779197693,466816,0.0048861294,0.05731314420700073,0.010481715,357,9.139626,0.15959823,-0.009706704,66688,1000.0,55509.237120629994
522,1733.1478102207184,467712,0.00484458,0.14564061164855957,0.0058326107,364,9.134619,0.068359375,-0.0025368575,66816,1000.0,55509.237120629994
523,1735.60995221138,468608,0.0066122687,0.13506656885147095,0.004059876,336,9.132968,0.041294646,-0.0018759144,66944,1000.0,55509.237120629994
524,1738.2697508335114,469504,0.34786883,-0.016947627067565918,0.008428341,117,9.133798,0.11356027,-0.00551605,67072,1000.0,56857.69111113
525,1745.8830814361572,470400,0.0065182173,0.11034083366394043,0.003845702,330,9.134301,0.03320312,-0.0055758283,67200,1000.0,56857.69111113
526,1748.597939491272,471296,0.0045449287,0.04227632284164429,0.0042061373,343,9.127664,0.04771205,-0.003042915,67328,1000.0,56857.69111113
527,1751.209417104721,472192,0.004740198,0.028838634490966797,0.004868645,359,9.122759,0.05106027,-0.0019649663,67456,1000.0,56857.69111113
528,1753.6993732452393,473088,0.00480875,0.08637458086013794,0.0042537963,343,9.118248,0.042131696,-0.0047438284,67584,1000.0,56857.69111113
529,1756.3081550598145,473984,0.0046953754,0.04300332069396973,0.0057571954,349,9.110818,0.07226563,-0.0048194914,67712,1000.0,56857.69111113
530,1758.875895023346,474880,0.0039735683,0.006446182727813721,0.0038956217,315,9.104242,0.04017857,-0.00072256854,67840,1000.0,56857.69111113
531,1761.717349767685,475776,0.0058998787,0.0412638783454895,0.0066227335,299,9.102889,0.084821425,-0.0028789921,67968,1000.0,56857.69111113
532,1764.7063510417938,476672,0.33772087,-0.008916020393371582,0.007875269,116,9.102168,0.10351563,-0.0027016746,68096,1000.0,58034.637661910005
533,1772.4176580905914,477568,0.008487117,0.08894431591033936,0.0048939865,354,9.101132,0.060546875,-0.0033560372,68224,1000.0,58034.637661910005
534,1774.9454128742218,478464,0.008412349,0.09419876337051392,0.005614872,346,9.0966,0.065290175,-0.005711516,68352,1000.0,58034.637661910005
535,1777.53316116333,479360,0.00528408,0.14855915307998657,0.0031873859,362,9.094752,0.016462054,-0.00054916705,68480,1000.0,58034.637661910005
536,1780.0091967582703,480256,0.0046304436,0.08902716636657715,0.006095933,356,9.093828,0.07282366,-0.0014938344,68608,1000.0,58034.637661910005
537,1782.5240178108215,481152,0.0050886944,0.009044170379638672,0.0054093143,335,9.092319,0.06556919,-0.003962242,68736,1000.0,58034.637661910005
538,1785.1933858394623,482048,0.0050610155,0.04762393236160278,0.0026783405,366,9.087825,0.023158481,-0.0029667441,68864,1000.0,58034.637661910005
539,1787.6411182880402,482944,0.0033108634,0.03221088647842407,0.0045763473,361,9.084951,0.051060267,-0.0032449297,68992,1000.0,58034.637661910005
540,1790.1214609146118,483840,0.25856754,0.0034248828887939453,0.010605858,113,9.08166,0.16545758,-0.0046648504,69120,1000.0,59268.38752047999
541,1798.049079656601,484736,0.0075070653,0.04680609703063965,0.014743321,355,9.08062,0.21679686,-0.0035315743,69248,1000.0,59268.38752047999
542,1800.5703029632568,485632,0.0054121455,0.038360536098480225,0.008210931,353,9.076367,0.10909598,-0.00067466503,69376,1000.0,59268.38752047999
543,1803.1074740886688,486528,0.0058098887,0.0855334997177124,0.0071259425,329,9.0711155,0.104352675,-0.0040139556,69504,1000.0,59268.38752047999
544,1805.8255190849304,487424,0.005499172,0.04134410619735718,0.003738476,324,9.069783,0.04045759,-0.004325719,69632,1000.0,59268.38752047999
545,1808.5910251140594,488320,0.0047356193,0.07577168941497803,0.0051116836,369,9.069988,0.057198662,-0.0017543829,69760,1000.0,59268.38752047999
546,1811.016030073166,489216,0.004029015,0.016597867012023926,0.0056029977,348,9.067977,0.07254464,-0.0058120564,69888,1000.0,59268.38752047999
547,1813.5862998962402,490112,0.36272264,-0.012201786041259766,0.0062966733,116,9.068699,0.08677455,-0.0017617136,70016,1000.0,60696.46934668001
548,1821.310382604599,491008,0.004884252,0.13935953378677368,0.005394522,347,9.069937,0.062779024,-0.003458036,70144,1000.0,60696.46934668001
549,1823.886463880539,491904,0.0042754235,0.04322504997253418,0.0052058273,360,9.065839,0.07003348,-0.0034514829,70272,1000.0,60696.46934668001
550,1826.37548661232,492800,0.003941737,0.02370142936706543,0.00431723,354,9.059435,0.044084825,-0.003452568,70400,1000.0,60696.46934668001
551,1828.90362906456,493696,0.0039613596,0.022213280200958252,0.0041939574,355,9.053908,0.03934152,0.00036447597,70528,1000.0,60696.46934668001
552,1831.4270889759064,494592,0.003049339,0.021887898445129395,0.0077520637,357,9.05119,0.10714286,-0.0047175046,70656,1000.0,60696.46934668001
553,1833.9389157295227,495488,0.0029561718,0.037888526916503906,0.003894822,368,9.050429,0.034877233,-0.0038297419,70784,1000.0,60696.46934668001
554,1836.3733658790588,496384,0.004016124,-0.01620805263519287,0.0061727427,367,9.0483465,0.078125,-0.0037234705,70912,1000.0,60696.46934668001
555,1838.8136022090912,497280,0.34770226,-0.011101007461547852,0.009469072,117,9.0461855,0.12862723,-0.0008058101,71040,1000.0,61978.88170687
556,1846.4682972431183,498176,0.006166102,0.03478884696960449,0.0017193661,362,9.047035,0.0078125,-0.0022740853,71168,1000.0,61978.88170687
557,1848.940895318985,499072,0.004120881,0.025250613689422607,0.0034124579,359,9.044109,0.033761162,-0.0028482666,71296,1000.0,61978.88170687
558,1851.4362215995789,499968,0.0052918866,0.006040215492248535,0.010827695,361,9.038921,0.15569197,-0.0069422834,71424,1000.0,61978.88170687
