fps,total_timesteps,policy_entropy,nupdates,explained_variance,value_loss,ep_len_mean,ep_reward_mean
288,402500,8.236002922058105,11500,-9.5367431640625e-07,10468.3037109375,1000.0,24166.022692830007
288,406000,8.201570510864258,11600,9.5367431640625e-07,122077.140625,1000.0,25251.9960307
288,409500,8.17674446105957,11700,-1.6689300537109375e-06,11791.1943359375,1000.0,25251.9960307
288,413000,8.141830444335938,11800,-1.990795135498047e-05,83922.515625,1000.0,26188.210347149998
288,416500,8.091318130493164,11900,-1.8835067749023438e-05,25494.865234375,1000.0,26188.210347149998
288,420000,8.051896095275879,12000,1.150369644165039e-05,136543.671875,1000.0,27787.019058519996
288,423500,8.021708488464355,12100,-5.4836273193359375e-05,251.77552795410156,1000.0,27787.019058519996
288,427000,7.991092205047607,12200,-2.372264862060547e-05,165348.796875,1000.0,27190.556751249995
288,430500,8.013589859008789,12300,7.367134094238281e-05,827.1272583007812,1000.0,27190.556751249995
288,434000,7.980454921722412,12400,-7.152557373046875e-07,115085.234375,1000.0,27881.68989218
288,437500,7.973354816436768,12500,-9.5367431640625e-06,4292.00244140625,1000.0,27881.68989218
288,441000,7.952974319458008,12600,-3.5762786865234375e-06,147883.890625,1000.0,28906.54010017
289,444500,7.874969482421875,12700,-2.384185791015625e-07,20328.30078125,1000.0,28906.54010017
288,448000,7.8777899742126465,12800,2.682209014892578e-06,86279.9140625,1000.0,30207.11535412
289,451500,7.871254920959473,12900,-7.152557373046875e-07,32710.861328125,1000.0,30207.11535412
288,455000,7.847988605499268,13000,-9.298324584960938e-06,199097.6875,1000.0,30905.606887390004
289,458500,7.82745885848999,13100,6.735324859619141e-06,11496.2470703125,1000.0,30905.606887390004
289,462000,7.788704872131348,13200,-1.1920928955078125e-07,103047.1796875,1000.0,32534.284324459997
289,465500,7.765885829925537,13300,-7.152557373046875e-07,7477.42724609375,1000.0,32534.284324459997
289,469000,7.771849632263184,13400,8.881092071533203e-06,214985.3125,1000.0,32864.0836075
289,472500,7.770916938781738,13500,9.238719940185547e-06,340.630615234375,1000.0,32864.0836075
288,476000,7.764771461486816,13600,7.092952728271484e-06,222604.53125,1000.0,32169.331504840004
289,479500,7.751152038574219,13700,1.3768672943115234e-05,5942.22900390625,1000.0,32169.331504840004
288,483000,7.738937854766846,13800,1.4007091522216797e-05,239165.03125,1000.0,32813.27924091
289,486500,7.733328819274902,13900,9.381771087646484e-05,107.67835998535156,1000.0,32813.27924091
289,490000,7.734752655029297,14000,8.344650268554688e-06,255849.59375,1000.0,32807.89953699
289,493500,7.699719429016113,14100,4.470348358154297e-06,1806.0948486328125,1000.0,32807.89953699
289,497000,7.686172962188721,14200,-8.106231689453125e-06,277312.875,1000.0,32733.490663999997
289,500500,7.632725238800049,14300,2.6345252990722656e-05,40.671207427978516,1000.0,32733.490663999997
289,504000,7.64074182510376,14400,1.0728836059570312e-06,279759.28125,1000.0,30677.09077184
289,507500,7.625785827636719,14500,7.867813110351562e-06,460.78955078125,1000.0,30677.09077184
