policy_loss,total_timesteps,value_loss,explained_variance,nupdates,fps,policy_entropy,ep_reward_mean,ep_len_mean
0.0013216123916208744,772167,0.01975126937031746,-0.7282674312591553,23400,133,-5.712053298950195,94573.62692880999,1001.0
0.04851410165429115,775467,0.0001858405739767477,0.00799781084060669,23500,133,-5.705785274505615,94222.21392918,1001.0
-0.005637276917695999,778767,1.6653433704050258e-05,-63.95403289794922,23600,133,-5.724486351013184,94664.42369214998,1001.0
-0.10589621216058731,782067,2.3121212507248856e-05,-0.0182344913482666,23700,133,-5.738190174102783,94253.59433874002,1001.0
-0.1690143346786499,785367,0.0004824523348361254,-0.33510732650756836,23800,134,-5.757718086242676,94374.1721828,1001.0
-0.18488778173923492,788667,0.016342833638191223,-16.459182739257812,23900,133,-5.7825398445129395,94409.37352676998,1001.0
-0.11916081607341766,791967,1.3597620636573993e-05,-1.209547758102417,24000,134,-5.804678440093994,93723.92561725002,1001.0
0.01615976169705391,795267,3.7601334042847157e-05,-0.6070770025253296,24100,134,-5.85436487197876,94184.90936424,1001.0
-0.3415164351463318,798567,0.0001963377872016281,0.07072722911834717,24200,134,-5.860863208770752,95450.6986924,1001.0
-0.09324367344379425,801867,0.00012807350140064955,0.07982110977172852,24300,134,-5.836793422698975,96225.07675973,1001.0
-0.31603455543518066,805167,0.021270573139190674,-4.239798069000244,24400,134,-5.876114368438721,97146.88201115,1001.0
-0.21900218725204468,808467,5.861868885403965e-06,-6.854781627655029,24500,134,-5.885890960693359,97779.77366048,1001.0
0.3874977231025696,811767,0.017466198652982712,-0.00035572052001953125,24600,134,-5.9071831703186035,97369.05872085001,1001.0
0.24232329428195953,815067,0.000986309489235282,0.06365960836410522,24700,134,-5.894197463989258,96787.74760701,1001.0
-0.3579198718070984,818367,0.015990452840924263,-0.012688875198364258,24800,134,-5.858371257781982,95943.34232736,1001.0
0.08351588994264603,821667,0.010505297221243382,-0.7060127258300781,24900,134,-5.876199245452881,95300.29693828002,1001.0
0.13614057004451752,824967,6.468141509685665e-05,0.050454676151275635,25000,134,-5.851598739624023,94645.52021136001,1001.0
0.14893406629562378,828267,1.2353162674116902e-05,0.6252216994762421,25100,134,-5.846869468688965,92847.65730119002,1001.0
0.4238058626651764,831567,0.008125457912683487,-0.05085885524749756,25200,134,-5.840054988861084,90567.77147752001,1001.0
-0.10916617512702942,834867,0.01209761667996645,-0.022480487823486328,25300,134,-5.83725118637085,89957.54549208,1001.0
0.007656374480575323,838167,0.00037965699448250234,-0.061467528343200684,25400,134,-5.83004093170166,88665.92856968,1001.0
0.11455508321523666,841467,0.0001043831289280206,-0.07870078086853027,25500,134,-5.85712194442749,88500.96984711997,1001.0
0.1959075927734375,844767,0.00048591505037620664,-5.542766571044922,25600,134,-5.859654426574707,89180.09440941998,1001.0
0.23722171783447266,848067,0.0008615495171397924,-0.0356600284576416,25700,134,-5.871551036834717,88896.3061531,1001.0
0.12186544388532639,851367,0.021167047321796417,-0.03601217269897461,25800,134,-5.869330883026123,89490.18932764001,1001.0
0.22254960238933563,854667,4.916598118143156e-05,-0.1143718957901001,25900,134,-5.872110366821289,90388.48729815999,1001.0
0.03127783164381981,857967,3.796844612224959e-05,-0.013152837753295898,26000,134,-5.8934807777404785,91315.56501303,1001.0
-0.1086074486374855,861267,1.4121851563686505e-05,-1.7682456970214844,26100,134,-5.912057399749756,91463.04810963999,1001.0
-0.02562672644853592,864567,0.00038282261812128127,-71.68292999267578,26200,134,-5.922624111175537,90974.58168398999,1001.0
-0.12009105086326599,867867,0.00857592560350895,-1.4246981143951416,26300,134,-5.933420181274414,91576.73571863,1001.0
-0.20780780911445618,871167,1.1741396519937553e-05,-0.20976722240447998,26400,134,-5.9594340324401855,91873.18986165003,1001.0
-0.33744943141937256,874467,8.775914466241375e-06,0.036647260189056396,26500,134,-5.976283073425293,91797.90169933,1001.0
0.17156201601028442,877767,1.1752576938306447e-05,-1.2713203430175781,26600,134,-5.976408958435059,92120.64232019,1001.0
-0.26450178027153015,881067,1.4363018635776825e-05,-14.416511535644531,26700,134,-6.003230571746826,92478.61328765,1001.0
-0.33809593319892883,884367,0.0047408342361450195,-0.07631886005401611,26800,134,-6.045800685882568,94768.36056776,1001.0
-0.0006735511124134064,887667,0.0011719046160578728,-0.9714630842208862,26900,134,-6.0259013175964355,94150.75090718997,1001.0
0.13302883505821228,890967,0.005696016363799572,-1.527024269104004,27000,134,-6.021546363830566,92569.62079528,1001.0
-0.17838209867477417,894267,0.0004732963861897588,-0.00413823127746582,27100,134,-6.038822174072266,91553.31292607999,1001.0
-0.18774192035198212,897567,3.6972094676457345e-05,-1.0235848426818848,27200,134,-6.023238182067871,89383.86437493999,1001.0
-0.34076839685440063,900867,0.000472589279524982,-0.30207574367523193,27300,134,-6.0130462646484375,89102.83406514002,1001.0
-0.004485330544412136,904167,0.0007502321386709809,-0.06621253490447998,27400,134,-6.036460876464844,88279.68205646999,1001.0
0.05073919892311096,907467,0.01049717515707016,0.028736889362335205,27500,134,-6.06442403793335,87042.82019493003,1001.0
0.3021087348461151,910767,0.001787038752809167,-0.041459083557128906,27600,134,-6.043944835662842,84619.77458851998,1001.0
-0.09910554438829422,914067,0.021836578845977783,-0.012392044067382812,27700,134,-6.084005355834961,82645.1122408,1001.0
-0.16949449479579926,917367,0.00021038606064394116,0.031686365604400635,27800,134,-6.071171283721924,81436.91562936001,1001.0
0.43497195839881897,920667,5.397864697442856e-06,-0.10723185539245605,27900,134,-6.057298183441162,81964.90442658,1001.0
-0.03053012490272522,923967,0.0005719391047023237,0.1237758994102478,28000,134,-6.066551208496094,83800.15086017999,1001.0
-0.04997611790895462,927267,0.003073178231716156,0.023791968822479248,28100,134,-6.055046081542969,83518.68043322,1001.0
-0.09834537655115128,930567,1.2981911368115107e-06,-20.364042282104492,28200,134,-6.064903736114502,84184.36747709001,1001.0
0.20533247292041779,933867,7.72707280702889e-05,-0.007589578628540039,28300,134,-6.065948486328125,86277.90060323,1001.0
-0.31909701228141785,937167,7.2907951107481495e-06,0.12601006031036377,28400,134,-6.0907721519470215,87355.04676898001,1001.0
-0.25221461057662964,940467,0.0031245206482708454,-0.14049255847930908,28500,134,-6.099172115325928,86044.02899816,1001.0
0.26494961977005005,943767,0.005858849734067917,-93.7633285522461,28600,134,-6.105039119720459,85109.90452058,1001.0
-0.2820323705673218,947067,0.00017007364658638835,0.05570805072784424,28700,134,-6.1106648445129395,83529.61727557,1001.0
0.29584863781929016,950367,0.0020528705790638924,-6.414816856384277,28800,134,-6.141351222991943,84604.09192384999,1001.0
0.19497384130954742,953667,0.0050810957327485085,-20.29670524597168,28900,134,-6.157024383544922,82498.26752337001,1001.0
0.04939976707100868,956967,0.009076869115233421,-2.541553497314453,29000,134,-6.158442497253418,79835.93864339,1001.0
-0.16143161058425903,960267,0.0002593522076494992,-0.09282803535461426,29100,134,-6.118127822875977,77398.8675922,1001.0
-0.2366739809513092,963567,0.000569451367482543,0.062462031841278076,29200,134,-6.118902683258057,75108.89639135,1001.0
-0.2427310198545456,966867,1.8550650565885007e-05,-0.9606466293334961,29300,134,-6.128716945648193,72155.56987708001,1001.0
-0.11512155830860138,970167,0.00010774837573990226,0.004873156547546387,29400,134,-6.13507080078125,70575.72784736,1001.0
-0.08392144739627838,973467,0.009344430640339851,-2.3387365341186523,29500,134,-6.158624649047852,68450.64561325,1001.0
0.19567666947841644,976767,0.00025898852618411183,-11.157120704650879,29600,134,-6.1596574783325195,67152.83612204001,1001.0
0.1842249035835266,980067,0.0004897570470348,-0.1616889238357544,29700,134,-6.1928181648254395,65249.220826840006,1001.0
-0.3038388192653656,983367,1.3338283224584302e-06,-2.2364373207092285,29800,134,-6.1936163902282715,62698.86416049001,1001.0
-0.3278432786464691,986667,0.014553152024745941,-0.003586411476135254,29900,135,-6.206120014190674,60922.552743980006,1001.0
0.09380334615707397,989967,0.003734337165951729,-3.7145371437072754,30000,134,-6.207754135131836,59134.501801770006,1001.0
-0.19595828652381897,993267,0.00013446604134514928,-0.14077937602996826,30100,135,-6.181005477905273,57079.67030795001,1001.0
-0.047459524124860764,996567,0.00030978943686932325,-0.01687026023864746,30200,135,-6.170389652252197,56301.76236397001,1001.0
0.07582198083400726,999867,3.015487891389057e-05,-0.20107591152191162,30300,135,-6.170033931732178,56492.99869198001,1001.0
0.03140827268362045,1003167,0.000822707312181592,0.05519646406173706,30400,135,-6.172555446624756,55026.628204939996,1001.0
0.03063886985182762,1006467,0.002844167873263359,-1.6962575912475586,30500,135,-6.132294178009033,52993.09444264,1001.0
-0.07963228970766068,1009767,0.0006024694303050637,-10.194355010986328,30600,135,-6.167211532592773,51807.32550584,1001.0
-0.3541796803474426,1013067,0.0018047336488962173,0.03640109300613403,30700,135,-6.174883842468262,51512.55089733,1001.0
0.3852202296257019,1016367,0.0004009206313639879,-11.284093856811523,30800,135,-6.141931533813477,51300.182052569995,1001.0
0.059268128126859665,1019667,0.0005636944551952183,-8.731266975402832,30900,135,-6.1432013511657715,50426.72612417999,1001.0
-0.10225661098957062,1022967,0.0006875438848510385,0.15300554037094116,31000,135,-6.161782264709473,47762.085803049995,1001.0
0.16426849365234375,1026267,0.0015598967438563704,-0.5102325677871704,31100,135,-6.175472259521484,45796.65673992,1001.0
0.026605933904647827,1029567,0.0018614758737385273,0.0039296746253967285,31200,135,-6.185440540313721,42471.09329546001,1001.0
