value_loss,nupdates,policy_entropy,fps,total_timesteps,policy_loss,explained_variance,ep_reward_mean,ep_len_mean
4.991301536560059,5100,10.333428382873535,212,413019,-0.2654734253883362,-0.5509685277938843,91407.51445386998,1000.0
4.828601837158203,5200,10.325921058654785,212,421119,-0.23985901474952698,-0.016983866691589355,92253.56070259001,1000.0
5.34060001373291,5300,10.354879379272461,212,429219,-0.11192052811384201,-0.3774704933166504,92919.31569963001,1000.0
5.308873176574707,5400,10.384825706481934,212,437319,0.23838132619857788,-0.0680074691772461,93959.8951197,1000.0
5.310131549835205,5500,10.380364418029785,212,445419,-0.3435518443584442,0.26042693853378296,95173.43434809001,1000.0
4.494601249694824,5600,10.403481483459473,212,453519,0.07639460265636444,0.007067978382110596,95071.44082230999,1000.0
4.961304664611816,5700,10.43118953704834,212,461619,0.056520603597164154,-0.002526402473449707,94693.56463082999,1000.0
4.736153602600098,5800,10.426133155822754,212,469719,0.15674662590026855,-0.004077792167663574,95015.83161865,1000.0
4.8442254066467285,5900,10.503676414489746,212,477819,0.17419365048408508,0.16961431503295898,95240.54430012003,1000.0
4.790257453918457,6000,10.519890785217285,212,485919,0.09106531739234924,0.1740705370903015,95266.32963058997,1000.0
4.357901096343994,6100,10.512534141540527,212,494019,-0.06930409371852875,-0.012470245361328125,95778.28642479,1000.0
4.759273052215576,6200,10.52230167388916,212,502119,-0.015045002102851868,-0.004264712333679199,98398.42180797999,1000.0
4.859838962554932,6300,10.542786598205566,212,510219,-0.22914716601371765,0.10279518365859985,100066.56881134998,1000.0
4.864346981048584,6400,10.629209518432617,212,518319,0.07571016997098923,0.01157224178314209,101429.84396604002,1000.0
4.721113681793213,6500,10.661239624023438,212,526419,-0.05250873044133186,-0.12917637825012207,101209.97147309,1000.0
4.7396650314331055,6600,10.692292213439941,212,534519,-0.16549372673034668,0.1006542444229126,101681.47463975001,1000.0
4.269837856292725,6700,10.737699508666992,212,542619,-0.41872575879096985,-0.131400465965271,101266.53923480998,1000.0
3.997957944869995,6800,10.789939880371094,212,550719,-0.1094639003276825,0.36271798610687256,101337.37485357998,1000.0
4.029909610748291,6900,10.878693580627441,212,558819,-0.2622179090976715,0.06940627098083496,101697.05582517998,1000.0
4.343261241912842,7000,10.956366539001465,212,566919,-0.4498034119606018,-0.020846962928771973,102190.71488075997,1000.0
3.380793333053589,7100,11.022782325744629,212,575019,-0.2524869740009308,-1.9975600242614746,101227.09338614001,1000.0
4.565861701965332,7200,11.038971900939941,212,583119,-0.15101750195026398,-0.043532729148864746,102466.99438082999,1000.0
5.03810453414917,7300,11.059165954589844,212,591219,-0.13195735216140747,0.0021352767944335938,103827.65236979,1000.0
4.515341758728027,7400,11.084271430969238,212,599319,-0.16130824387073517,0.05566751956939697,103624.81517864,1000.0
3.618677854537964,7500,11.146258354187012,212,607419,-0.08609633147716522,-5.414308071136475,101768.99058725001,1000.0
4.406298637390137,7600,11.16029167175293,212,615519,-0.25532764196395874,-0.012205362319946289,102060.98735356,1000.0
4.836758613586426,7700,11.137160301208496,212,623619,-0.4049258530139923,-0.029766201972961426,100995.76345603,1000.0
4.623269081115723,7800,11.128623008728027,212,631719,-0.052473850548267365,-0.04563021659851074,101324.36051806998,1000.0
2.6035897731781006,7900,11.169312477111816,212,639819,-0.3695254325866699,-0.04549455642700195,100000.71873409,1000.0
1.454156517982483,8000,11.202825546264648,212,647919,-0.3439822196960449,-3.0974979400634766,96191.31760541996,1000.0
3.457618236541748,8100,11.21286678314209,212,656019,0.004912279546260834,-0.27132976055145264,97214.95946520001,1000.0
4.534697532653809,8200,11.228066444396973,212,664119,-0.19440388679504395,-0.18682587146759033,96396.77774823997,1000.0
4.018563270568848,8300,11.284996032714844,212,672219,-0.13271211087703705,0.26292532682418823,96769.86463861,1000.0
3.436779737472534,8400,11.3333101272583,212,680319,-0.1000521332025528,-0.07765531539916992,95982.51986331,1000.0
3.5613808631896973,8500,11.374811172485352,212,688419,-0.11020761728286743,-0.010318875312805176,94016.95498301001,1000.0
