time_elapsed,total_timesteps,explained_variance,policy_loss,fps,clipfrac,serial_timesteps,approxkl,value_loss,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
419.46170139312744,108416,0.021373748779296875,-0.0033270712,300,0.02622768,15488,0.0027872608,0.016285136,9.859382,121,6463.745857960001,1000.0
422.44064593315125,109312,0.04888200759887695,-0.00662148,291,0.09319197,15616,0.006770926,0.025124852,9.857735,122,6463.745857960001,1000.0
425.5158407688141,110208,0.038890302181243896,-0.00222233,276,0.013392857,15744,0.0026261518,0.01835157,9.857583,123,6463.745857960001,1000.0
428.7565040588379,111104,0.009289026260375977,-0.0033429877,278,0.039341517,15872,0.003560524,0.018580312,9.857584,124,6463.745857960001,1000.0
431.97931599617004,112000,-0.0051424503326416016,-0.0021677995,106,0.03264509,16000,0.0030408455,0.34179872,9.859949,125,7662.702555120002,1000.0
440.35477328300476,112896,0.08950567245483398,-0.004862485,295,0.03264509,16128,0.003228393,0.015938086,9.860865,126,7662.702555120002,1000.0
443.385910987854,113792,0.014783740043640137,-0.0029706596,305,0.013950892,16256,0.0022233028,0.012317603,9.860704,127,7662.702555120002,1000.0
446.3182713985443,114688,0.012331664562225342,-0.0055796197,335,0.044363838,16384,0.0038476535,0.030389983,9.857744,128,7662.702555120002,1000.0
448.99172377586365,115584,0.013460278511047363,-0.0063135317,329,0.047433037,16512,0.003757992,0.032962143,9.852412,129,7662.702555120002,1000.0
451.7110822200775,116480,0.017256319522857666,-0.0037092012,277,0.050502233,16640,0.0043137963,0.021619812,9.844729,130,7662.702555120002,1000.0
454.93586802482605,117376,0.05715513229370117,-0.0037065474,284,0.025390623,16768,0.002774872,0.017091466,9.843954,131,7662.702555120002,1000.0
458.0890815258026,118272,0.025444984436035156,-0.0012053121,286,0.006975447,16896,0.002323103,0.017299205,9.844887,132,7662.702555120002,1000.0
461.22166419029236,119168,-0.03211843967437744,-0.0027976441,108,0.020926338,17024,0.0028470338,0.31179896,9.850045,133,8940.797079610002,1000.0
469.44564056396484,120064,0.06433665752410889,-0.0027259064,292,0.049386162,17152,0.0041822405,0.016233927,9.849106,134,8940.797079610002,1000.0
472.5055491924286,120960,0.02249622344970703,-0.0077888845,337,0.12109376,17280,0.008495349,0.021805586,9.846788,135,8940.797079610002,1000.0
475.1588146686554,121856,0.03363990783691406,-0.0072642243,298,0.07059152,17408,0.005302137,0.016757203,9.843473,136,8940.797079610002,1000.0
478.15795063972473,122752,0.007903695106506348,-0.0032566034,280,0.011160714,17536,0.0024008118,0.01392627,9.843143,137,8940.797079610002,1000.0
481.34883284568787,123648,-0.0022666454315185547,-0.0037893932,283,0.09319195,17664,0.006598393,0.017590033,9.845829,138,8940.797079610002,1000.0
484.515261888504,124544,0.028185129165649414,-0.0037969851,299,0.02204241,17792,0.002760458,0.022385178,9.844236,139,8940.797079610002,1000.0
487.50289964675903,125440,0.005107223987579346,-0.0022635828,279,0.014787946,17920,0.0023229974,0.010789759,9.838039,140,8940.797079610002,1000.0
490.7137851715088,126336,-0.0146104097366333,-0.0045807627,102,0.07393973,18048,0.00572444,0.31553262,9.837233,141,10265.58813771,1000.0
499.4247040748596,127232,-0.018449068069458008,-0.0040809093,288,0.047433034,18176,0.0044664443,0.018132757,9.837831,142,10265.58813771,1000.0
502.53281331062317,128128,0.04047316312789917,-0.0043070926,290,0.02232143,18304,0.0027050383,0.016721463,9.838977,143,10265.58813771,1000.0
505.6214191913605,129024,0.011900842189788818,-0.0037955306,270,0.029017858,18432,0.0032325347,0.021504667,9.841792,144,10265.58813771,1000.0
508.93842244148254,129920,0.03398972749710083,-0.005451836,279,0.03738839,18560,0.0035279517,0.023731058,9.84232,145,10265.58813771,1000.0
512.1394264698029,130816,0.009419441223144531,-0.004172835,296,0.034877233,18688,0.0036607916,0.018107094,9.840552,146,10265.58813771,1000.0
515.1671416759491,131712,0.020007312297821045,-0.0031208014,316,0.018694196,18816,0.0023430218,0.013572246,9.839278,147,10265.58813771,1000.0
518.0008890628815,132608,0.025013208389282227,-0.0043091713,340,0.024274554,18944,0.002791631,0.015156653,9.836826,148,10265.58813771,1000.0
520.6300208568573,133504,-0.02981877326965332,-0.0048712073,111,0.04520089,19072,0.004007304,0.3524288,9.837008,149,11687.26366221,1000.0
